video_name,frame,person_idx,nose_x,nose_y,nose_c,left_eye_x,left_eye_y,left_eye_c,right_eye_x,right_eye_y,right_eye_c,left_ear_x,left_ear_y,left_ear_c,right_ear_x,right_ear_y,right_ear_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,right_elbow_x,right_elbow_y,right_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,right_wrist_x,right_wrist_y,right_wrist_c,left_hip_x,left_hip_y,left_hip_c,right_hip_x,right_hip_y,right_hip_c,left_knee_x,left_knee_y,left_knee_c,right_knee_x,right_knee_y,right_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_ankle_x,right_ankle_y,right_ankle_c,head_top_x,head_top_y,head_top_c,neck_x,neck_y,neck_c,pelvis_x,pelvis_y,pelvis_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_heel_x,right_heel_y,right_heel_c,person_height
P07_Med_Front_2,34,0,1428.4627685546875,664.0664672851562,0.9084493517875672,1430.3887939453125,660.2144165039062,0.9400375485420228,1422.684814453125,660.2144165039062,0.9061220288276672,1434.24072265625,664.0664672851562,0.9353644847869872,1416.90673828125,664.0664672851562,0.8709819316864014,1445.7967529296875,687.178466796875,0.9528448581695556,1405.3507080078125,687.178466796875,0.9321249723434448,1449.6488037109375,716.0684204101562,0.9062541127204896,1399.57275390625,716.0684204101562,0.9345044493675232,1451.57470703125,743.0324096679688,0.905236840248108,1401.498779296875,739.180419921875,0.9110477566719056,1436.166748046875,746.8844604492188,0.8737673759460449,1414.980712890625,746.8844604492188,0.8734914660453796,1434.24072265625,789.2564086914062,0.8742530941963196,1413.0548095703125,783.4784545898438,0.8537474870681763,1430.3887939453125,827.7764282226562,0.8597981929779053,1414.980712890625,806.5904541015625,0.9617490172386168,1426.5367431640625,648.658447265625,0.9085359573364258,1426.5367431640625,675.6224365234375,0.9495323300361632,1424.6107177734375,746.8844604492188,0.9700365662574768,1426.5367431640625,841.2584228515625,0.8919763565063477,1414.980712890625,823.9244384765625,0.9514176845550536,1434.24072265625,841.2584228515625,0.9447750449180604,1409.2027587890625,821.9984130859375,0.9249649047851562,1426.5367431640625,833.554443359375,0.8184936046600342,1416.90673828125,806.5904541015625,0.907492995262146,119.79966488307821
P07_Med_Front_2,35,0,1428.168212890625,665.6738891601562,0.8375411033630371,1430.0780029296875,661.8543701171875,0.8814187049865723,1424.3487548828125,661.8543701171875,0.8380610942840576,1433.8975830078125,663.7640991210938,0.936700701713562,1416.709716796875,665.6738891601562,0.8558322787284851,1445.3560791015625,686.6812133789062,0.930506706237793,1405.251220703125,686.6812133789062,0.907213032245636,1451.0853271484375,715.3275146484375,0.8942195773124695,1399.5218505859375,717.2373046875,0.9150676131248474,1452.9951171875,742.0641479492188,0.8992456197738647,1401.431640625,742.0641479492188,0.9309042096138,1437.717041015625,747.7933959960938,0.8574371933937073,1414.7999267578125,747.7933959960938,0.863652229309082,1435.8072509765625,787.8983154296875,0.8424831628799438,1412.8902587890625,784.0787963867188,0.9107511043548584,1430.0780029296875,828.0032348632812,0.8604026436805725,1416.709716796875,805.0861206054688,0.9875211119651794,1426.258544921875,652.3055419921875,0.8469418883323669,1426.258544921875,677.1323852539062,0.9428714513778688,1426.258544921875,745.8836669921875,0.967596471309662,1428.168212890625,841.3715209960938,0.869524359703064,1414.7999267578125,822.27392578125,0.8934522867202759,1433.8975830078125,841.3715209960938,0.9342692494392396,1409.0706787109375,820.3641967773438,0.8557802438735962,1426.258544921875,833.7324829101562,0.8321908712387085,1416.709716796875,805.0861206054688,0.9058628678321838,118.95805642351995
P07_Med_Front_2,36,0,1428.9088134765625,666.9080200195312,0.8412544131278992,1430.830322265625,661.1432495117188,0.8742174506187439,1425.065673828125,661.1432495117188,0.842373788356781,1434.673583984375,664.9863891601562,0.9365518093109132,1417.3792724609375,664.9863891601562,0.8599299192428589,1446.2030029296875,684.2022705078125,0.9395692348480223,1405.849853515625,686.1238403320312,0.9115037322044371,1451.9677734375,714.9475708007812,0.9362007975578308,1400.0850830078125,716.869140625,0.902096688747406,1453.889404296875,741.8497314453125,0.91233229637146,1402.006591796875,743.7713012695312,0.9278543591499328,1438.5167236328125,747.6144409179688,0.8684762716293335,1415.457763671875,747.6144409179688,0.8608013391494751,1436.5950927734375,787.9677124023438,0.8551586866378784,1411.614501953125,784.12451171875,0.9293474555015564,1430.830322265625,828.3209228515625,0.8853029012680054,1417.3792724609375,807.1835327148438,1.011318922042847,1426.9871826171875,651.5353393554688,0.8639559149742126,1426.9871826171875,676.5159301757812,0.9381955862045288,1426.9871826171875,745.69287109375,0.9516682624816896,1426.9871826171875,841.7720336914062,0.8961407542228699,1413.5361328125,824.477783203125,0.94259911775589,1434.673583984375,841.7720336914062,0.9396086931228638,1407.7713623046875,822.5562133789062,0.8245673179626465,1426.9871826171875,834.085693359375,0.832824170589447,1417.3792724609375,805.261962890625,0.932991087436676,121.60746942946277
P07_Med_Front_2,37,0,1429.8800048828125,667.1989135742188,0.8767398595809937,1433.767578125,661.3675537109375,0.8805925250053406,1425.992431640625,661.3675537109375,0.8502624034881592,1437.6551513671875,663.3113403320312,0.912906050682068,1418.21728515625,663.3113403320312,0.8795841336250305,1445.4302978515625,684.6929321289062,0.941760003566742,1406.5546875,684.6929321289062,0.9307637214660645,1453.2054443359375,715.79345703125,0.8975799083709717,1400.7232666015625,715.79345703125,0.9490582942962646,1455.149169921875,743.0064086914062,0.9240694046020508,1400.7232666015625,743.0064086914062,0.932893931865692,1439.598876953125,746.8939819335938,0.878267765045166,1414.329833984375,746.8939819335938,0.894054651260376,1435.71142578125,789.6571655273438,0.8480194211006165,1412.385986328125,785.7695922851562,0.8980157375335693,1429.8800048828125,828.5327758789062,0.9007554054260254,1416.2735595703125,809.094970703125,0.9293314218521118,1427.936279296875,647.7611083984375,0.8846853971481323,1425.992431640625,674.9740600585938,0.9435335397720336,1427.936279296875,744.9501953125,0.94083833694458,1425.992431640625,842.1392211914062,0.8921462297439575,1416.2735595703125,828.5327758789062,0.8421773314476013,1433.767578125,842.1392211914062,0.943195104598999,1410.4422607421875,826.5889892578125,0.802186131477356,1427.936279296875,832.4203491210938,0.8298614025115967,1416.2735595703125,809.094970703125,0.8469083905220032,124.78110303944467
P07_Med_Front_2,38,0,1429.8387451171875,664.7352905273438,0.8595890402793884,1433.798095703125,658.7962646484375,0.8942859172821045,1425.87939453125,658.7962646484375,0.8459673523902893,1437.75732421875,660.7759399414062,0.9145086407661438,1417.9608154296875,660.7759399414062,0.8791393637657166,1447.6556396484375,684.5318603515625,0.9438745379447936,1406.0828857421875,684.5318603515625,0.912674844264984,1453.5946044921875,716.2063598632812,0.906604826450348,1400.1439208984375,716.2063598632812,0.9192890524864196,1455.5743408203125,743.9215698242188,0.961344301700592,1400.1439208984375,745.9012451171875,0.9311492443084716,1439.737060546875,747.880859375,0.9018306136131288,1415.981201171875,747.880859375,0.920989155769348,1435.7777099609375,789.4536743164062,0.9092275500297546,1414.00146484375,787.4740600585938,0.8969195485115051,1431.818359375,827.0671997070312,0.8642331957817078,1415.981201171875,817.1688842773438,0.8762894868850708,1427.859130859375,646.9183349609375,0.887821614742279,1427.859130859375,674.633544921875,0.9309828281402588,1427.859130859375,745.9012451171875,0.9648259282112122,1427.859130859375,840.9248046875,0.8573023080825806,1415.981201171875,834.98583984375,0.8788749575614929,1435.7777099609375,840.9248046875,0.9358105659484864,1410.0421142578125,833.0061645507812,0.923498511314392,1427.859130859375,833.0061645507812,0.843945324420929,1415.981201171875,819.1485595703125,0.7941280603408813,133.00585236835957
P07_Med_Front_2,39,0,1429.57421875,665.3976440429688,0.8308418393135071,1433.4937744140625,661.4780883789062,0.8618900179862976,1425.6546630859375,661.4780883789062,0.8156545162200928,1437.413330078125,661.4780883789062,0.8958218693733215,1417.8155517578125,661.4780883789062,0.8653168678283691,1447.2122802734375,684.9954833984375,0.9354395866394044,1406.0567626953125,684.9954833984375,0.9182608127593994,1455.0513916015625,716.3519897460938,0.9450216889381408,1400.177490234375,716.3519897460938,0.9321275353431702,1455.0513916015625,743.7889404296875,0.9361144304275512,1400.177490234375,745.7487182617188,0.9387184381484984,1439.3731689453125,747.7085571289062,0.884204089641571,1415.855712890625,747.7085571289062,0.8974039554595947,1437.413330078125,790.82373046875,0.885803759098053,1415.855712890625,788.8639526367188,0.9128403067588806,1429.57421875,828.0596313476562,0.9054009318351746,1415.855712890625,824.1400756835938,0.8911159038543701,1427.6143798828125,647.7595825195312,0.8634774684906006,1427.6143798828125,675.196533203125,0.9141117930412292,1427.6143798828125,745.7487182617188,0.9626182317733764,1427.6143798828125,841.7781372070312,0.8679282665252686,1415.855712890625,841.7781372070312,0.8768969178199768,1435.4534912109375,841.7781372070312,0.8892999291419983,1409.976318359375,839.8182983398438,0.8851278424263,1427.6143798828125,833.93896484375,0.8294064402580261,1415.855712890625,828.0596313476562,0.7712790369987488,139.48920025268114
P07_Med_Front_2,40,0,1427.009033203125,665.2671508789062,0.8241621255874634,1430.8145751953125,659.558837890625,0.8564491868019104,1423.2034912109375,659.558837890625,0.8203660249710083,1436.52294921875,661.4616088867188,0.952858030796051,1417.4952392578125,661.4616088867188,0.8808593153953552,1447.939453125,684.2947998046875,0.9365553259849548,1406.07861328125,686.1975708007812,0.9225550889968872,1455.550537109375,716.641845703125,0.8918876647949219,1400.370361328125,716.641845703125,0.94317889213562,1455.550537109375,745.183349609375,0.9076821804046632,1400.370361328125,745.183349609375,0.9336896538734436,1438.4256591796875,748.9888305664062,0.902252435684204,1415.592529296875,747.0860595703125,0.8838764429092407,1436.52294921875,792.75244140625,0.9214170575141908,1415.592529296875,790.8497314453125,0.8819694519042969,1430.8145751953125,828.905029296875,0.866926372051239,1415.592529296875,828.905029296875,0.9213785529136658,1427.009033203125,646.239501953125,0.8901423811912537,1427.009033203125,674.781005859375,0.9372900724411012,1427.009033203125,747.0860595703125,0.9686912298202516,1427.009033203125,842.224365234375,0.8806812763214111,1415.592529296875,844.1271362304688,0.8539469838142395,1434.6201171875,842.224365234375,0.8995679616928101,1409.8841552734375,842.224365234375,0.9396637082099916,1428.911865234375,834.6133422851562,0.8069368004798889,1417.4952392578125,834.6133422851562,0.8929002285003662,143.02424028243144
P07_Med_Front_2,41,0,1428.6993408203125,666.5923461914062,0.8359987735748291,1432.4476318359375,662.8439331054688,0.8514976501464844,1424.950927734375,662.8439331054688,0.8000427484512329,1436.196044921875,664.7181396484375,0.8965727686882019,1417.4541015625,664.7181396484375,0.8484063744544983,1447.441162109375,687.2084350585938,0.9076400995254515,1406.208984375,689.0826416015625,0.90053790807724,1456.8121337890625,717.1954956054688,0.8933291435241699,1400.58642578125,719.0697021484375,0.9132709503173828,1456.8121337890625,745.308349609375,0.9240260124206544,1400.58642578125,747.1825561523438,0.9199534058570862,1439.9444580078125,750.930908203125,0.8815839290618896,1415.5799560546875,749.0567626953125,0.8849560618400574,1436.196044921875,794.037353515625,0.8865610957145691,1415.5799560546875,794.037353515625,0.8696452975273132,1430.573486328125,829.64697265625,0.8909469246864319,1415.5799560546875,833.3953247070312,0.8990808725357056,1426.8250732421875,651.5988159179688,0.8588436245918274,1426.8250732421875,675.9632568359375,0.9434760808944702,1428.6993408203125,749.0567626953125,0.9427659511566162,1426.8250732421875,842.7662963867188,0.9012152552604676,1415.5799560546875,848.3888549804688,0.8549038171768188,1434.3218994140625,842.7662963867188,0.9132483601570128,1409.9573974609375,848.3888549804688,0.9219326972961426,1428.6993408203125,835.26953125,0.7992863655090332,1417.4541015625,839.0179443359375,0.8655859231948853,144.61661597244264
P07_Med_Front_2,42,0,1427.4727783203125,671.1077880859375,0.8330233097076416,1431.4927978515625,665.0776977539062,0.8284209370613098,1423.45263671875,667.0877075195312,0.7884635329246521,1435.512939453125,665.0776977539062,0.9133211374282836,1415.4124755859375,667.0877075195312,0.875382125377655,1449.583251953125,689.1982421875,0.9525395035743712,1407.372314453125,691.208251953125,0.9156607389450072,1457.6234130859375,719.348876953125,0.9359367489814758,1399.3321533203125,721.3589477539062,0.9502381682395936,1457.6234130859375,745.4794921875,0.9445987939834596,1401.3421630859375,749.4995727539062,0.9338858127593994,1439.5330810546875,753.5196533203125,0.9223090410232544,1415.4124755859375,751.5096435546875,0.92295503616333,1435.512939453125,795.7306518554688,0.8789121508598328,1415.4124755859375,795.7306518554688,0.8770678043365479,1429.4827880859375,829.9013671875,0.9075976610183716,1415.4124755859375,835.9315185546875,0.910862386226654,1425.4627685546875,653.0173950195312,0.9050104022026062,1427.4727783203125,679.1480102539062,0.9049962759017944,1427.4727783203125,751.5096435546875,0.9662472009658812,1431.4927978515625,841.961669921875,0.8607692122459412,1417.4224853515625,850.0018310546875,0.8797500729560852,1435.512939453125,841.961669921875,0.9085476398468018,1409.38232421875,850.0018310546875,0.8912710547447205,1427.4727783203125,837.9415893554688,0.8260975480079651,1417.4224853515625,843.9717407226562,0.8778170347213745,144.94643178384393
P07_Med_Front_2,43,0,1427.3153076171875,670.4559326171875,0.8307663798332214,1431.210205078125,666.56103515625,0.8458299040794373,1423.42041015625,666.56103515625,0.811820924282074,1435.1051025390625,668.508544921875,0.9310540556907654,1417.578125,668.508544921875,0.8401982188224792,1448.7373046875,689.930419921875,0.9449935555458068,1407.8408203125,691.8779296875,0.875250518321991,1458.4744873046875,721.089599609375,0.9055200219154358,1400.051025390625,723.037109375,0.925720989704132,1456.527099609375,744.458984375,0.929168462753296,1400.051025390625,750.3013916015625,0.9060362577438354,1440.947509765625,754.1962890625,0.8781231641769409,1415.630615234375,754.1962890625,0.864825963973999,1435.1051025390625,797.0401611328125,0.8928755521774292,1417.578125,797.0401611328125,0.8838881254196167,1429.2628173828125,830.146728515625,0.8820271492004395,1415.630615234375,837.9365234375,0.847393810749054,1425.367919921875,654.8763427734375,0.8517719507217407,1427.3153076171875,680.1932373046875,0.9088287949562072,1429.2628173828125,754.1962890625,0.953489065170288,1429.2628173828125,843.7789306640625,0.8599063158035278,1417.578125,851.5687255859375,0.908522605895996,1435.1051025390625,841.8314208984375,0.8989387154579163,1411.7357177734375,849.6212158203125,0.9378862380981444,1427.3153076171875,835.9891357421875,0.8435778617858887,1417.578125,845.726318359375,0.8685493469238281,146.2661741933261
