video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P06_Med_Side_3,1,0,817.344,717.897,0.743681,837.782,742.611,0.859706,813.301,742.637,0.835004,812.941,775.621,0.620304,813.18,779.929,0.444258,846.067,742.517,0.895399,846.459,775.633,0.78037,833.772,779.902,0.59401,841.985,788.201,0.686328,829.672,788.187,0.633057,808.89,809.037,0.481357,813.067,870.991,0.398115,846.292,788.147,0.676375,842.059,808.922,0.590827,846.286,862.812,0.463088,813.323,713.824,0.739973,821.48,713.795,0.739138,813.0,717.762,0.374472,837.887,717.654,0.634016,846.166,875.34,0.347302,850.299,875.234,0.366912,846.362,867.005,0.387436,813.05,879.277,0.315019,808.94,879.29,0.335878,813.207,871.067,0.321573
P06_Med_Side_3,1,1,974.7,672.109,0.59331,987.101,688.668,0.839666,978.784,684.712,0.870366,970.575,713.787,0.41023,962.318,713.592,0.330274,1003.64,688.675,0.860949,995.528,725.988,0.772593,970.52,713.651,0.863731,982.983,763.284,0.8035,978.834,763.252,0.839238,978.844,812.965,0.88568,987.19,862.831,0.694676,991.292,763.331,0.787188,982.977,812.917,0.872254,991.398,866.94,0.743896,974.863,672.029,0.162328,974.925,667.913,0.630294,0.0,0.0,0.0,979.141,672.064,0.774704,983.099,875.094,0.68118,991.374,875.202,0.670548,999.559,875.008,0.660232,982.985,875.071,0.387762,983.028,871.041,0.390263,991.367,871.122,0.550914
P06_Med_Side_3,1,2,1704.39,746.599,0.437952,1704.41,759.221,0.505689,1700.18,759.112,0.513774,1679.58,779.787,0.293633,1683.71,775.581,0.220704,1708.42,763.363,0.537985,1704.46,779.916,0.383745,1704.24,767.515,0.297807,1700.16,812.974,0.327294,1696.02,813.027,0.347882,1683.65,862.837,0.248022,1679.54,887.722,0.168097,1704.23,812.987,0.345324,1700.25,866.97,0.264232,1700.23,904.197,0.186815,1704.33,742.659,0.27452,1704.56,742.652,0.420095,1700.06,742.667,0.163434,1708.48,742.768,0.390193,1691.92,896.017,0.179735,1691.96,895.977,0.150742,1704.25,908.304,0.170456,1683.62,900.157,0.135874,1683.61,904.306,0.142813,1679.51,900.107,0.161468
P06_Med_Side_3,2,0,817.378,717.792,0.832186,833.851,742.627,0.877995,813.142,742.689,0.884292,809.052,775.763,0.733336,813.034,780.111,0.525098,846.183,742.57,0.923761,846.484,775.896,0.866634,825.44,784.055,0.675217,841.941,792.385,0.756989,825.506,792.33,0.707164,804.778,812.919,0.645747,809.041,871.129,0.631846,846.337,792.385,0.747489,846.059,809.011,0.712091,846.142,870.972,0.666341,813.302,713.713,0.853137,825.551,713.659,0.844609,812.979,717.692,0.472415,841.817,713.738,0.71974,842.07,879.44,0.524524,846.215,879.341,0.552528,846.155,871.135,0.559655,808.94,879.495,0.532694,804.708,879.377,0.522621,813.049,875.164,0.491562
P06_Med_Side_3,2,1,974.708,672.127,0.770152,983.154,688.69,0.853925,974.855,688.636,0.903402,970.489,717.647,0.473377,970.549,713.633,0.354624,1003.78,688.658,0.887479,1003.66,725.956,0.809205,974.53,713.648,0.854766,979.15,759.239,0.818278,974.909,759.209,0.857568,978.706,812.915,0.858457,987.106,858.723,0.662203,995.461,763.229,0.786914,983.084,809.006,0.838381,995.435,862.864,0.714002,974.825,672.074,0.214577,978.701,667.894,0.77872,0.0,0.0,0.0,983.05,672.017,0.805579,983.113,871.149,0.640826,995.411,875.102,0.630989,999.605,871.085,0.632681,982.987,871.059,0.377361,982.966,866.998,0.38097,991.31,871.061,0.513621
P06_Med_Side_3,2,2,1704.3,746.585,0.342077,1704.31,763.297,0.450113,1700.11,759.24,0.444025,1679.47,779.942,0.25706,1675.5,775.618,0.185002,1704.54,767.42,0.472955,1704.25,779.967,0.303127,0.0,0.0,0.0,1695.99,821.315,0.275281,1687.82,821.403,0.290364,1691.91,871.023,0.209145,0.0,0.0,0.0,1700.19,821.319,0.284489,1700.23,875.113,0.229717,1700.11,900.135,0.174778,1704.24,742.64,0.216646,1704.45,742.62,0.327189,1700.1,742.7,0.154262,1708.4,742.777,0.334524,0.0,0.0,0.0,0.0,0.0,0.0,1700.28,904.253,0.156664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P06_Med_Side_3,3,0,817.25,721.779,0.799635,837.787,742.599,0.872984,813.282,742.61,0.862637,812.908,775.669,0.653639,809.027,784.044,0.486185,846.136,742.565,0.93545,846.261,775.928,0.872107,817.302,788.125,0.627293,841.923,792.385,0.768886,825.538,788.296,0.718046,808.754,817.178,0.624745,812.911,875.21,0.630626,846.271,792.411,0.76548,842.087,813.245,0.659145,842.236,875.098,0.628003,813.239,713.785,0.755535,821.418,713.736,0.810305,812.941,717.788,0.264339,837.96,713.797,0.7453,841.963,883.542,0.494942,846.148,883.468,0.524598,846.076,875.207,0.522319,809.024,883.602,0.514041,804.84,879.558,0.511161,813.149,879.279,0.47156
P06_Med_Side_3,3,1,974.672,672.099,0.715079,983.174,688.683,0.84071,974.874,684.723,0.884617,970.555,713.825,0.427144,970.484,717.647,0.2819,1003.74,688.648,0.877808,999.667,721.928,0.799774,970.572,713.666,0.84479,982.979,759.151,0.815149,978.714,759.119,0.857095,978.827,812.874,0.898316,987.178,862.74,0.719527,995.429,759.192,0.787002,983.11,809.026,0.847299,995.444,862.84,0.73459,974.815,671.97,0.232752,974.926,667.865,0.729975,0.0,0.0,0.0,983.01,672.008,0.777892,991.344,875.045,0.655704,999.655,875.066,0.659942,999.555,871.099,0.628965,987.145,871.136,0.439929,983.13,871.057,0.449389,991.292,871.106,0.577314
P06_Med_Side_3,3,2,1704.36,742.752,0.373173,1704.45,759.195,0.49669,1704.15,755.133,0.480553,1683.67,779.751,0.253019,1683.75,775.658,0.175894,1708.34,767.353,0.534124,1704.39,779.932,0.373862,1704.24,767.45,0.267569,1700.13,812.945,0.366928,1696.09,812.957,0.373168,1691.89,854.575,0.275567,1679.6,879.455,0.253783,1704.18,812.941,0.387603,1700.21,858.662,0.296036,1700.13,887.636,0.259496,1704.37,742.528,0.23364,1704.51,742.551,0.364396,1704.14,742.532,0.142994,1708.46,742.713,0.379807,1687.8,887.784,0.238606,1696.06,891.818,0.202581,1704.22,895.912,0.22677,1675.43,883.503,0.232821,1675.38,883.672,0.232183,1679.52,883.537,0.236732
P06_Med_Side_3,4,0,817.309,717.842,0.818707,837.763,742.588,0.876109,813.262,742.638,0.871533,812.939,775.644,0.705725,809.074,783.964,0.561621,846.144,742.52,0.94056,846.486,775.833,0.86843,829.619,784.016,0.671145,841.955,792.409,0.805218,829.567,792.289,0.748183,808.934,817.312,0.695669,812.978,875.313,0.73,846.285,792.401,0.800161,842.198,817.148,0.772835,842.262,875.173,0.77326,813.28,713.742,0.796392,825.45,713.697,0.821931,813.001,717.708,0.36341,837.957,713.766,0.72021,841.885,883.636,0.595971,846.091,883.556,0.633712,842.23,875.308,0.641514,808.992,887.623,0.576589,804.814,883.498,0.574606,813.206,879.332,0.541882
