video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P04_Med_Front_1,26,0,1443.27,647.343,0.0,1443.16,676.001,0.947629,1430.75,676.027,0.829038,1410.28,697.018,0.741232,1410.29,713.71,0.551916,1459.84,676.077,0.871065,1472.03,701.14,0.776716,1468.0,713.707,0.739428,1443.09,721.816,0.928875,1435.0,717.808,0.862491,1434.96,763.348,0.850983,1434.82,800.536,0.886238,1447.52,721.954,0.887279,1447.36,767.425,0.813689,1443.12,804.746,0.788819,1443.1,647.071,0.0,1447.34,647.111,0.0,1438.94,647.272,0.433056,1451.45,647.367,0.469178,1443.37,809.008,0.524366,1443.4,809.003,0.530218,1443.04,808.966,0.722092,1438.92,808.755,0.645498,1434.97,804.75,0.646904,1434.81,808.694,0.827835,129.75079946189155
P04_Med_Front_1,27,0,1443.27,647.343,0.0,1443.11,676.023,0.962225,1430.72,676.06,0.836969,1414.16,701.051,0.824978,1410.28,721.796,0.732646,1459.74,676.081,0.887843,1472.08,701.097,0.802131,1472.03,717.653,0.778623,1443.07,721.837,0.932779,1438.8,717.836,0.877743,1438.83,767.374,0.855135,1434.99,796.444,0.876925,1447.45,721.951,0.893207,1447.42,767.414,0.822325,1443.24,804.693,0.801321,1443.1,647.071,0.0,1447.34,647.111,0.0,1438.86,647.386,0.417799,1447.5,647.406,0.411564,1447.41,808.942,0.5376,1447.42,808.953,0.549406,1443.16,808.925,0.736537,1439.06,804.846,0.665821,1438.92,804.657,0.654976,1434.99,804.822,0.824382,129.66609635521533
P04_Med_Front_1,28,0,1443.27,647.343,0.0,1443.17,676.0,0.972399,1430.73,676.062,0.850318,1414.25,701.089,0.841793,1414.15,717.802,0.703063,1463.84,676.036,0.904769,1472.14,701.141,0.811951,1472.05,717.682,0.816723,1443.12,721.872,0.939544,1438.84,717.866,0.876039,1438.85,767.475,0.85993,1434.94,796.533,0.906578,1447.52,725.929,0.906556,1447.47,767.486,0.836867,1443.17,804.762,0.806835,1443.1,647.071,0.0,1447.34,647.111,0.0,1438.92,647.272,0.482006,1451.49,647.34,0.531138,1447.31,809.018,0.550766,1447.33,809.036,0.554856,1443.08,808.977,0.742993,1439.01,808.789,0.696216,1438.84,804.79,0.685092,1434.95,808.692,0.847092,130.37496683029298
P04_Med_Front_1,29,0,1443.27,647.343,0.253434,1443.205,674.0235,0.9508,1434.895,674.088,0.850876,1424.5700000000002,699.068,0.712633,1424.52,717.8335,0.776341,1457.635,674.036,0.797265,1470.08,701.142,0.632715,1465.905,719.793,0.645259,1443.17,721.905,0.876337,1440.9699999999998,719.8805,0.900242,1440.935,769.495,0.884628,1436.975,800.668,0.859898,1445.435,723.9304999999999,0.829709,1445.43,769.511,0.87345,1441.1950000000002,806.7505,0.841261,1443.1,647.071,0.203948,1447.34,647.111,0.205185,1440.975,645.25,0.4777,1449.49,647.2315000000001,0.469431,1445.2350000000001,810.98,0.607954,1445.23,810.9925,0.60327,1441.115,810.9445000000001,0.714535,1439.0700000000002,808.9085,0.69328,1438.955,806.8385,0.687937,1436.9650000000001,808.7835,0.765186,136.66393964758956
P04_Med_Front_1,30,0,1443.27,647.343,0.141016,1443.24,672.047,0.947667,1439.06,672.114,0.814862,1434.89,697.047,0.696225,1434.89,717.865,0.642005,1451.43,672.036,0.811536,1468.02,701.143,0.566157,1459.76,721.904,0.602419,1443.22,721.938,0.885095,1443.1,721.895,0.891439,1443.02,771.515,0.880875,1439.01,804.803,0.88314,1443.35,721.932,0.835834,1443.39,771.536,0.860701,1439.22,808.739,0.838318,1443.1,647.071,0.110587,1447.34,647.111,0.102878,1443.03,643.228,0.528173,1447.49,647.123,0.499328,1443.16,812.942,0.576034,1443.13,812.949,0.587321,1439.15,812.912,0.748279,1439.13,809.028,0.664796,1439.07,808.887,0.661066,1438.98,808.875,0.782592,137.24720146145066
P04_Med_Front_1,31,0,1443.2833333333333,647.2983333333333,0.0,1443.2633333333333,672.025,0.936719,1439.4904166666665,672.0898333333333,0.803498,1434.2183333333332,697.0456041666666,0.812365,1433.2679166666667,718.6063541666666,0.81544,1451.015625,671.375125,0.819911,1459.845,699.5065208333333,0.707447,1453.01875,721.1236666666666,0.741025,1443.24,723.3153333333333,0.879587,1442.89125,723.3674166666667,0.860351,1442.8079166666666,772.704125,0.910946,1439.0127083333332,806.9217083333333,0.914509,1443.8518749999998,723.6457916666667,0.842246,1443.328125,772.7367916666667,0.870292,1439.1639583333335,809.9624375000001,0.842405,1443.394356060606,645.9544090909092,0.0,1447.0522348484847,646.0336022727272,0.0,1443.3064583333335,643.4541041666666,0.410585,1448.1297916666667,646.2175416666666,0.382181,1443.1970833333335,815.1342083333334,0.538349,1442.5014583333334,814.8856249999999,0.54493,1438.435625,813.904125,0.719318,1440.3341666666668,811.4166458333334,0.661545,1439.7922916666666,810.6324374999999,0.668073,1438.72875,810.3666041666667,0.822527,138.460487779005
P04_Med_Front_1,32,0,1443.2966666666666,647.2536666666666,0.148303,1443.2866666666666,672.003,0.906672,1439.9208333333333,672.0656666666666,0.802161,1433.5466666666666,697.0442083333334,0.63635,1431.6458333333335,719.3477083333332,0.699745,1450.6012500000002,670.71425,0.739252,1451.67,697.8700416666667,0.578162,1446.2775,720.3433333333334,0.583519,1443.26,724.6926666666667,0.851968,1442.6825,724.8398333333333,0.877395,1442.5958333333333,773.8932500000001,0.901808,1439.0154166666666,809.0404166666667,0.880316,1444.3537499999998,725.3595833333334,0.806256,1443.2662500000001,773.9375833333334,0.878214,1439.1079166666668,811.185875,0.883318,1443.6887121212121,644.8378181818182,0.124874,1446.7644696969696,644.9562045454545,0.109646,1443.5829166666667,643.6802083333333,0.377462,1448.7695833333332,645.3120833333334,0.306384,1443.2341666666666,817.3264166666667,0.55023,1441.8729166666667,816.8222499999999,0.558821,1437.72125,814.89625,0.671407,1441.5383333333334,813.8052916666668,0.657725,1440.5145833333333,812.3778749999999,0.665708,1438.4775,811.8582083333333,0.746093,144.91545713277097
P04_Med_Front_1,33,0,1443.31,647.209,0.130644,1443.31,671.981,0.918866,1439.4083333333333,672.0436666666667,0.798261,1429.4366666666667,697.0400833333333,0.594983,1426.9983333333334,720.8590833333333,0.666264,1451.1325000000002,670.7275,0.759008,1449.1100000000001,697.3484166666667,0.508908,1445.225,718.8083333333334,0.551954,1443.28,726.07,0.859921,1442.205,726.4023333333333,0.874178,1442.1183333333333,774.9145000000001,0.908451,1439.0041666666666,810.5911666666666,0.886708,1445.3674999999998,727.4058333333332,0.813008,1443.2425,774.9618333333333,0.880394,1439.0791666666667,812.23575,0.871901,1444.2407575757575,643.9396363636364,0.10025,1446.165606060606,644.1364090909091,0.0994769,1444.1091666666666,644.1720833333334,0.41072,1448.7258333333334,644.8158333333333,0.386216,1443.2716666666665,818.9141666666667,0.531382,1441.9191666666666,817.9065,0.538938,1437.6825,815.4685,0.663732,1442.5533333333333,815.8709166666667,0.651198,1440.5458333333333,814.45375,0.658733,1437.975,813.4240833333333,0.751816,145.14111960778035
P04_Med_Front_1,34,0,1443.300909090909,647.5969090909091,0.0,1443.2350000000001,673.9845,0.955445,1437.01,672.026,0.856406,1418.45,697.0305000000001,0.86918,1416.3000000000002,723.9105,0.858534,1453.555,672.0889999999999,0.879648,1457.78,699.0565,0.826881,1455.55,715.764,0.847521,1443.275,730.1235,0.891984,1441.19,728.145,0.838208,1441.1100000000001,775.6,0.937546,1438.9650000000001,811.006,0.95485,1447.405,730.117,0.872643,1443.295,775.633,0.841757,1439.105,812.9385,0.853711,1445.3081818181818,643.4782727272727,0.0,1444.9445454545455,643.8318181818181,0.0,1445.135,645.1955,0.471048,1447.315,645.138,0.484228,1443.31,819.293,0.539326,1443.315,817.2860000000001,0.54079,1438.995,815.201,0.724409,1443.19,817.2905000000001,0.627705,1439.1950000000002,817.1905,0.647304,1436.97,815.1385,0.841156,143.7350044213308
P04_Med_Front_1,35,0,1443.2918181818181,647.9848181818181,0.0,1443.16,675.988,0.957993,1426.67,676.021,0.839496,1410.25,701.172,0.855879,1410.13,725.994,0.855726,1463.93,672.143,0.862204,1472.37,701.062,0.818916,1472.0,713.749,0.842517,1443.27,734.177,0.882068,1439.06,730.214,0.840537,1439.13,775.532,0.936498,1438.96,809.082,0.940069,1451.53,734.192,0.870676,1443.41,775.68,0.840073,1439.15,813.014,0.836305,1443.2063636363637,643.8505454545455,0.0,1446.679090909091,644.5976363636363,0.0,1438.81,647.212,0.447272,1451.52,647.167,0.463335,1443.31,821.423,0.530428,1443.32,821.44,0.523021,1439.01,817.275,0.690554,1443.11,813.249,0.643464,1439.17,813.065,0.663002,1438.96,813.129,0.840184,143.033866762386
