video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P09_Med_Front_3,1,0,1944.9,576.87,0.0503396,1928.28,601.64,0.874953,1940.79,601.548,0.912505,1948.94,634.707,0.818271,1957.21,659.686,0.704798,1907.39,601.694,0.933173,1903.21,630.707,0.656484,1903.33,647.435,0.377737,1924.08,655.594,0.868418,1936.58,655.569,0.92317,1940.64,709.242,0.899511,1936.51,742.68,0.782489,1907.63,655.598,0.948274,1911.72,709.256,0.882106,1907.59,742.632,0.798996,1944.81,576.682,0.0769024,0.0,0.0,0.0,1940.73,576.919,0.770692,1920.01,580.712,0.353107,1907.75,746.843,0.554572,1907.72,746.803,0.548528,1907.51,746.811,0.683135,1940.78,750.934,0.436384,1940.79,746.875,0.4775,1936.37,746.911,0.670057
P09_Med_Front_3,1,1,1783.11,580.901,0.849952,1791.46,605.782,0.865767,1774.83,605.716,0.920611,1766.6,622.315,0.755534,1766.5,634.688,0.618368,1804.05,605.808,0.9432,1803.98,634.82,0.885786,1775.04,638.852,0.789652,1783.26,647.298,0.788573,1774.9,647.162,0.835817,1745.86,655.53,0.446586,1754.08,701.174,0.32773,1803.58,647.476,0.809036,1762.44,667.958,0.504688,1770.8,705.3,0.400347,1779.07,576.917,0.800139,1791.37,580.708,0.841351,1778.94,580.745,0.35076,1799.77,580.856,0.824931,1766.58,713.552,0.322308,1766.5,713.424,0.329184,1774.8,709.376,0.315382,1741.6,717.725,0.262639,1741.58,713.655,0.262625,1750.0,709.336,0.292018
P09_Med_Front_3,1,2,1372.95,543.368,0.465645,1372.65,547.775,0.885911,1372.41,547.764,0.832966,1364.36,572.606,0.662076,1360.28,580.781,0.590345,1372.91,547.816,0.836963,1372.9,576.529,0.557582,1372.77,580.732,0.461958,1372.58,589.295,0.816549,1372.45,589.273,0.81763,1372.45,626.473,0.744542,1372.52,647.466,0.688016,1372.71,589.249,0.817389,1372.72,622.459,0.757589,1372.7,651.306,0.700268,1372.9,539.321,0.417917,1373.01,539.477,0.324271,1372.69,539.504,0.515944,1372.83,543.308,0.216056,1372.73,667.864,0.518815,1372.9,663.799,0.497789,1372.65,663.708,0.520083,1372.49,659.673,0.523557,1368.58,655.616,0.508723,1368.51,659.683,0.517756
P09_Med_Front_3,2,0,0.0,0.0,0.0,1932.23,601.638,0.88034,1940.83,601.584,0.905306,1948.93,634.798,0.828054,1957.24,659.737,0.745022,1907.44,601.683,0.931614,1903.22,634.725,0.670584,1903.33,647.412,0.389556,1924.05,655.614,0.86259,1936.55,655.623,0.918505,1940.68,709.328,0.898935,1936.54,746.601,0.766123,1907.62,655.596,0.940348,1911.74,709.326,0.870484,1907.71,742.449,0.725482,1944.89,576.669,0.0541516,0.0,0.0,0.0,1940.83,576.933,0.737112,1924.13,576.915,0.380753,1911.66,746.72,0.485316,1911.8,746.646,0.481209,1907.6,746.634,0.600755,1944.8,754.975,0.416223,1940.85,750.862,0.459823,1936.38,750.881,0.64815
P09_Med_Front_3,2,1,1783.12,580.897,0.849809,1791.45,605.738,0.856444,1774.8,605.688,0.918163,1766.65,618.397,0.744765,1766.58,630.679,0.601008,1804.06,605.769,0.931668,1804.0,634.768,0.88015,1778.94,638.82,0.775665,1783.21,647.318,0.783503,1774.83,647.19,0.826953,1741.75,663.824,0.396989,1741.72,709.391,0.277349,1799.81,647.486,0.804536,1758.29,672.131,0.47678,1770.68,709.349,0.317729,1779.08,576.915,0.809196,1791.39,580.7,0.844288,1778.94,580.734,0.364428,1799.78,580.848,0.81446,1770.52,713.687,0.251763,1766.45,713.637,0.248512,1770.76,709.604,0.24237,1737.55,726.024,0.221302,1737.5,721.872,0.221048,1741.65,713.479,0.258312
P09_Med_Front_3,2,2,1373.0,543.551,0.329069,1372.71,547.892,0.810485,1372.77,547.85,0.808919,1372.53,576.508,0.670781,1368.62,580.885,0.508628,1372.67,547.981,0.734204,1372.52,576.565,0.533088,1372.52,580.761,0.43088,1372.64,589.287,0.800865,1372.71,589.275,0.827142,1372.71,618.385,0.754939,1372.73,647.188,0.705041,1372.59,589.225,0.782492,1372.73,618.332,0.753579,1372.78,647.286,0.674899,1373.03,539.513,0.281801,1373.07,543.51,0.21021,1372.91,543.416,0.453759,1372.77,543.484,0.215296,1372.8,659.669,0.509317,1376.74,655.565,0.486657,1372.75,655.502,0.492703,1372.74,651.468,0.546559,1372.64,651.384,0.527062,1372.51,651.47,0.509403
P09_Med_Front_3,3,0,1779.02,580.865,0.84562,1791.45,605.646,0.851122,1774.84,605.581,0.913493,1770.45,618.348,0.751983,1762.49,630.681,0.590696,1804.01,605.639,0.93329,1803.97,634.769,0.879775,1775.0,638.82,0.78184,1783.23,647.26,0.798355,1774.87,647.121,0.841737,1741.74,659.716,0.42398,1749.94,705.298,0.299224,1799.8,647.427,0.823159,1754.15,667.975,0.526942,1770.75,709.228,0.389235,1775.14,576.877,0.702586,1783.19,576.929,0.832206,1775.06,580.803,0.193102,1799.64,580.789,0.828696,1770.57,713.578,0.29416,1766.54,713.518,0.298468,1774.8,709.436,0.30563,1737.64,721.869,0.22216,1737.62,717.744,0.225441,1745.86,709.522,0.273677
P09_Med_Front_3,3,1,0.0,0.0,0.0,1932.27,601.654,0.885039,1940.87,601.661,0.903538,1948.96,634.835,0.833205,1957.28,659.689,0.756586,1907.43,601.682,0.933452,1903.17,630.7,0.682458,1903.32,651.323,0.429075,1924.11,659.665,0.864704,1936.6,659.652,0.923653,1940.58,709.433,0.943797,1936.53,746.794,0.794794,1907.62,659.642,0.944216,1911.79,709.406,0.884884,1911.59,746.63,0.773016,1948.92,576.737,0.0657563,0.0,0.0,0.0,1940.85,580.751,0.777086,1924.12,576.932,0.390472,1911.66,750.876,0.535676,1911.74,750.8,0.525177,1907.68,750.83,0.623648,1940.83,763.345,0.436605,1940.86,755.024,0.469132,1936.37,755.0,0.683664
P09_Med_Front_3,3,2,1373.02,543.692,0.155635,1372.62,547.824,0.880771,1376.81,547.887,0.85446,1376.96,576.532,0.699964,1376.68,581.091,0.411144,1364.35,547.799,0.791494,1352.11,576.5,0.647695,1352.08,580.983,0.469401,1372.6,589.228,0.860628,1372.95,589.262,0.886021,1372.79,618.361,0.805521,1372.78,647.22,0.783411,1368.55,589.136,0.803723,1368.66,622.362,0.763725,1372.59,647.347,0.730867,1376.63,543.367,0.0882849,1372.89,543.589,0.0796472,1376.66,543.29,0.420015,1368.64,543.308,0.361711,1372.64,655.62,0.490375,1372.82,655.549,0.490529,1372.63,655.542,0.57403,1372.75,651.509,0.511458,1372.8,651.417,0.508453,1372.55,655.479,0.558922
P09_Med_Front_3,4,0,1779.04,580.901,0.852518,1791.46,605.724,0.857249,1774.81,605.652,0.921761,1766.64,622.288,0.744272,1766.5,630.625,0.591579,1804.05,605.74,0.940323,1804.0,634.858,0.893906,1775.0,638.805,0.776841,1787.26,647.283,0.776157,1774.91,647.142,0.823202,1741.69,655.583,0.39141,1745.82,705.259,0.26745,1803.63,647.454,0.810889,1754.1,667.914,0.481246,1770.71,705.355,0.321611,1775.15,576.903,0.73075,1783.23,580.696,0.840917,1775.06,580.827,0.215216,1799.67,580.834,0.831606,1770.56,713.533,0.22821,1766.46,713.485,0.231891,1770.79,709.433,0.247001,1737.52,717.812,0.180038,1737.49,717.632,0.186034,1741.76,709.492,0.249045
