video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P09_Med_Side_1,1,0,949.97,676.07,0.829549,974.78,692.922,0.914759,954.05,696.926,0.827932,949.964,738.48,0.849552,937.369,759.111,0.840556,983.207,692.81,0.868581,1003.72,734.29,0.851855,995.434,763.236,0.814073,974.786,763.372,0.889723,966.423,763.367,0.832963,966.461,813.143,0.875113,978.833,862.8,0.82695,979.114,767.355,0.88256,978.961,813.117,0.965245,987.158,871.116,0.894401,949.909,672.088,0.41531,962.249,671.937,0.792291,0.0,0.0,0.0,974.817,671.997,0.885912,974.717,879.347,0.867156,978.964,879.394,0.877767,995.49,875.227,0.847335,970.578,875.349,0.527984,970.592,875.103,0.525388,982.952,871.015,0.574133
P09_Med_Side_1,1,1,738.318,709.581,0.38472,742.385,730.087,0.408687,713.559,726.006,0.374626,705.275,763.344,0.249567,705.309,779.979,0.193947,750.987,730.202,0.38985,767.397,767.521,0.248639,754.974,779.899,0.187981,742.441,800.583,0.337921,725.946,800.556,0.314025,738.358,833.77,0.202398,771.479,879.535,0.166896,746.859,800.655,0.334663,759.165,829.63,0.232805,775.874,883.5,0.261654,734.217,709.297,0.328717,742.468,709.296,0.397131,717.744,709.333,0.163882,746.75,709.361,0.292878,775.834,900.147,0.202291,779.873,900.167,0.204688,779.961,891.9,0.194871,767.443,900.097,0.119659,763.268,904.148,0.122273,771.598,887.665,0.11833
P09_Med_Side_1,2,0,950.03,676.139,0.800517,974.759,701.023,0.921285,954.035,701.03,0.831859,949.892,742.34,0.85637,937.367,759.253,0.817762,983.152,696.948,0.873251,1003.64,734.316,0.835303,991.372,763.354,0.82223,974.702,767.464,0.890722,966.344,767.443,0.831357,966.389,813.223,0.871033,978.902,862.819,0.821584,978.984,767.495,0.912062,978.932,813.186,0.953512,983.208,871.112,0.887856,949.987,672.136,0.398409,962.311,672.023,0.777488,0.0,0.0,0.0,974.798,672.095,0.865656,974.683,879.418,0.827694,978.916,879.453,0.854375,995.431,875.221,0.830696,970.667,879.232,0.5292,970.636,875.164,0.529016,983.023,871.017,0.575247
P09_Med_Side_1,2,1,742.606,713.454,0.771848,734.334,738.316,0.686022,709.427,734.363,0.724439,705.294,775.897,0.539061,738.403,788.188,0.369941,754.962,738.293,0.656743,775.873,775.629,0.458632,775.839,784.067,0.334376,734.337,812.95,0.623324,713.635,813.015,0.64,750.909,833.721,0.420274,779.918,887.68,0.343138,746.724,812.895,0.628133,775.692,833.74,0.398595,784.025,883.642,0.363784,738.476,709.311,0.734372,746.614,709.384,0.690941,717.773,709.303,0.600746,750.8,709.44,0.239307,796.498,904.153,0.284805,796.462,900.094,0.269627,784.03,895.955,0.286003,788.194,904.249,0.278923,779.964,908.245,0.28629,784.024,896.001,0.278359
P09_Med_Side_1,3,0,949.997,676.2,0.78522,974.791,701.01,0.917523,954.08,701.023,0.826977,949.875,742.336,0.848764,937.368,759.239,0.817384,987.104,696.924,0.862276,1003.6,738.303,0.840579,987.272,763.384,0.813488,974.729,767.437,0.885884,966.347,767.413,0.824902,966.41,813.216,0.858047,978.937,866.889,0.808261,979.033,767.469,0.89896,978.918,813.167,0.950209,987.185,871.166,0.882956,949.977,676.105,0.31479,962.271,672.08,0.756327,0.0,0.0,0.0,974.804,672.122,0.858877,974.69,879.412,0.823698,978.919,879.474,0.843888,999.518,875.292,0.818488,970.655,879.229,0.50294,970.666,875.173,0.499353,983.082,871.12,0.54592
P09_Med_Side_1,3,1,742.379,713.436,0.357827,742.374,738.365,0.354131,713.465,738.35,0.338952,709.407,775.625,0.24642,726.033,779.997,0.170968,759.103,738.323,0.320309,775.792,771.499,0.210548,771.631,775.848,0.178003,742.661,804.82,0.329259,730.164,808.745,0.312115,750.883,813.229,0.284205,779.792,879.403,0.317297,754.985,804.82,0.305281,775.761,813.01,0.236636,784.028,879.373,0.253164,738.303,709.396,0.332214,742.658,709.386,0.352693,717.738,709.485,0.208503,746.855,709.496,0.21458,800.653,891.834,0.156999,800.572,891.857,0.154893,784.162,883.621,0.183053,784.006,895.921,0.183658,779.844,900.08,0.199085,780.025,883.633,0.230657
P09_Med_Side_1,4,0,949.993,676.208,0.764403,974.778,701.096,0.926951,953.973,701.104,0.840275,945.949,742.354,0.8591,937.407,759.158,0.830451,987.121,697.015,0.862348,1003.67,738.318,0.850614,991.389,767.365,0.822175,974.694,767.461,0.885345,962.342,767.414,0.82471,966.399,813.192,0.864997,978.96,862.862,0.8142,978.999,767.505,0.907673,978.86,813.126,0.954022,983.191,871.129,0.888876,950.004,676.179,0.278633,962.242,672.076,0.736246,0.0,0.0,0.0,974.774,672.142,0.858647,974.7,879.443,0.830749,978.934,879.488,0.844103,995.441,875.259,0.827899,974.556,879.227,0.519345,974.53,875.168,0.512058,983.117,871.081,0.562596
P09_Med_Side_1,4,1,742.416,713.451,0.445172,742.595,738.422,0.453323,713.468,738.416,0.415274,705.241,775.801,0.308334,713.635,784.097,0.227215,771.503,738.398,0.428518,779.794,775.635,0.314277,767.423,783.986,0.237259,742.69,808.879,0.423519,730.079,808.928,0.400219,746.729,817.356,0.267259,779.888,879.453,0.310083,759.162,808.838,0.394624,775.771,813.193,0.302362,784.099,879.538,0.337697,738.337,709.361,0.395116,742.729,709.358,0.442458,717.798,709.414,0.229314,750.863,709.421,0.290526,792.335,900.13,0.207212,796.423,900.101,0.209237,788.175,887.759,0.26428,779.827,900.147,0.171491,775.772,904.143,0.17649,784.098,883.655,0.227821
P09_Med_Side_1,5,0,953.946,676.179,0.793399,974.815,696.992,0.921646,953.968,697.003,0.837502,949.863,738.422,0.843666,937.437,763.242,0.823226,987.237,692.909,0.85976,1003.79,738.275,0.859487,995.498,763.32,0.831419,974.72,767.377,0.885906,962.328,767.356,0.826378,962.352,813.034,0.878709,978.826,862.737,0.826368,979.062,767.411,0.893737,978.91,813.047,0.980256,983.182,871.079,0.897635,953.979,676.07,0.341948,962.339,672.053,0.765615,0.0,0.0,0.0,974.822,672.078,0.866595,974.599,879.362,0.859764,978.843,879.4,0.888473,995.41,875.202,0.833977,966.456,875.286,0.543563,966.497,875.031,0.539498,979.097,870.984,0.575644
P09_Med_Side_1,5,1,746.599,713.392,0.763225,742.454,738.456,0.784816,713.466,742.419,0.775468,713.432,780.006,0.617126,746.69,800.533,0.466069,767.404,734.349,0.712358,779.992,775.617,0.558269,784.072,788.209,0.384486,746.771,809.063,0.754071,734.286,813.024,0.724542,755.115,817.321,0.686158,780.036,883.595,0.677908,767.491,808.952,0.738188,813.087,813.185,0.692614,817.271,883.65,0.550877,742.486,709.252,0.752948,746.796,709.289,0.656284,721.892,709.324,0.623488,750.997,709.325,0.22258,837.87,900.181,0.404016,837.85,900.044,0.39614,813.059,895.936,0.402626,808.748,908.224,0.53247,796.448,908.294,0.532641,784.005,895.979,0.547698
