video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P03_Med_Side_2,108,0,498.035,618.304,0.778939,460.599,680.448,0.920926,427.593,680.636,0.865583,411.004,755.07,0.904569,419.327,829.633,0.877108,485.71,680.311,0.908912,506.266,746.64,0.902033,543.505,796.395,0.896298,477.24,817.189,0.898729,452.415,817.338,0.835061,477.395,916.729,0.880103,448.197,1016.32,0.871167,489.753,813.244,0.838738,493.799,912.696,0.838962,464.758,1011.92,0.809585,485.476,614.032,0.821848,493.784,610.085,0.197476,460.62,622.339,0.806887,0.0,0.0,0.0,506.298,1036.84,0.61728,502.141,1024.44,0.557195,448.223,1020.31,0.36712,485.704,1041.19,0.82018,477.164,1045.24,0.816911,439.927,1036.84,0.808434,336.31573360757307
P03_Med_Side_2,109,0,506.297,626.437,0.818811,472.984,680.549,0.915164,439.947,684.582,0.880916,415.091,759.131,0.902723,423.339,837.851,0.886505,502.169,680.367,0.89448,510.495,746.695,0.935807,551.936,796.444,0.860327,481.237,817.303,0.878433,460.751,821.381,0.784247,481.438,916.702,0.868025,456.568,1024.42,0.808966,498.032,817.151,0.80681,493.802,912.768,0.803349,469.03,1012.23,0.761336,489.708,614.183,0.841121,506.168,614.096,0.360218,460.757,622.392,0.814778,0.0,0.0,0.0,510.472,1041.0,0.494529,510.284,1036.8,0.462346,448.267,1032.76,0.343904,510.323,1045.22,0.831527,485.528,1045.44,0.820597,444.218,1040.95,0.810969,340.24421212564374
P03_Med_Side_2,110,0,510.426,626.505,0.830087,477.018,680.589,0.930806,443.948,684.584,0.90326,419.151,763.373,0.871273,427.438,841.949,0.900391,506.221,680.452,0.896156,514.611,746.695,0.935784,568.352,792.399,0.836015,481.359,821.348,0.86905,468.913,825.445,0.788748,506.238,912.654,0.872665,481.313,1020.45,0.839314,502.119,817.305,0.805542,481.373,912.738,0.895418,460.615,1020.33,0.778472,502.125,614.216,0.813271,510.396,614.186,0.337669,473.122,622.38,0.829639,0.0,0.0,0.0,514.725,1041.17,0.30237,514.445,1040.91,0.289075,444.09,1040.86,0.66581,535.269,1045.12,0.913077,514.495,1049.3,0.879446,468.936,1040.96,0.79013,337.93803156939896
P03_Med_Side_2,110,0,1559.24,709.432,0.307159,1559.28,721.8,0.40451,1526.08,717.859,0.336911,1501.24,746.834,0.215525,1509.61,771.558,0.167476,1588.33,717.732,0.387822,1633.87,746.777,0.270661,0.0,0.0,0.0,1563.46,792.31,0.213529,1538.6,792.312,0.225294,1521.99,813.149,0.11698,0.0,0.0,0.0,1584.15,788.221,0.208911,1629.78,866.914,0.137842,1629.78,929.07,0.119518,1546.95,705.19,0.267379,1567.53,705.261,0.270607,1542.66,705.229,0.209889,1571.81,705.27,0.223378,0.0,0.0,0.0,0.0,0.0,0.0,1633.84,929.148,0.108731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.4879810662749
P03_Med_Side_2,111,0,514.711,630.614,0.810299,481.208,680.577,0.981572,444.273,684.578,0.924062,423.378,763.283,0.842209,427.594,841.957,0.904692,510.561,680.489,0.930823,531.103,746.697,0.88401,576.909,796.417,0.89619,481.569,821.424,0.847731,473.151,825.517,0.809244,514.442,912.591,0.894894,510.573,1028.61,0.873885,506.238,821.332,0.816201,477.344,916.805,0.906003,448.414,1020.35,0.855598,510.496,618.188,0.855009,514.632,618.276,0.172614,481.437,626.557,0.850543,0.0,0.0,0.0,485.485,1041.09,0.442382,477.352,1036.95,0.352967,444.028,1036.92,0.852656,547.907,1041.25,0.893669,539.361,1045.42,0.839687,506.193,1041.01,0.854966,350.3622511401591
P03_Med_Side_2,112,0,522.937,630.637,0.798874,485.507,684.473,0.938512,452.453,688.63,0.871295,435.722,767.419,0.856532,439.775,842.016,0.908863,514.792,680.449,0.947393,539.347,746.681,0.916697,581.128,788.118,0.882613,485.652,833.792,0.833351,477.246,837.852,0.85345,518.685,916.789,0.848971,535.342,1036.97,0.872699,510.305,829.692,0.832016,481.364,929.059,0.881845,448.345,1016.35,0.900825,514.634,618.246,0.865918,518.848,618.302,0.135391,485.678,630.675,0.844854,0.0,0.0,0.0,489.721,1041.05,0.657386,481.468,1032.76,0.57428,443.904,1036.78,0.835224,576.595,1041.08,0.826271,556.128,1045.38,0.821165,518.814,1045.35,0.84432,358.06611389658195
P03_Med_Side_2,113,0,531.225,634.815,0.805606,489.769,684.653,0.892734,460.698,688.714,0.843923,439.999,767.484,0.886364,440.012,842.068,0.924169,522.805,680.638,0.89818,543.576,746.746,0.957193,593.318,784.129,0.856114,498.03,829.578,0.824503,481.283,833.682,0.862072,526.951,912.662,0.856794,547.909,1032.72,0.874076,514.519,825.429,0.877936,481.587,916.865,0.883413,448.372,1016.24,0.928653,518.656,622.282,0.841018,531.076,618.299,0.212214,489.775,634.781,0.846325,0.0,0.0,0.0,506.197,1041.12,0.812023,489.717,1032.78,0.674128,443.888,1032.79,0.821264,597.508,1036.76,0.737214,581.085,1041.15,0.830197,543.639,1045.13,0.907803,354.8885551225905
P03_Med_Side_2,113,0,1604.86,742.41,0.167066,1609.12,763.25,0.295413,1604.85,763.242,0.255756,1580.01,788.159,0.145718,0.0,0.0,0.0,1633.9,755.083,0.255099,1650.47,779.868,0.179761,0.0,0.0,0.0,1613.24,842.073,0.248963,1608.93,842.119,0.263831,1613.24,883.489,0.214764,1625.62,941.61,0.200788,1633.91,846.156,0.227947,1642.28,883.539,0.209655,1642.29,945.816,0.207755,1604.83,738.341,0.140251,1604.91,734.23,0.135847,1604.82,742.443,0.115729,1613.19,734.315,0.120853,1646.4,949.938,0.217861,1646.33,953.986,0.195678,1646.43,958.107,0.184879,1629.77,953.972,0.178559,1625.64,958.111,0.175755,1625.65,945.63,0.195675,179.57320603029845
P03_Med_Side_2,114,0,539.526,634.826,0.837287,506.252,688.666,0.902411,473.175,688.785,0.867144,444.12,767.488,0.9101,444.057,842.112,0.937231,539.322,684.649,0.881576,551.822,746.898,0.916251,609.686,784.218,0.884663,506.265,829.659,0.85323,481.554,829.709,0.848099,539.379,912.752,0.855849,572.634,1032.82,0.858429,514.769,829.609,0.86243,485.678,912.708,0.89849,448.378,1016.21,0.9312,522.907,622.283,0.80205,539.419,618.281,0.322868,502.076,634.838,0.843317,0.0,0.0,0.0,510.346,1041.2,0.933309,502.034,1036.78,0.744037,439.94,1032.71,0.809311,610.014,1028.64,0.759357,605.683,1040.99,0.817802,564.337,1045.23,0.778298,358.12312673995234
P03_Med_Side_2,115,0,543.705,638.97,0.779786,510.347,688.686,0.916968,477.27,692.764,0.884928,448.147,771.456,0.916492,444.147,842.085,0.96471,539.519,684.709,0.88413,560.136,746.832,0.873684,614.234,783.982,0.894976,510.415,837.789,0.905722,489.711,837.885,0.827421,543.705,920.841,0.872508,585.012,1024.57,0.861337,518.867,837.756,0.836311,485.718,916.696,0.861941,448.447,1016.22,0.902772,539.335,626.533,0.715613,543.648,626.455,0.263987,510.237,638.861,0.857483,0.0,0.0,0.0,510.3,1041.07,0.811009,502.089,1032.77,0.697213,443.866,1032.69,0.801094,634.712,1016.18,0.777461,618.212,1032.81,0.798403,580.984,1041.21,0.820234,348.8603735020645
