video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P03_Med_Side_3,1,0,937.348,643.265,0.849699,950.06,676.108,0.899314,937.432,676.11,0.885355,916.832,713.525,0.823543,912.535,742.474,0.797517,978.744,676.108,0.945502,991.389,713.597,0.903314,978.903,751.004,0.914985,949.903,750.993,0.866614,941.484,750.999,0.888913,937.294,813.147,0.809706,941.541,875.39,0.739001,974.586,751.023,0.89711,974.637,813.25,0.907738,979.094,879.459,0.91451,937.489,643.026,0.204042,941.505,642.917,0.831859,0.0,0.0,0.0,949.87,643.02,0.850656,966.389,896.036,0.765123,974.721,900.173,0.826375,987.202,883.577,0.778992,929.077,883.596,0.531568,929.177,879.495,0.54925,945.629,879.4,0.596541
P03_Med_Side_3,1,1,841.916,672.139,0.809249,842.272,701.092,0.897778,817.385,696.9,0.81652,812.944,734.219,0.753516,812.881,767.462,0.560008,870.956,705.158,0.844313,875.307,738.43,0.837633,875.069,771.684,0.871828,841.819,775.647,0.901988,821.282,775.576,0.855138,817.266,825.556,0.655054,817.28,883.523,0.480795,846.332,775.703,0.912318,846.181,829.672,0.654129,846.149,879.472,0.492381,841.804,663.844,0.659181,842.263,667.982,0.812461,837.769,667.991,0.186483,850.463,672.139,0.736044,842.029,891.852,0.324032,846.11,895.904,0.32186,842.13,883.639,0.403157,817.247,895.926,0.405357,813.169,895.912,0.389179,821.398,891.857,0.375987
P03_Med_Side_3,2,0,937.391,647.057,0.841244,950.027,676.138,0.913228,937.323,676.152,0.88752,916.811,713.6,0.845931,912.741,742.563,0.76938,978.793,676.129,0.945422,995.526,713.544,0.914713,978.948,750.924,0.928357,950.026,750.907,0.858288,941.582,750.94,0.894993,937.38,812.925,0.786104,941.603,875.269,0.686746,974.685,750.918,0.912117,974.585,813.041,0.91915,979.076,879.354,0.910626,941.411,643.15,0.202168,941.53,642.978,0.83421,0.0,0.0,0.0,949.923,643.092,0.851142,966.401,895.892,0.75128,974.713,900.027,0.802498,987.191,883.462,0.76352,925.04,879.456,0.486528,933.256,879.331,0.499692,945.708,879.267,0.566562
P03_Med_Side_3,2,1,838.006,676.013,0.798731,842.282,701.126,0.89469,817.353,696.9,0.814074,812.947,730.204,0.738818,812.861,767.458,0.548832,870.951,705.212,0.840892,875.343,738.388,0.844288,875.159,775.529,0.879622,841.887,775.569,0.881848,821.402,775.501,0.822271,821.453,817.326,0.560462,833.817,875.114,0.229905,846.384,775.63,0.883904,846.296,821.322,0.542569,850.313,875.039,0.241624,837.931,667.903,0.626373,842.145,671.935,0.827948,833.786,672.006,0.135577,850.332,672.15,0.764965,0.0,0.0,0.0,0.0,0.0,0.0,846.272,875.183,0.172702,0.0,0.0,0.0,0.0,0.0,0.0,846.093,875.289,0.202968
P03_Med_Side_3,3,0,937.454,647.132,0.868788,954.01,676.133,0.902993,937.45,676.113,0.887874,920.788,713.569,0.84005,912.668,742.586,0.784489,978.808,676.182,0.941708,999.526,713.631,0.910064,978.982,755.094,0.888587,949.951,750.969,0.864928,941.542,750.967,0.89455,933.25,812.936,0.811938,937.49,875.27,0.744891,974.615,751.002,0.898317,974.551,813.117,0.907136,983.006,879.377,0.901166,941.432,643.258,0.19601,941.599,643.071,0.858973,0.0,0.0,0.0,950.043,643.186,0.843447,966.366,895.994,0.762332,974.718,900.121,0.817121,991.359,883.467,0.768349,916.797,879.448,0.543837,924.978,879.298,0.541085,941.65,879.268,0.638708
P03_Med_Side_3,3,1,841.884,676.048,0.811259,842.233,705.092,0.900215,817.323,697.037,0.816938,812.867,730.206,0.746584,808.986,763.31,0.491162,866.997,705.233,0.839509,875.261,738.392,0.833768,875.08,771.589,0.864709,841.819,775.512,0.871504,821.292,771.613,0.817882,821.374,817.228,0.546729,821.449,870.987,0.221344,846.328,775.578,0.889892,846.325,817.203,0.573457,854.48,871.028,0.265404,837.958,667.92,0.686048,842.226,671.989,0.825593,833.832,672.006,0.210353,850.391,676.008,0.737989,854.557,871.135,0.16554,862.794,871.183,0.181871,850.312,875.022,0.193395,0.0,0.0,0.0,0.0,0.0,0.0,825.51,875.094,0.19511
P03_Med_Side_3,3,2,0.0,0.0,0.0,2069.18,659.719,0.125852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.02,755.037,0.134915,2036.02,750.933,0.139438,2023.62,808.892,0.116787,2019.45,891.793,0.183665,2040.17,754.984,0.12713,2036.02,800.633,0.121222,2040.15,887.759,0.22248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069.09,904.31,0.202791,2065.09,904.276,0.185771,2036.07,904.113,0.195586,2060.84,908.248,0.175312,2036.05,908.459,0.166253,2015.35,896.022,0.204634
P03_Med_Side_3,4,0,841.957,676.096,0.844287,842.236,705.142,0.918793,817.258,701.06,0.83633,812.91,734.292,0.853668,812.952,767.485,0.696381,870.931,705.277,0.850866,875.276,738.468,0.862531,875.094,771.628,0.869723,841.92,775.543,0.901067,825.425,775.497,0.836457,821.432,817.235,0.591353,829.651,871.137,0.233762,846.399,775.591,0.897194,846.283,817.223,0.593082,850.359,871.008,0.253545,841.791,667.992,0.74154,842.268,672.037,0.849258,837.829,672.058,0.307898,850.415,676.026,0.751443,854.599,871.126,0.145691,858.715,871.075,0.160313,846.294,871.162,0.183208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P03_Med_Side_3,4,1,937.462,647.118,0.890649,954.054,676.118,0.901408,937.462,676.079,0.885996,920.797,713.573,0.815667,912.703,742.691,0.723393,978.884,676.167,0.948007,999.584,713.693,0.898423,978.952,763.249,0.867231,953.972,751.001,0.84736,941.616,750.987,0.887529,937.319,812.936,0.787102,941.556,875.304,0.702164,974.733,751.025,0.905371,974.551,813.011,0.910322,983.076,879.287,0.903691,941.446,643.197,0.209196,941.618,643.064,0.880601,0.0,0.0,0.0,954.005,643.153,0.850293,970.537,895.952,0.780023,974.858,900.017,0.823927,991.399,879.564,0.750707,925.041,879.552,0.506199,929.182,879.395,0.522227,945.677,879.282,0.58543
P03_Med_Side_3,5,0,937.479,647.133,0.885584,958.122,676.15,0.896098,941.424,676.142,0.891063,924.958,713.532,0.812482,920.862,746.661,0.760714,978.911,676.15,0.936022,1003.6,713.676,0.905531,979.087,755.116,0.881897,966.415,755.068,0.822021,945.849,755.059,0.866276,949.915,813.11,0.845304,974.661,875.332,0.78327,978.719,755.059,0.886556,974.702,813.076,0.941923,987.141,879.397,0.864215,941.426,643.227,0.197147,941.61,643.07,0.880242,0.0,0.0,0.0,953.998,643.132,0.851775,966.505,900.028,0.755196,974.8,900.161,0.812572,999.667,883.65,0.751185,945.773,883.555,0.554508,945.836,879.424,0.522264,978.805,879.362,0.514171
