video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P03_Med_Front_1,1,0,1439.04,643.06,0.652386,1439.04,651.515,0.910753,1418.26,651.554,0.841249,1409.98,680.292,0.935604,1409.95,709.367,0.920329,1451.48,651.456,0.853026,1468.01,680.272,0.853024,1468.03,709.3,0.881985,1438.93,709.529,0.971912,1426.57,709.484,0.90396,1422.57,746.753,0.879516,1430.71,780.08,0.849966,1443.22,709.576,0.99311,1443.15,746.857,0.91206,1439.04,783.987,0.906534,1438.93,642.89,0.59622,1439.2,642.867,0.570486,1434.81,643.0,0.490016,1443.22,642.895,0.505701,1434.88,800.618,0.624807,1439.12,796.536,0.661849,1438.98,788.235,0.753657,1418.3,792.349,0.664177,1414.24,788.266,0.680105,1430.69,784.205,0.674378
P03_Med_Front_1,1,1,1836.88,709.236,0.920818,1837.15,717.695,0.932647,1816.4,717.619,0.851056,1807.99,742.798,0.811273,1808.12,754.995,0.552361,1853.7,717.764,0.827731,1870.09,746.801,0.808201,1841.32,759.147,0.641896,1840.99,767.47,0.741065,1832.83,767.457,0.701973,1807.92,775.7,0.517872,1828.77,817.269,0.323867,1845.43,767.503,0.705145,1841.27,779.98,0.71589,1841.26,833.717,0.596833,1832.95,705.096,0.830741,1837.11,705.162,0.894814,1832.91,705.3,0.334354,1841.27,705.253,0.772353,1841.22,842.141,0.47227,1841.35,841.973,0.52372,1841.21,837.865,0.505009,1812.24,833.774,0.235927,1812.24,833.766,0.229161,1828.75,825.493,0.259931
P03_Med_Front_1,1,2,1936.66,680.508,0.660005,1961.35,701.122,0.867357,1953.06,697.023,0.787955,1911.67,730.11,0.522918,1915.76,717.814,0.488627,1969.74,701.147,0.905198,1986.31,738.443,0.753443,1990.4,771.488,0.709461,1965.45,771.558,0.857563,1957.3,771.489,0.816866,1957.21,813.161,0.840699,1965.6,862.835,0.760151,1969.55,771.659,0.904172,1961.45,813.218,0.86945,1969.67,866.994,0.8081,1932.28,684.55,0.21762,1940.68,680.251,0.681025,0.0,0.0,0.0,1953.14,676.296,0.785271,1944.95,875.211,0.737796,1961.35,875.288,0.746701,1973.75,875.041,0.710649,1936.56,871.015,0.496013,1940.68,866.881,0.495827,1969.67,870.995,0.624347
P03_Med_Front_1,2,0,1439.15,642.951,0.696537,1439.05,651.421,0.935152,1414.33,651.426,0.870015,1409.85,680.256,0.985408,1405.98,709.449,0.946179,1451.54,651.393,0.866724,1467.97,680.235,0.844973,1468.02,709.259,0.885203,1438.86,709.561,0.973634,1422.48,709.488,0.9128,1422.42,746.786,0.892951,1426.67,784.086,0.832063,1443.16,709.619,1.00625,1443.03,746.928,0.900862,1438.85,784.101,0.890658,1439.02,638.947,0.64668,1443.04,638.907,0.613251,1434.9,639.01,0.557766,1443.3,638.953,0.512019,1430.73,804.736,0.646088,1438.95,800.7,0.680818,1434.92,792.301,0.727163,1418.38,800.572,0.683665,1414.26,796.507,0.692012,1426.6,792.313,0.663913
P03_Med_Front_1,2,1,1836.9,709.306,0.924175,1837.23,717.788,0.918111,1820.46,717.742,0.818768,1808.11,746.62,0.641516,1812.27,751.001,0.427696,1853.67,717.825,0.800876,1870.13,746.866,0.765074,1841.28,759.141,0.610127,1841.15,771.509,0.684699,1836.86,771.527,0.663159,1808.08,775.803,0.441107,1820.49,821.434,0.26684,1849.48,771.517,0.646435,1841.19,783.953,0.627437,1841.11,833.84,0.512272,1836.75,705.172,0.8229,1837.13,705.254,0.897033,1836.79,709.217,0.271968,1841.26,705.345,0.8026,1841.11,846.092,0.385158,1841.18,842.131,0.431696,1841.04,841.836,0.430709,1808.17,838.005,0.22162,1808.13,837.966,0.213802,1816.35,833.82,0.22772
P03_Med_Front_1,2,2,1940.6,680.422,0.752959,1965.44,705.222,0.873282,1957.26,701.192,0.797571,1915.86,734.229,0.490594,1924.16,717.667,0.497803,1973.77,705.293,0.910072,1994.46,742.427,0.789033,1994.51,771.678,0.739612,1969.6,775.664,0.903251,1965.48,775.602,0.848946,1965.6,817.247,0.78879,1994.58,850.522,0.717201,1969.8,775.717,0.92964,1957.28,817.352,0.814241,1961.38,875.074,0.849289,1936.41,680.545,0.230567,1940.85,676.372,0.768488,0.0,0.0,0.0,1961.35,676.307,0.841495,1940.61,875.393,0.797302,1944.85,879.308,0.802722,1965.6,875.382,0.775729,1973.84,875.2,0.422572,1978.02,870.998,0.415584,1998.71,858.692,0.629765
P03_Med_Front_1,3,0,1439.12,639.016,0.709131,1439.02,651.365,0.941603,1414.28,651.313,0.883705,1405.97,676.432,1.00186,1405.79,709.321,0.937513,1451.53,651.375,0.876309,1467.97,680.252,0.850746,1468.11,709.265,0.878591,1438.81,709.6,0.974307,1418.4,709.507,0.926206,1418.32,746.851,0.906762,1422.56,788.165,0.822955,1443.11,713.379,1.01958,1439.16,750.815,0.888912,1434.98,788.114,0.853321,1438.99,638.783,0.652118,1443.03,638.779,0.632078,1434.87,638.843,0.541711,1443.32,638.871,0.524094,1430.7,804.807,0.638037,1438.91,804.664,0.670396,1434.89,796.401,0.696798,1418.31,804.647,0.714791,1414.18,800.636,0.717781,1422.51,796.481,0.692636
P03_Med_Front_1,3,1,1836.94,709.206,0.91337,1837.08,717.695,0.924392,1812.31,717.716,0.839643,1807.99,746.621,0.677706,1824.58,755.098,0.47655,1853.59,717.734,0.821375,1870.2,746.821,0.802638,1845.41,763.372,0.641345,1837.2,771.46,0.729257,1828.82,771.477,0.680217,1808.16,775.636,0.481602,1820.46,817.227,0.289815,1845.39,771.496,0.696778,1845.3,779.96,0.667708,1841.23,833.672,0.537919,1836.77,701.18,0.837125,1837.18,705.132,0.879236,1832.83,705.25,0.448523,1841.26,705.256,0.729206,1841.27,842.113,0.413463,1841.38,841.95,0.457859,1841.14,837.853,0.453502,1812.23,833.8,0.205406,1812.21,833.725,0.200337,1820.46,825.531,0.236365
P03_Med_Front_1,3,2,1940.68,680.443,0.708319,1961.4,705.154,0.87026,1948.94,701.067,0.786083,1911.64,730.134,0.55339,1915.81,726.03,0.494271,1973.77,705.241,0.886472,1998.73,738.47,0.789808,2002.77,767.517,0.668828,1969.54,775.595,0.890365,1965.4,775.546,0.842383,1961.41,817.184,0.774723,1973.87,858.634,0.628451,1969.78,775.628,0.902129,1961.44,821.273,0.803089,1961.34,871.15,0.792843,1936.53,680.49,0.284757,1944.8,676.394,0.708818,1932.37,684.555,0.0920594,1965.4,676.35,0.783095,1940.77,875.359,0.746433,1948.95,879.258,0.748573,1965.49,875.246,0.693295,1944.82,871.147,0.456338,1944.87,866.969,0.447051,1982.16,862.829,0.52581
P03_Med_Front_1,4,0,1836.83,709.203,0.917405,1837.16,717.668,0.918688,1816.38,717.629,0.858635,1807.9,746.612,0.791321,1808.01,759.102,0.56229,1853.68,717.762,0.821248,1870.12,746.924,0.808617,1841.21,767.507,0.727811,1840.99,771.447,0.755085,1832.78,767.497,0.70975,1803.78,775.59,0.573057,1795.59,817.177,0.380292,1845.45,771.545,0.728901,1841.14,779.904,0.728517,1837.1,833.675,0.589367,1832.89,701.153,0.829649,1837.07,705.124,0.899938,1832.85,705.24,0.292522,1841.29,705.204,0.781106,1836.94,842.061,0.491094,1837.06,841.937,0.554727,1837.05,837.887,0.503394,1795.6,829.695,0.282352,1787.36,829.668,0.284318,1791.5,825.443,0.303414
