video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P14_Med_Front_1,1,0,1372.93,481.638,0.486561,1372.76,498.06,0.840858,1368.66,502.04,0.774976,1360.21,514.582,0.700836,1356.18,535.196,0.593248,1376.77,502.031,0.8191,1376.92,514.766,0.717407,1376.8,535.355,0.567568,1372.7,543.417,0.906848,1372.49,543.415,0.874885,1372.45,576.532,0.769934,1372.43,605.677,0.687785,1372.89,543.358,0.888316,1372.87,576.579,0.825895,1372.69,605.623,0.743474,1372.84,481.393,0.436957,1372.97,481.414,0.412245,1372.78,481.485,0.388831,1372.99,481.401,0.367764,1372.72,610.023,0.641196,1372.88,609.983,0.629373,1372.65,609.837,0.616944,1368.61,609.834,0.540808,1368.54,609.834,0.534919,1364.51,609.848,0.53685
P14_Med_Front_1,1,1,0.0,0.0,0.0,1791.42,555.983,0.726508,1775.05,551.912,0.802225,1774.84,576.692,0.628501,1774.99,580.72,0.607412,1804.01,560.135,0.806686,1803.93,580.835,0.723956,1775.14,580.8,0.68715,1779.01,589.34,0.538382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783.28,593.435,0.510253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.93,547.544,0.666941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14_Med_Front_1,1,2,1832.94,547.844,0.694422,1870.2,572.648,0.87855,1841.3,572.421,0.78854,1837.01,585.007,0.62823,1832.89,585.088,0.51503,1874.35,572.672,0.844724,1874.27,605.654,0.671512,1832.9,593.24,0.515021,1849.53,614.026,0.599076,1774.9,585.214,0.554801,0.0,0.0,0.0,0.0,0.0,0.0,1866.09,614.166,0.562909,1787.39,609.83,0.335599,0.0,0.0,0.0,1795.62,543.777,0.576065,1861.9,547.783,0.720097,1779.23,547.555,0.242025,1870.36,547.856,0.803941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14_Med_Front_1,1,3,1928.24,572.48,0.430346,1936.67,580.985,0.768129,1924.09,580.804,0.732953,1899.22,605.655,0.431902,0.0,0.0,0.0,1948.98,585.048,0.690794,1936.62,613.907,0.577445,1936.68,584.98,0.56618,1911.72,642.898,0.786166,1903.29,634.821,0.787189,1845.33,634.779,0.663862,1832.9,676.034,0.639004,1932.34,643.19,0.845472,1870.16,643.058,0.813298,1836.86,676.379,0.752866,1932.31,564.254,0.268335,1932.32,564.376,0.446917,1924.09,572.452,0.0726243,1936.42,568.499,0.464385,1812.21,680.36,0.545372,1816.33,680.383,0.578109,1832.82,680.392,0.658095,1808.05,672.153,0.421859,1812.16,672.126,0.433059,1832.78,676.335,0.535498
P14_Med_Front_1,2,0,1373.0,481.574,0.230427,1372.71,502.022,0.77515,1372.9,502.012,0.794552,1372.79,514.647,0.649956,1372.62,535.256,0.453972,1372.56,502.049,0.70509,1368.55,514.764,0.575146,1368.51,535.311,0.414643,1372.62,543.402,0.895875,1372.78,543.382,0.903922,1372.78,572.651,0.811119,1372.63,605.597,0.700343,1372.47,543.388,0.829738,1372.63,572.649,0.774909,1372.58,605.629,0.66279,1376.61,477.461,0.181441,1372.98,481.395,0.147866,1376.58,481.41,0.371207,1372.67,481.443,0.278447,1372.71,609.97,0.572533,1372.84,609.919,0.539997,1372.57,609.816,0.567013,1372.69,605.842,0.525934,1372.68,605.867,0.521983,1368.57,609.795,0.54506
P14_Med_Front_1,2,1,1932.29,572.535,0.537893,1936.73,580.982,0.813161,1841.26,572.51,0.790913,1837.05,585.136,0.615869,1836.95,593.291,0.484932,1957.2,585.019,0.723294,1936.57,610.018,0.565253,1936.57,585.101,0.5316,1911.71,642.882,0.791217,1903.3,634.836,0.806477,1853.63,642.942,0.699687,1832.91,676.077,0.65796,1932.39,643.162,0.845491,1870.2,643.097,0.815273,1836.88,676.4,0.759649,1932.36,564.376,0.348055,1936.3,564.391,0.556073,0.0,0.0,0.0,0.0,0.0,0.0,1816.33,680.431,0.550741,1820.43,680.44,0.582739,1832.86,680.412,0.674719,1812.17,676.144,0.447611,1816.3,676.103,0.458439,1832.78,676.37,0.548259
P14_Med_Front_1,2,2,1853.59,547.937,0.674161,1870.19,572.679,0.880164,1775.14,551.952,0.754915,1774.92,576.724,0.606837,1775.05,580.787,0.59823,1874.33,572.699,0.842358,1874.3,605.665,0.665174,1837.06,601.548,0.475995,1845.41,614.048,0.603039,1774.98,585.24,0.544168,0.0,0.0,0.0,0.0,0.0,0.0,1866.05,614.242,0.565097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1866.05,547.778,0.738546,0.0,0.0,0.0,1870.39,547.843,0.811193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14_Med_Front_1,2,3,0.0,0.0,0.0,1799.67,552.087,0.71351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.71,560.168,0.796155,1803.94,580.901,0.718478,1775.12,580.935,0.686968,1779.12,593.318,0.525932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787.34,597.466,0.497991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.96,547.565,0.650442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14_Med_Front_1,2,4,1824.66,547.722,0.675582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.99,543.773,0.581741,1812.26,543.827,0.663442,1783.15,547.543,0.237591,1936.63,568.496,0.553798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P14_Med_Front_1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1924.08,580.843,0.77792,1899.26,605.72,0.478022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1919.96,572.514,0.0701291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
