video_name,frame,Knee,Hip,Ankle
P02_Med_Side_2,91,41.98289602424026,13.812523701225842,9.454031700310523
P02_Med_Side_2,92,35.73484839785766,14.901980794634625,7.514984339476769
P02_Med_Side_2,93,29.288323737560575,16.06355545791064,5.92212328198103
P02_Med_Side_2,94,23.05861204401478,17.35507560000866,4.774407553666606
P02_Med_Side_2,95,17.39448758991864,18.781956168575846,3.9498866257854957
P02_Med_Side_2,96,12.559453915853766,20.299717105980534,3.263728346067552
P02_Med_Side_2,97,8.749743286202943,21.840441913600813,2.5853358571332024
P02_Med_Side_2,98,6.099551162846609,23.33159006039324,1.838858639369107
P02_Med_Side_2,99,4.678653166589044,24.71248882415813,0.981994878644457
P02_Med_Side_2,100,4.482975612188227,25.944814442707724,0.019454046913764955
P02_Med_Side_2,101,5.408269308167689,26.986047638661006,-0.9940977439582923
P02_Med_Side_2,102,7.240518248336144,27.756106991204945,-1.9773418230127504
P02_Med_Side_2,103,9.68209220573425,28.1474744601214,-2.8468868776417082
P02_Med_Side_2,104,12.38309192877449,28.0580199623665,-3.536014258198591
P02_Med_Side_2,105,14.979311921237127,27.412299826541272,-3.9907200042205346
P02_Med_Side_2,106,17.16271638160589,26.176177922699537,-4.140270598415597
P02_Med_Side_2,107,18.740043090475098,24.367192807005836,-3.9082888330023593
P02_Med_Side_2,108,19.62356115106158,22.05235622057839,-3.2876419008182864
P02_Med_Side_2,109,19.79073592258419,19.342984906951216,-2.3909476496179423
P02_Med_Side_2,110,19.266937266824073,16.385101271101405,-1.4135950483430264
P02_Med_Side_2,111,18.12719694257069,13.332358259998415,-0.5438334016720177
P02_Med_Side_2,112,16.491967605841495,10.32193665084182,0.10842875433792187
P02_Med_Side_2,113,14.508226731857803,7.465153401261659,0.5375595852806185
P02_Med_Side_2,114,12.330654273674725,4.837206856339179,0.8260229615093095
P02_Med_Side_2,115,10.095129090317641,2.462227619612662,1.0611064671630004
P02_Med_Side_2,116,7.896934545299388,0.31367116144753027,1.2525470302167605
P02_Med_Side_2,117,5.82790970879293,-1.645112355160677,1.3730834451463068
P02_Med_Side_2,118,4.005593544917758,-3.4245057911760455,1.445954316674971
P02_Med_Side_2,119,2.520491871491032,-5.024660405841104,1.544493157280698
P02_Med_Side_2,120,1.4036951624889014,-6.44961755394354,1.7507307143013122
P02_Med_Side_2,121,0.6587268771087338,-7.701142341836004,2.147264517734385
P02_Med_Side_2,122,0.2773511384152414,-8.800804364437624,2.8139496984093455
P02_Med_Side_2,123,0.22702367003017798,-9.813290944328571,3.8025795086015677
P02_Med_Side_2,124,0.44358842371784135,-10.827880562137466,5.10362681708321
P02_Med_Side_2,125,0.8461578928034612,-11.927419220174073,6.628072851013911
P02_Med_Side_2,126,1.372874701617917,-13.177168426690088,8.234397318954649
P02_Med_Side_2,127,2.01024735412895,-14.620076846836724,9.784928986800296
P02_Med_Side_2,128,2.798806348291606,-16.257697558798526,11.159628882196074
P02_Med_Side_2,129,3.8210509952522784,-18.025291363232185,12.220630603343821
P02_Med_Side_2,130,5.188876168320348,-19.78255360544199,12.804280857547667
P02_Med_Side_2,131,7.039043287333158,-21.334657770414935,12.767335826623096
P02_Med_Side_2,132,9.514544209860759,-22.486056918363772,12.022957489798742
P02_Med_Side_2,133,12.721615538200922,-23.099528705258223,10.522758523462258
P02_Med_Side_2,134,16.688602643754678,-23.120921008203624,8.248349735986423
P02_Med_Side_2,135,21.35550170018385,-22.561177677056946,5.277878929974946
P02_Med_Side_2,136,26.598035398774954,-21.457638125962404,1.8616782691771476
P02_Med_Side_2,137,32.252250487076054,-19.84919789369991,-1.6030073705051961
P02_Med_Side_2,138,38.113732251568905,-17.789775345110286,-4.693536551967142
P02_Med_Side_2,139,43.93072279285184,-15.37799719843207,-7.083327175086907
P02_Med_Side_2,140,49.413402813645774,-12.760807243736252,-8.612840398471747
P02_Med_Side_2,141,54.26956428025686,-10.096175503554747,-9.29290000719297
P02_Med_Side_2,142,58.25979107457765,-7.494751652779712,-9.215988949971475
P02_Med_Side_2,143,61.21555986473575,-4.9996668186927025,-8.452535547430386
P02_Med_Side_2,144,63.01567351084206,-2.6129812458851234,-7.05516105195214
P02_Med_Side_2,145,63.61314765392103,-0.2901642966695306,-5.140252253624297
P02_Med_Side_2,146,63.1036079665644,2.088811774573827,-2.9005981092609687
P02_Med_Side_2,147,61.71096634824106,4.666253470247085,-0.5235163156659013
P02_Med_Side_2,148,59.67058097545397,7.48145997177491,1.8395166148325188
P02_Med_Side_2,149,57.12791174764112,10.412607459071126,3.9806117801083616
