TD_Kneeadduction_1,TD_Kneeadduction_2,TD_Kneeadduction_3,TD_Kneeadduction_4,TO_Kneeadduction_1,TO_Kneeadduction_2,TO_Kneeadduction_3,TO_Kneeadduction_4,TD_Kneeflexion_1,TD_Hipflexion_1,TD_Ankledorsiflexion_1,TD_Kneeflexion_2,TD_Hipflexion_2,TD_Ankledorsiflexion_2,TD_Kneeflexion_3,TD_Hipflexion_3,TD_Ankledorsiflexion_3,TD_Kneeflexion_4,TD_Hipflexion_4,TD_Ankledorsiflexion_4,TO_Kneeflexion_1,TO_Hipflexion_1,TO_Ankledorsiflexion_1,TO_Kneeflexion_2,TO_Hipflexion_2,TO_Ankledorsiflexion_2,TO_Kneeflexion_3,TO_Hipflexion_3,TO_Ankledorsiflexion_3,TO_Kneeflexion_4,TO_Hipflexion_4,TO_Ankledorsiflexion_4
0.0201984395312422,1.06568943260055,2.424014735034405,5.617414155141375,2.1461021584676416,-4.154443113199335,-6.814999017448457,-19.08283273903456,,,,,,,,,,,,,,,,,,,,,,,,
3.9514442806066654,3.2649189767378743,4.247080258709218,4.380018353797283,-2.631999989497245,-0.8436343080840061,-3.1079467736805384,-3.486865696242916,,,,,,,,,,,,,,,,,,,,,,,,
7.612686642206711,4.71129978817865,2.559937557339253,4.361908842928614,4.81864953408558,-0.0822735369889926,-2.0154075350089897,-5.084374504304407,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.3840159113070456,22.308795217202288,4.77601629054432,2.334728864902843,25.362015916187858,10.179419088597696,-7.305017794154622,18.99075776154268,6.431117179245334,-11.692604222819824,20.376635437157205,5.330016192927516,26.646393980417145,-25.38738338014164,-20.86600668444781,42.45010306171864,-9.909663021572442,-6.023002438034325,32.533969543021186,-15.55908970470844,-17.415693096738536,36.39183907481441,-9.38932211127863,-15.922798549319864
,,,,,,,,-1.0780893061389634,20.196195275696734,4.068967839893219,-1.3355867729468969,21.18035532468781,7.696245849785924,-9.398978406368542,19.37734434326336,1.9870511056521565,-12.954859947272098,22.2081096151272,7.124415394816637,20.370640747299973,-28.759188488878863,-22.2964857466682,29.230147859027,-23.855905928912108,-26.36138683589496,34.89142955013085,-16.120752495001454,-19.682474460174102,32.9742632870973,-12.742372027171657,-11.968865070337444
,,,,,,,,-2.55196730267528,18.25961846833468,6.215516668380829,-3.3582319932777125,23.1392635206646,9.162043671185444,-10.617646366062589,20.25076812133452,6.818446036735978,-12.142795327963654,25.325080969045217,7.532945849647959,21.63214065419797,-29.416960370194943,-13.357545771691548,35.77312824004676,-17.880405241361245,-21.95020401143954,40.15925019400018,-9.962581159898493,-16.96106711537253,38.09548377685533,-8.522909845257175,-12.841756312523543
