video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P08_Med_Side_1,1,0,846.096,705.164,0.758971,841.988,717.796,0.890255,813.199,717.86,0.896355,813.2,755.055,0.74162,846.332,742.634,0.776174,854.485,717.758,0.818283,875.037,750.86,0.645986,837.84,746.716,0.491265,842.152,788.287,0.801302,829.582,792.323,0.732343,817.222,829.589,0.560103,821.296,879.4,0.580264,850.449,788.29,0.744341,875.134,825.437,0.46676,721.999,879.254,0.126633,842.215,696.958,0.748296,846.266,697.017,0.595169,837.737,701.015,0.639522,846.319,705.164,0.120167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.787,895.894,0.428685,825.468,891.865,0.4391,821.397,883.573,0.472305
P08_Med_Side_1,1,1,941.662,676.203,0.64079,970.484,697.064,0.815221,974.748,696.905,0.797777,970.578,738.461,0.293198,0.0,0.0,0.0,953.995,701.193,0.872763,958.189,742.407,0.859209,937.401,750.94,0.861063,970.635,771.554,0.867186,974.719,771.54,0.866645,970.619,813.239,0.875081,974.883,871.048,0.834073,966.438,771.612,0.856281,966.423,817.136,0.850931,974.799,875.004,0.91139,941.852,676.043,0.0711111,945.631,672.094,0.69327,0.0,0.0,0.0,953.947,676.048,0.826906,958.115,879.391,0.75831,966.402,879.378,0.785268,978.868,875.301,0.835513,958.226,879.339,0.372826,966.504,875.255,0.395781,978.847,875.18,0.667073
P08_Med_Side_1,1,2,751.031,709.552,0.763923,742.678,734.272,0.802469,721.827,734.34,0.748657,717.841,771.663,0.591427,750.942,775.867,0.574548,767.422,734.214,0.740637,779.939,767.441,0.503265,788.187,771.546,0.487659,746.553,804.828,0.686846,730.172,808.758,0.670148,746.798,817.146,0.52246,709.403,879.438,0.416772,759.141,804.836,0.653284,808.907,817.301,0.516302,817.188,879.368,0.480598,746.856,709.246,0.799231,755.044,709.318,0.558693,742.36,709.331,0.76207,750.938,709.529,0.0716878,850.397,900.074,0.346703,0.0,0.0,0.0,813.095,883.478,0.384339,713.638,887.719,0.303817,709.399,891.87,0.293003,709.257,879.601,0.339584
P08_Med_Side_1,2,0,941.739,676.208,0.476771,970.577,697.034,0.824555,974.874,692.873,0.811471,974.577,738.374,0.270946,0.0,0.0,0.0,953.965,701.172,0.875019,958.105,742.446,0.867348,937.266,751.036,0.82239,974.489,771.478,0.857677,974.819,771.443,0.848951,974.533,813.174,0.887284,978.717,871.061,0.828227,966.44,771.535,0.840047,966.374,813.24,0.857803,974.785,871.166,0.901333,0.0,0.0,0.0,945.716,672.093,0.529868,0.0,0.0,0.0,953.985,676.069,0.775288,954.078,879.371,0.739076,966.406,879.383,0.767554,978.887,875.296,0.830087,962.31,879.403,0.352183,970.553,875.307,0.37669,978.961,875.201,0.662569
P08_Med_Side_1,2,1,846.143,705.155,0.754281,841.892,717.809,0.836434,813.188,717.871,0.857752,813.161,755.082,0.674653,846.194,742.492,0.722916,850.441,717.762,0.792457,875.022,750.841,0.571397,846.23,742.732,0.403394,842.179,784.055,0.734216,833.7,784.089,0.686618,0.0,0.0,0.0,0.0,0.0,0.0,850.434,784.035,0.678195,0.0,0.0,0.0,0.0,0.0,0.0,842.245,696.897,0.746387,846.286,696.966,0.567364,833.843,697.046,0.651307,846.104,705.25,0.0792698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P08_Med_Side_1,2,2,746.933,709.557,0.772168,742.441,738.328,0.799512,717.644,738.508,0.770307,721.885,775.897,0.575029,754.995,779.921,0.481586,759.102,734.345,0.726092,779.958,771.563,0.500076,780.057,775.624,0.44519,742.581,808.893,0.69466,726.007,812.899,0.68997,775.746,817.123,0.691139,813.121,879.229,0.751334,754.974,808.795,0.66361,817.202,809.053,0.659045,833.782,875.069,0.597806,746.651,709.256,0.809457,746.922,709.304,0.501609,738.317,709.381,0.757058,742.539,709.408,0.0680084,846.295,879.469,0.416534,846.271,879.328,0.414872,821.451,875.219,0.440087,833.793,887.656,0.520799,821.305,891.771,0.530412,813.191,879.519,0.61258
P08_Med_Side_1,3,0,941.628,676.087,0.554384,970.504,696.988,0.825813,974.817,692.86,0.818697,974.578,738.333,0.306591,937.272,746.726,0.229901,953.955,701.102,0.872095,958.131,742.375,0.847566,937.36,750.899,0.832169,974.489,771.458,0.858995,974.803,771.432,0.852935,974.578,813.174,0.894418,978.738,870.964,0.832565,966.44,771.504,0.841126,966.386,813.224,0.862517,974.712,871.12,0.910057,941.922,667.99,0.0590389,945.602,671.97,0.608244,0.0,0.0,0.0,949.976,672.167,0.813987,949.956,879.306,0.790732,962.271,879.316,0.795608,978.807,875.244,0.856618,962.342,879.28,0.355995,970.58,875.209,0.383456,978.971,875.124,0.680288
P08_Med_Side_1,3,1,750.971,713.509,0.773426,742.575,738.412,0.814625,717.831,742.379,0.781082,721.839,775.816,0.598773,755.05,779.817,0.55754,763.267,738.323,0.739912,779.981,771.597,0.514986,780.068,775.703,0.443416,746.673,808.927,0.69634,738.379,809.048,0.691435,784.108,817.228,0.61422,813.176,879.217,0.658034,759.212,808.862,0.675647,817.162,813.22,0.617763,829.647,875.269,0.553222,746.807,709.44,0.822594,751.017,709.526,0.497073,738.486,709.501,0.781092,750.89,713.533,0.0660546,846.26,883.548,0.416828,846.175,879.489,0.407615,821.413,879.277,0.425814,829.586,887.698,0.462726,817.281,887.687,0.472518,817.173,879.465,0.523855
P08_Med_Side_1,3,2,842.312,709.431,0.625089,842.171,725.955,0.811913,817.298,726.012,0.775516,813.207,754.999,0.633933,842.243,742.606,0.641175,854.61,726.036,0.702662,875.099,750.836,0.570815,846.141,746.628,0.427688,842.258,784.195,0.705231,833.818,788.122,0.658401,0.0,0.0,0.0,0.0,0.0,0.0,850.497,784.191,0.639344,0.0,0.0,0.0,0.0,0.0,0.0,842.18,705.332,0.608406,846.234,709.221,0.540535,837.871,709.205,0.492603,850.386,709.345,0.244811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P08_Med_Side_1,4,0,941.525,676.069,0.484758,970.521,697.055,0.827192,974.885,692.877,0.814939,974.585,738.377,0.233389,937.256,746.618,0.180593,950.001,701.166,0.889755,950.011,742.38,0.859561,933.298,750.844,0.831952,974.489,771.505,0.86645,974.852,771.461,0.850054,974.558,813.139,0.892086,978.767,866.992,0.826124,966.387,771.566,0.85138,962.273,813.211,0.856699,974.709,870.996,0.89058,0.0,0.0,0.0,941.812,671.932,0.528418,0.0,0.0,0.0,949.891,672.189,0.784646,953.956,879.234,0.75081,962.27,879.247,0.770337,978.78,875.132,0.845145,962.368,879.273,0.352538,970.626,875.18,0.377941,978.993,875.089,0.676071
