video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P07_Med_Front_3,1,0,1434.82,647.404,0.610934,1430.82,667.986,0.837107,1410.17,667.965,0.840656,1405.8,680.592,0.84907,1401.79,709.472,0.757066,1443.09,667.955,0.897464,1447.35,684.564,0.812439,1447.36,709.451,0.732696,1426.64,713.529,0.875952,1414.11,713.47,0.905206,1410.2,746.832,0.885592,1410.26,779.833,0.827609,1438.93,713.577,0.937342,1434.96,746.881,0.79881,1430.66,779.896,0.731881,1430.7,647.211,0.571848,1438.79,647.222,0.565529,1422.48,647.313,0.469647,1439.09,647.306,0.468183,1426.55,792.296,0.517825,1434.84,784.199,0.546167,1426.6,780.086,0.587238,1410.12,784.185,0.636484,1410.02,784.112,0.648299,1410.2,783.96,0.678086
P07_Med_Front_3,1,1,1849.55,713.408,0.777978,1865.96,730.068,0.798017,1841.37,721.968,0.828369,1837.02,746.625,0.71885,1837.02,746.935,0.538089,1874.27,734.202,0.86908,1870.33,751.009,0.837096,1841.14,750.804,0.751881,1845.31,771.688,0.693421,1841.18,771.509,0.706362,1812.14,784.075,0.444249,1803.84,829.591,0.350652,1853.71,775.616,0.667784,1828.77,792.394,0.553836,1808.13,837.945,0.48349,1849.56,709.499,0.667922,1857.83,709.576,0.782759,1849.51,713.427,0.158299,1870.13,713.396,0.816556,1808.05,846.166,0.369079,1812.17,846.165,0.39367,1808.09,842.064,0.422872,1803.81,841.94,0.264502,1803.81,837.981,0.260875,1799.74,829.65,0.301335
P07_Med_Front_3,1,2,1953.05,676.266,0.535979,1961.39,684.653,0.808733,1944.85,688.651,0.760315,1915.85,734.3,0.537208,1924.06,746.848,0.452592,1969.67,684.64,0.809483,1973.78,713.688,0.642432,1969.57,713.735,0.458706,1936.71,767.414,0.800679,1936.56,763.248,0.761726,1907.73,809.027,0.719393,1907.43,850.366,0.73036,1940.67,771.465,0.797255,1932.41,812.934,0.640076,1915.82,850.406,0.615463,1948.91,676.241,0.385258,1957.28,672.14,0.507583,1944.9,680.517,0.231106,1965.52,672.122,0.592848,1940.66,866.869,0.50688,1940.64,862.787,0.504476,1919.96,854.52,0.497103,1915.77,870.984,0.516448,1911.62,862.833,0.513474,1907.42,858.696,0.59373
P07_Med_Front_3,2,0,1430.71,647.406,0.545171,1426.6,671.936,0.830013,1410.13,671.933,0.839917,1405.8,684.533,0.801278,1405.71,709.464,0.717215,1439.09,668.026,0.881431,1443.34,684.549,0.803461,1443.4,709.404,0.727059,1422.49,713.496,0.872254,1414.1,713.459,0.902867,1414.17,746.776,0.88752,1414.31,779.786,0.822294,1434.9,713.511,0.910174,1434.92,746.815,0.801749,1434.74,779.776,0.777053,1422.53,647.227,0.518464,1434.79,647.212,0.487898,1418.31,647.293,0.484074,1438.83,647.328,0.402252,1430.79,788.12,0.533375,1434.99,784.025,0.566809,1430.82,779.974,0.649468,1414.15,784.116,0.639207,1410.24,784.049,0.647188,1414.24,780.078,0.691531
P07_Med_Front_3,2,1,1849.47,713.411,0.797075,1865.94,730.084,0.788922,1841.38,721.977,0.819105,1837.1,746.623,0.666236,1837.05,746.889,0.50489,1874.27,734.226,0.861483,1874.16,751.0,0.819982,1841.23,750.835,0.722937,1845.42,771.688,0.671238,1841.27,771.524,0.682935,1808.23,784.12,0.405652,1803.81,829.616,0.318245,1861.96,775.617,0.660554,1820.53,796.412,0.524852,1808.0,837.926,0.444429,1849.45,709.49,0.688512,1857.77,709.573,0.794461,1845.48,713.474,0.155068,1870.11,713.418,0.815807,1803.96,846.133,0.329325,1808.09,846.145,0.355815,1808.0,842.067,0.38864,1803.7,837.958,0.230934,1803.79,837.953,0.23063,1799.72,829.726,0.277114
P07_Med_Front_3,2,2,1953.04,676.273,0.494344,1961.38,688.719,0.78618,1949.02,688.756,0.716023,1932.41,730.198,0.445547,1932.3,746.804,0.358424,1969.56,688.675,0.777802,1969.8,713.737,0.593569,1965.53,713.595,0.425566,1936.68,767.454,0.81595,1936.59,767.363,0.78075,1911.64,812.92,0.752465,1907.49,850.449,0.731802,1936.71,771.512,0.819048,1924.12,813.078,0.708839,1911.75,854.462,0.664924,1948.93,676.285,0.316888,1957.21,676.077,0.472684,1948.96,680.528,0.190946,1965.47,676.081,0.611414,1932.47,870.971,0.542225,1932.43,866.924,0.527687,1911.74,862.703,0.543791,1911.74,871.008,0.530386,1911.65,862.874,0.52144,1907.49,858.716,0.611979
P07_Med_Front_3,3,0,1430.67,647.39,0.589344,1426.53,667.937,0.820928,1409.94,667.933,0.852404,1401.82,684.474,0.841493,1401.63,709.535,0.782877,1439.17,667.862,0.891097,1443.38,680.62,0.850901,1447.3,709.37,0.808781,1422.46,713.389,0.882026,1410.17,713.365,0.929913,1410.27,746.615,0.895594,1414.3,775.888,0.83293,1434.97,713.406,0.929262,1438.82,746.642,0.828702,1434.8,775.884,0.78014,1422.43,647.209,0.565066,1434.75,647.214,0.541668,1414.31,647.279,0.510336,1435.0,647.342,0.435808,1430.75,784.16,0.552165,1435.0,783.994,0.586358,1434.74,779.814,0.649083,1410.22,780.116,0.673465,1410.15,780.069,0.682522,1414.25,779.924,0.69591
P07_Med_Front_3,3,1,1849.46,713.419,0.797531,1861.97,730.164,0.797252,1841.3,725.932,0.827844,1837.06,746.658,0.687044,1837.05,746.982,0.509562,1874.19,734.301,0.866025,1870.33,754.969,0.824246,1841.25,750.964,0.719647,1845.41,775.558,0.690803,1841.21,771.593,0.70141,1812.25,788.148,0.398292,1807.79,833.707,0.313589,1861.96,775.702,0.683014,1836.94,796.485,0.520226,1808.21,841.858,0.423946,1849.42,709.499,0.697724,1857.75,709.579,0.791941,1845.43,713.465,0.15044,1870.08,713.427,0.823971,1808.08,846.228,0.328642,1812.21,846.21,0.351758,1808.19,842.13,0.374459,1803.86,841.995,0.23982,1807.86,842.001,0.239194,1807.84,837.854,0.271522
P07_Med_Front_3,3,2,1957.2,676.199,0.571118,1957.31,688.719,0.802362,1940.79,688.68,0.787552,1924.04,721.88,0.631106,1920.0,746.722,0.51597,1969.74,688.753,0.813844,1973.7,717.693,0.649965,1969.51,717.755,0.441164,1940.59,763.339,0.834889,1936.5,759.219,0.799862,1911.73,809.049,0.800633,1907.43,850.389,0.778103,1940.83,767.491,0.821189,1936.51,812.944,0.773398,1919.96,850.422,0.667345,1953.1,672.131,0.476743,1961.46,672.034,0.546582,1948.94,676.343,0.283484,1969.46,672.111,0.556984,1940.65,866.931,0.580412,1940.67,862.808,0.566911,1924.08,854.53,0.536531,1911.75,871.008,0.591648,1907.62,862.862,0.579641,1903.48,858.689,0.64884
P07_Med_Front_3,4,0,1845.53,713.387,0.818104,1861.93,730.17,0.80499,1841.24,725.934,0.845758,1836.96,746.677,0.714882,1836.96,750.856,0.518799,1874.2,734.315,0.877236,1870.34,755.031,0.832184,1841.21,751.024,0.731443,1845.33,775.581,0.681449,1841.14,771.624,0.686843,1808.25,784.094,0.378576,1807.81,833.673,0.273462,1861.9,775.723,0.664765,1836.9,796.461,0.508344,1808.17,841.902,0.408892,1845.51,709.477,0.704142,1857.71,709.552,0.8019,1845.44,713.445,0.146203,1870.08,713.4,0.83622,1812.12,846.276,0.288439,1816.29,846.24,0.319279,1808.15,842.163,0.358047,1808.0,842.078,0.191596,0.0,0.0,0.0,1807.9,837.896,0.242534
