video_name,frame,Knee,Hip,Ankle
P02_Med_Front_3,19,-6.585643011951959,-10.482572993841899,70.59701345782284
P02_Med_Front_3,20,-6.208236181161084,-10.419535648397783,74.04460411124691
P02_Med_Front_3,21,-6.096385050236222,-10.542126131410981,76.91912167745349
P02_Med_Front_3,22,-6.077345575715071,-10.791754775012379,78.79122379146449
P02_Med_Front_3,23,-5.965927313398026,-11.094623827013066,79.1371849334981
P02_Med_Front_3,24,-5.740801692170891,-11.329699658974619,77.65343688992354
P02_Med_Front_3,25,-5.3269369483187745,-11.167657333695047,74.25146240369625
P02_Med_Front_3,26,-4.488032193125491,-10.22976411357945,68.65032875156379
P02_Med_Front_3,27,-3.0066219379330903,-8.439275418512523,60.39519482205307
P02_Med_Front_3,28,-0.8752920007630962,-6.189244167549106,49.66505750916187
P02_Med_Front_3,29,1.6258180078979478,-4.133165548628398,37.96941086633723
P02_Med_Front_3,30,3.9159319451435124,-2.8014009740763015,27.518173110962735
P02_Med_Front_3,31,5.348388961300117,-2.362677365646533,19.506243924677307
P02_Med_Front_3,32,5.696516339895737,-2.6002425953134605,13.054553817190978
P02_Med_Front_3,33,5.259731539743058,-3.139612642752212,6.005000359717741
P02_Med_Front_3,34,4.434844213604492,-3.757079470371366,-2.9758565101541024
P02_Med_Front_3,35,3.3985267703137367,-4.458274509775208,-9.082883008564338
P02_Med_Front_3,36,2.2057255781382423,-5.358159040890229,8.13302968231568
P02_Med_Front_3,37,0.9997402428125497,-6.540864223783359,59.257499935677686
P02_Med_Front_3,38,0.0450743755457097,-7.906778562315651,83.13205080041504
P02_Med_Front_3,39,-0.41948366813366533,-9.147898214941307,-89.30772367592917
P02_Med_Front_3,40,-0.34523516996841863,-9.931637636746302,-87.2371382040723
P02_Med_Front_3,41,0.1387935769339208,-10.072784517171414,-87.90082667538704
P02_Med_Front_3,42,0.8843983474375534,-9.621367748317226,-89.40176064660665
P02_Med_Front_3,43,1.7466243090659646,-8.827475488127476,89.69389540663471
P02_Med_Front_3,44,2.454088610853887,-8.013124691121078,89.5634320149774
P02_Med_Front_3,45,2.6390571245374304,-7.475478343134029,89.78390530753981
P02_Med_Front_3,46,2.086534099457367,-7.337107048374662,-89.96743411566845
P02_Med_Front_3,47,0.9092896599831306,-7.473676354847299,-89.90863543263265
P02_Med_Front_3,48,-0.5105932057029179,-7.6753140083625055,89.71483860008931
P02_Med_Front_3,49,-1.670341155614807,-7.791249375532743,88.62634787288326
P02_Med_Front_3,50,-2.1089272664269174,-7.711882901926884,86.68061942802981
P02_Med_Front_3,51,-1.6949042907261287,-7.364128206763411,84.07252311402095
P02_Med_Front_3,52,-0.7987765872966293,-6.7509283937886835,81.23565926082713
P02_Med_Front_3,53,0.0032330436380050287,-5.943384687594545,78.55023656165676
P02_Med_Front_3,54,0.39492062661130944,-5.077671058806487,76.22074335405827
P02_Med_Front_3,55,0.43445755920504325,-4.3296111298056985,74.27590459404513
P02_Med_Front_3,56,0.3244626595351008,-3.8282661245740144,72.72793908549176
P02_Med_Front_3,57,0.20878436392905542,-3.6165128035051453,71.89266558711063
P02_Med_Front_3,58,0.1438387941458643,-3.690745578143492,72.16072723638536
P02_Med_Front_3,59,0.1331370056335004,-4.03466864251439,73.41523548542395
P02_Med_Front_3,60,0.15167124696932888,-4.599573274027364,75.29352746381335
P02_Med_Front_3,61,0.16687823230068943,-5.26199691975458,77.44776561189391
P02_Med_Front_3,62,0.16003642864276912,-5.845299504576815,79.67058564550061
P02_Med_Front_3,63,0.1314457586554454,-6.219197356630701,82.02418241853667
P02_Med_Front_3,64,0.08365317412776108,-6.37030201957981,84.55220639208196
P02_Med_Front_3,65,0.004398962311427113,-6.3826316334775015,87.11535724591394
P02_Med_Front_3,66,-0.13181000430563472,-6.378067305122585,89.62025204498798
P02_Med_Front_3,67,-0.34512101718866006,-6.4644911594170935,-87.88648429558381
P02_Med_Front_3,68,-0.6236956057610996,-6.69862176451818,-85.44280572881868
P02_Med_Front_3,69,-0.8915929675136454,-7.063056943155146,-83.27478142540397
P02_Med_Front_3,70,-1.0281254950171785,-7.452781521394769,-81.42879393796437
P02_Med_Front_3,71,-0.9981052923645848,-7.694093561130472,-79.49796219871158
P02_Med_Front_3,72,-0.9351404916444324,-7.638682039081857,-77.03056614039383
P02_Med_Front_3,73,-1.0248070966732996,-7.2718353429131355,-73.9039788969292
P02_Med_Front_3,74,-1.3507451210389831,-6.71122301633352,-70.28105729106016
P02_Med_Front_3,75,-1.8365720930203793,-6.098712647344257,-66.85928998299795
P02_Med_Front_3,76,-2.249880738012706,-5.501565388010391,-64.9067072710044
P02_Med_Front_3,77,-2.3387446732969295,-4.916456412710602,-65.3655565472348
P02_Med_Front_3,78,-2.0665936971229826,-4.351880423823218,-68.13383231443231
P02_Med_Front_3,79,-1.65325433335164,-3.8630222829208947,-72.16607649861785
P02_Med_Front_3,80,-1.364716152412484,-3.491206258247388,-76.13653530977984
P02_Med_Front_3,81,-1.3224218166372737,-3.213859066549503,-78.99070599612628
P02_Med_Front_3,82,-1.4409660901296206,-2.9658744174248,-80.18892418584511
P02_Med_Front_3,83,-1.4894568791314953,-2.6812707081212466,-80.08985267166045
P02_Med_Front_3,84,-1.3132675196689831,-2.3274542175007866,-79.86508064001333
P02_Med_Front_3,85,-0.9767133978168374,-1.9185415626983229,-80.60593381574361
P02_Med_Front_3,86,-0.6343498409580377,-1.4915257141812788,-82.81186393086276
P02_Med_Front_3,87,-0.37097126677804226,-1.0957914012790582,-86.64172874527313
P02_Med_Front_3,88,-0.18742075029945227,-0.8092249649640451,88.06093409518357
P02_Med_Front_3,89,-0.043992302365552405,-0.7065012860662137,82.21249275249002
P02_Med_Front_3,90,0.10327605821544239,-0.7920917525451614,77.27181524912027
P02_Med_Front_3,91,0.27191923973973076,-0.9761748538486188,74.0486580093548
P02_Med_Front_3,92,0.4235715996701117,-1.1260846958269326,72.3584251997527
P02_Med_Front_3,93,0.44136432142363446,-1.1917725887833512,71.54443564009927
P02_Med_Front_3,94,0.18139091504170324,-1.277766942786883,70.88296912954735
P02_Med_Front_3,95,-0.40100184350202994,-1.5377120418881134,69.87129364706402
P02_Med_Front_3,96,-1.221049873829969,-2.0353654216545465,68.46916049228909
P02_Med_Front_3,97,-2.1117147070947624,-2.6931013806017745,67.26038466680657
P02_Med_Front_3,98,-2.8439925020820738,-3.301500425661459,67.20895433669418
P02_Med_Front_3,99,-3.2046960696896747,-3.626878881256971,68.56002992143806
P02_Med_Front_3,100,-3.0896437835287998,-3.5671066838012564,70.77225781525047
P02_Med_Front_3,101,-2.5340529321210283,-3.2143684995782564,74.00608814508837
P02_Med_Front_3,102,-1.758534106180207,-2.7972800262635644,79.11827891171981
P02_Med_Front_3,103,-1.18520361318798,-2.5725166674390323,86.1032758308418
P02_Med_Front_3,104,-1.242967317124652,-2.7047160187769066,-86.52560504393338
P02_Med_Front_3,105,-2.075962340878931,-3.1598502615286463,-79.9895918857375
P02_Med_Front_3,106,-3.522654158044247,-3.7559247296530316,-74.4659556941138
P02_Med_Front_3,107,-5.340534116126008,-4.362216171901167,-70.14377470226844
P02_Med_Front_3,108,-7.312455248310613,-4.956960936814937,-67.73354987116423
P02_Med_Front_3,109,-9.17912198553725,-5.513274502299453,-67.87072186712234
P02_Med_Front_3,110,-10.631780427847673,-5.957972172181428,-70.04517069995023
P02_Med_Front_3,111,-11.404804184227316,-6.2298503046898475,-72.86318896848962
P02_Med_Front_3,112,-11.310811306639238,-6.310345297683483,-75.5271231149548
P02_Med_Front_3,113,-10.260992705760543,-6.2019726940510225,-78.15535426258222
P02_Med_Front_3,114,-8.428397461204298,-5.9006579617701505,-81.04951851723933
P02_Med_Front_3,115,-6.267200116043426,-5.395934070165623,-84.38392139345669
P02_Med_Front_3,116,-4.1890892874109795,-4.713195091457607,-88.61293637532032
P02_Med_Front_3,117,-2.4150145972814983,-3.9529112371637893,85.39827655181051
P02_Med_Front_3,118,-1.0649228361752705,-3.2439448388762457,77.41732737107802
P02_Med_Front_3,119,-0.1702054880576327,-2.6499421463631165,69.00141407957506
P02_Med_Front_3,120,0.31383368571650294,-2.151619048913517,61.94749616049623
P02_Med_Front_3,121,0.42232711915002596,-1.707288412645596,56.254423119380846
P02_Med_Front_3,122,0.11936163932438149,-1.3268237515081296,51.36055449786633
P02_Med_Front_3,123,-0.6705999295927825,-1.109921920692159,47.988291814036586
P02_Med_Front_3,124,-1.9149766579495804,-1.1661164111459357,47.49485203786301
P02_Med_Front_3,125,-3.3549699139416305,-1.4665098294357222,49.997410790124405
P02_Med_Front_3,126,-4.650529896130763,-1.8494447921309245,54.206311334677565
P02_Med_Front_3,127,-5.638784163663729,-2.1695196936245793,58.852488833441754
P02_Med_Front_3,128,-6.368176314334505,-2.367046563250568,63.733039610708204
P02_Med_Front_3,129,-6.946334038404416,-2.4271357037107464,69.44957268474269
P02_Med_Front_3,130,-7.4018483015707375,-2.333283523211634,76.48536259074837
P02_Med_Front_3,131,-7.628030466534085,-2.054982208438588,84.69898788305613
P02_Med_Front_3,132,-7.459685788008898,-1.5666872294257246,-86.35335768297594
P02_Med_Front_3,133,-6.86397254742829,-0.8999823845383617,-76.92096162116576
P02_Med_Front_3,134,-6.087478467144791,-0.20958820774487208,-67.19017426489162
P02_Med_Front_3,135,-5.6063981354359385,0.2140887349552827,-57.97695200189463
P02_Med_Front_3,136,-5.899642965170898,0.03205116164443211,-50.83243332014527
P02_Med_Front_3,137,-7.218866418834068,-1.002963977646914,-46.81981762097797
P02_Med_Front_3,138,-9.4542300667554,-2.931498394020423,-45.68833243477184
P02_Med_Front_3,139,-12.110242132185476,-5.542989829540375,-46.64309973983407
P02_Med_Front_3,140,-14.410165179190614,-8.415623309242562,-49.32898069424172
P02_Med_Front_3,141,-15.557306388769206,-11.054634960547276,-53.67220715041066
P02_Med_Front_3,142,-15.223359551414347,-13.119483894279796,-59.13490032090752
P02_Med_Front_3,143,-13.896866608355253,-14.540387379092408,-64.74178808315659
P02_Med_Front_3,144,-12.380816161764926,-15.346951568207857,-69.85174072417675
P02_Med_Front_3,145,-10.85498268017227,-15.473866105324873,-74.76942934978479
P02_Med_Front_3,146,-8.852892220536972,-14.85154730759055,-80.58282275637296
P02_Med_Front_3,147,-6.053762234073275,-13.579726285996543,-88.2278967140897
P02_Med_Front_3,148,-2.6034431341012123,-11.882821329216313,82.64691456345568
P02_Med_Front_3,149,1.124107624025072,-9.984280333334908,73.80280739112646
P02_Med_Front_3,150,4.726819722491342,-8.101578487469624,66.3208052799462
