video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P04_Med_Front_3,1,0,1439.01,651.395,0.176928,1439.21,667.89,0.780806,1443.07,667.905,0.726878,1438.97,684.563,0.46798,1434.8,709.183,0.393088,1439.02,667.901,0.686571,1434.95,688.668,0.50511,1434.94,709.265,0.427959,1439.25,713.456,0.891091,1443.07,713.482,0.858181,1439.11,746.709,0.831105,1438.98,779.831,0.812561,1439.11,713.435,0.844166,1439.08,746.76,0.808618,1438.98,779.961,0.782519,1439.14,643.132,0.124245,1438.95,647.098,0.147275,1443.08,647.113,0.215399,1438.99,647.181,0.275633,1438.91,788.122,0.496465,1439.02,784.148,0.519255,1439.0,784.044,0.652547,1438.99,784.061,0.551608,1438.92,784.062,0.560811,1438.87,784.075,0.621598
P04_Med_Front_3,1,1,1841.34,701.171,0.781908,1849.49,713.539,0.86669,1840.97,713.582,0.916364,1820.47,742.376,0.744106,1808.2,746.678,0.61054,1870.17,713.413,0.90577,1874.2,738.282,0.670544,1866.03,742.542,0.508863,1866.08,767.502,0.8288,1849.59,767.494,0.815848,1845.46,808.734,0.836171,1866.02,846.135,0.832229,1870.33,767.488,0.86505,1874.48,804.71,0.784358,1882.63,842.16,0.727747,1841.22,696.938,0.684213,1845.3,692.85,0.736797,1841.23,701.034,0.392251,1853.7,696.958,0.562051,0.0,0.0,0.0,0.0,0.0,0.0,1882.65,846.146,0.603457,1853.7,858.628,0.572167,1857.75,850.515,0.611866,1870.06,846.39,0.720502
P04_Med_Front_3,1,2,2090.0,713.795,0.708535,2073.39,738.402,0.874169,2069.05,738.493,0.875411,2060.89,775.647,0.847858,2089.89,771.666,0.725836,2085.82,738.347,0.752316,2098.2,759.267,0.244008,2106.37,759.216,0.22534,2073.26,792.409,0.757224,2065.13,796.446,0.790004,2065.13,837.869,0.657102,2031.8,879.36,0.632665,2081.65,792.325,0.685699,2073.48,842.179,0.318832,2036.09,879.425,0.197618,2085.81,713.528,0.732634,2094.01,713.565,0.453952,2073.44,713.614,0.770527,2098.23,713.583,0.121231,2036.02,900.133,0.124055,0.0,0.0,0.0,2036.05,875.213,0.142405,2035.88,904.215,0.497976,2015.39,895.924,0.501155,2023.63,879.443,0.572979
P04_Med_Front_3,1,3,1936.35,709.64,0.51353,1932.39,726.015,0.660418,1903.56,725.946,0.655996,1907.61,746.62,0.361082,1936.5,746.773,0.327502,1936.57,721.927,0.663452,1953.06,746.561,0.387068,1936.49,742.522,0.357067,1928.22,775.58,0.499354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.25,709.442,0.483558,1936.34,709.448,0.38447,1924.06,709.5,0.427379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04_Med_Front_3,2,0,1439.04,651.366,0.321926,1439.21,667.871,0.859359,1434.99,667.897,0.782648,1414.37,680.61,0.741759,1418.27,709.375,0.716091,1443.41,667.872,0.746957,1451.56,684.643,0.551369,1451.48,709.263,0.499065,1439.26,713.459,0.928932,1438.98,713.456,0.924224,1438.89,746.841,0.875771,1435.0,779.976,0.83754,1443.26,713.433,0.88572,1443.08,746.836,0.888395,1439.08,780.079,0.876665,1439.09,647.246,0.263466,1439.1,647.218,0.279248,1439.03,647.257,0.315384,1443.04,647.2,0.316648,1439.18,792.324,0.573707,1443.13,788.217,0.603678,1439.02,788.113,0.713577,1439.0,788.254,0.649749,1434.93,788.213,0.642657,1434.84,784.111,0.66245
P04_Med_Front_3,2,1,1845.35,705.132,0.788011,1845.47,713.602,0.876425,1837.03,713.687,0.912338,1812.28,742.545,0.838528,1812.24,746.664,0.645802,1870.3,713.492,0.901072,1874.57,738.277,0.629383,1870.3,742.456,0.50994,1870.08,771.557,0.856713,1849.49,771.61,0.853632,1849.43,808.809,0.848345,1866.09,846.196,0.873935,1874.32,771.504,0.887833,1890.92,804.761,0.789972,1895.07,842.219,0.790231,1841.29,696.991,0.792882,1849.48,696.946,0.720286,1841.09,701.167,0.617923,1861.88,697.009,0.401218,1907.58,846.42,0.609836,1911.61,846.283,0.608823,1895.05,846.173,0.665939,1870.14,862.86,0.728144,1861.9,854.629,0.715019,1870.09,846.452,0.791644
P04_Med_Front_3,2,2,2077.48,717.681,0.822063,2073.32,742.401,0.908355,2064.96,742.493,0.866166,2048.47,775.642,0.822481,2069.09,775.888,0.753161,2089.96,742.409,0.788031,2094.14,767.501,0.420091,2073.37,775.832,0.438041,2073.29,788.293,0.743542,2069.01,792.278,0.776393,2060.94,825.562,0.619487,2031.97,875.221,0.563126,2081.67,788.279,0.687847,2069.22,829.66,0.484244,2036.07,875.255,0.339795,2073.46,713.6,0.861541,2081.59,713.643,0.75772,2069.27,713.731,0.715476,2085.82,717.661,0.3496,0.0,0.0,0.0,0.0,0.0,0.0,2035.98,875.252,0.282895,2023.61,879.517,0.413269,2019.5,879.317,0.419943,2031.86,875.37,0.504762
P04_Med_Front_3,2,3,1936.62,709.427,0.628939,1932.24,721.895,0.722081,1907.55,721.928,0.758056,1932.27,742.72,0.525132,1940.85,746.703,0.449725,1936.43,717.84,0.742671,0.0,0.0,0.0,0.0,0.0,0.0,1932.18,775.693,0.574212,1928.12,775.74,0.550306,1936.33,804.641,0.440245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.43,709.231,0.618734,1936.28,709.242,0.326611,1924.06,709.345,0.595115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P04_Med_Front_3,3,0,1439.15,655.491,0.0634697,1439.22,663.769,0.852366,1447.42,663.802,0.75698,1459.71,680.502,0.527153,1447.45,709.267,0.371578,1430.81,659.72,0.765951,1418.29,684.478,0.703802,1414.35,709.5,0.635052,1439.27,709.563,0.959737,1443.36,709.584,0.912986,1443.1,746.669,0.90682,1439.2,779.949,0.863401,1438.89,709.569,0.915291,1438.97,746.756,0.859981,1438.96,779.96,0.821991,0.0,0.0,0.0,0.0,0.0,0.0,1443.4,643.16,0.244009,1434.95,643.259,0.312289,1439.05,784.136,0.509144,1439.06,784.016,0.545851,1438.99,784.112,0.694058,1443.18,784.174,0.643596,1443.17,788.192,0.646389,1439.08,788.139,0.716096
P04_Med_Front_3,3,1,1845.34,705.159,0.778161,1845.49,713.643,0.863172,1837.04,713.715,0.895874,1816.36,742.584,0.786599,1828.8,746.648,0.612534,1870.26,713.531,0.89933,1878.44,738.366,0.614981,1874.23,742.458,0.510822,1866.09,771.591,0.849888,1845.52,771.63,0.854133,1845.49,808.836,0.848499,1866.01,846.223,0.860516,1874.28,771.55,0.887091,1882.73,804.807,0.793257,1886.85,842.199,0.781324,1841.31,697.026,0.773015,1849.48,696.982,0.706615,1841.1,701.167,0.594089,1861.9,701.017,0.41249,1903.37,846.339,0.612787,1903.38,846.239,0.617415,1890.87,846.099,0.654993,1866.02,862.856,0.683462,1857.76,858.604,0.690008,1866.09,850.309,0.772408
