video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P09_Med_Front_3,74,0,1372.59,547.6,0.622265,1372.7,560.25,0.911635,1352.05,560.231,0.824736,1343.69,581.095,0.940556,1343.55,609.929,0.882865,1381.08,560.208,0.852973,1397.6,584.97,0.827583,1401.77,610.002,0.852386,1372.54,614.089,0.956289,1356.23,614.03,0.903658,1356.18,651.357,0.847782,1364.44,684.653,0.819419,1376.8,614.122,0.993255,1372.77,651.514,0.87329,1372.57,684.69,0.847516,1372.52,543.69,0.539835,1372.73,543.677,0.554895,1368.56,543.783,0.490359,1376.68,543.622,0.588507,1368.59,705.163,0.611602,1372.74,701.049,0.642727,1368.65,692.901,0.680452,1364.37,701.176,0.640828,1360.22,701.047,0.639668,1364.34,696.927,0.656011,125.03737914719744
P09_Med_Front_3,75,0,1372.66,547.675,0.620104,1372.73,564.273,0.914901,1352.1,564.255,0.823402,1343.72,581.137,0.934637,1343.54,609.987,0.885191,1381.13,564.246,0.844518,1397.67,585.021,0.815397,1401.81,609.973,0.826039,1372.54,614.081,0.950585,1356.21,614.011,0.900275,1356.08,651.315,0.852108,1364.35,684.583,0.814218,1376.82,614.118,0.98843,1372.75,651.515,0.872489,1372.59,684.662,0.854817,1372.59,543.757,0.546274,1372.79,543.752,0.549571,1368.62,547.613,0.489632,1376.73,543.703,0.554618,1368.53,705.186,0.626083,1372.72,701.066,0.664392,1372.51,692.87,0.684651,1360.24,701.064,0.63108,1356.1,696.977,0.6337,1360.31,692.849,0.638121,120.94994867299445
P09_Med_Front_3,76,0,1372.62,547.692,0.676021,1372.71,564.344,0.918164,1352.05,564.374,0.828977,1343.71,581.153,0.926214,1343.6,609.915,0.864227,1381.11,564.279,0.848504,1401.63,585.019,0.840865,1405.76,610.023,0.863946,1372.58,614.112,0.951562,1360.21,614.059,0.89918,1356.14,651.401,0.848861,1364.36,688.647,0.793003,1376.88,614.134,0.983203,1372.79,655.475,0.872755,1372.61,688.71,0.834762,1372.5,543.766,0.599854,1372.77,543.764,0.60967,1368.51,547.619,0.504316,1376.73,543.725,0.589785,1368.58,705.252,0.610325,1372.74,701.159,0.646804,1372.53,696.985,0.668817,1360.26,701.179,0.614973,1356.12,701.067,0.620088,1360.32,697.026,0.644403,124.88120206420183
P09_Med_Front_3,77,0,1372.57,547.659,0.557795,1372.7,568.374,0.916237,1352.09,568.363,0.822029,1343.69,585.039,0.899356,1343.54,610.058,0.827131,1381.07,564.381,0.847493,1401.61,585.154,0.821647,1401.83,610.05,0.852139,1372.54,614.221,0.91818,1356.22,614.16,0.877565,1352.12,651.479,0.839455,1364.46,692.777,0.797703,1376.8,614.246,0.9589,1372.72,655.541,0.858492,1372.61,692.81,0.83359,1372.54,543.735,0.46475,1372.71,543.744,0.501974,1368.61,547.59,0.450863,1372.92,543.703,0.578205,1368.5,709.243,0.642832,1372.69,705.232,0.680204,1372.56,701.08,0.699418,1360.27,705.222,0.608964,1356.18,705.12,0.616027,1364.41,701.159,0.650111,125.02743817258674
P09_Med_Front_3,78,0,1372.55,547.702,0.565215,1372.71,568.467,0.92391,1352.1,568.476,0.826071,1343.68,585.086,0.89297,1339.72,613.908,0.823131,1381.07,568.403,0.851044,1401.66,585.167,0.8191,1401.83,610.036,0.853616,1372.56,614.271,0.909225,1360.22,614.209,0.867813,1356.17,651.513,0.827177,1368.4,692.842,0.794711,1376.83,614.284,0.948509,1372.75,655.573,0.859575,1372.65,692.855,0.83289,1372.54,547.536,0.46196,1372.69,543.786,0.512668,1368.62,547.614,0.440473,1372.89,543.738,0.593103,1368.54,709.245,0.652257,1372.72,705.24,0.688215,1372.6,701.109,0.704191,1360.26,705.24,0.583354,1356.21,705.134,0.591367,1364.49,705.122,0.65469,125.42962949797787
P09_Med_Front_3,79,0,1372.62,547.765,0.648244,1372.68,568.517,0.927563,1348.05,572.442,0.847687,1343.63,589.12,0.908273,1339.68,614.158,0.862921,1381.1,568.437,0.858446,1401.66,589.131,0.832104,1405.66,610.056,0.895449,1372.57,614.242,0.925712,1356.21,614.188,0.880433,1360.3,651.529,0.819807,1368.42,688.765,0.784836,1376.88,614.248,0.967508,1372.83,655.6,0.859976,1372.65,692.816,0.829081,1372.52,547.565,0.573447,1372.77,547.588,0.578592,1368.53,547.651,0.510058,1376.7,547.565,0.5741,1368.56,709.223,0.63607,1372.71,705.2,0.669761,1372.56,701.079,0.68419,1364.38,705.205,0.589075,1360.26,701.195,0.593846,1364.49,701.129,0.632416,118.09308713468371
P09_Med_Front_3,80,0,1372.61,547.688,0.766115,1372.67,568.539,0.935835,1347.97,572.476,0.865944,1343.59,589.215,0.917295,1339.63,614.244,0.87688,1381.13,568.455,0.864096,1401.67,589.256,0.838204,1401.82,613.917,0.904241,1372.61,614.312,0.926264,1360.21,614.275,0.877579,1360.34,655.522,0.813432,1368.41,692.847,0.784009,1376.94,614.322,0.959393,1372.85,659.694,0.864915,1372.6,696.896,0.826775,1368.67,543.734,0.684907,1372.81,543.753,0.712367,1368.42,547.569,0.561299,1376.76,543.738,0.64168,1368.57,709.284,0.649817,1372.7,705.268,0.684274,1372.5,705.087,0.681441,1364.44,705.314,0.587187,1360.31,705.196,0.59496,1364.44,705.17,0.645382,122.09410813384893
P09_Med_Front_3,81,0,1372.61,547.73,0.771752,1372.69,572.512,0.954432,1351.94,572.542,0.861747,1343.66,589.268,0.900271,1343.52,614.241,0.883467,1381.13,572.473,0.870827,1401.68,593.329,0.837319,1401.74,613.927,0.902195,1372.64,618.206,0.923423,1360.29,618.162,0.873438,1364.39,659.592,0.813258,1368.5,696.942,0.798328,1376.94,618.206,0.950556,1372.91,663.787,0.873263,1372.61,696.988,0.841349,1372.46,543.77,0.687829,1372.8,543.786,0.725074,1368.45,547.628,0.565426,1376.74,547.54,0.667909,1372.59,709.369,0.684814,1372.8,705.35,0.708971,1372.52,705.181,0.694766,1368.57,709.261,0.607151,1364.45,705.332,0.611349,1368.42,705.251,0.665802,125.49738483331035
P09_Med_Front_3,82,0,1372.48,547.9,0.554628,1372.7,572.691,0.965397,1356.21,576.501,0.845366,1343.78,593.308,0.84515,1343.66,614.231,0.813136,1377.13,572.671,0.878504,1401.66,593.417,0.811733,1401.75,613.973,0.834515,1372.65,618.372,0.880553,1364.48,618.317,0.846282,1368.42,659.694,0.809727,1368.54,696.9,0.782486,1376.82,618.355,0.902797,1372.78,663.833,0.850838,1372.52,696.895,0.795476,1372.47,547.71,0.457832,1372.61,547.706,0.513026,1368.62,547.792,0.465818,1372.81,547.699,0.627792,1368.62,709.235,0.628567,1372.66,705.225,0.648981,1368.63,705.096,0.658386,1368.61,709.224,0.577342,1368.44,705.316,0.587101,1368.44,705.219,0.656574,121.02870775563952
P09_Med_Front_3,83,0,1372.67,560.092,0.0566891,1372.66,576.553,0.975996,1377.11,576.576,0.898912,1397.63,605.648,0.782374,1397.64,614.11,0.67964,1356.1,576.566,0.875228,1343.83,601.532,0.796145,1343.81,614.22,0.713346,1372.62,618.365,0.89768,1376.8,618.377,0.920543,1372.81,659.681,0.862481,1372.58,696.984,0.835349,1364.42,618.262,0.835173,1368.61,659.74,0.812713,1368.57,692.895,0.751709,0.0,0.0,0.0,0.0,0.0,0.0,1376.74,547.796,0.536962,1360.35,547.865,0.519807,1372.62,705.331,0.547865,1372.63,701.186,0.549629,1368.55,705.181,0.628383,1372.77,709.294,0.60138,1372.75,709.215,0.60058,1368.56,705.324,0.721878,120.49318389021016
