video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P02_Med_Side_2,91,0,444.099,638.949,0.853686,410.976,684.573,0.902849,377.77,684.681,0.872183,352.967,755.108,0.902868,352.889,825.465,0.902081,444.128,684.619,0.904047,448.283,751.012,0.921907,493.843,796.548,0.893921,415.047,817.254,0.91939,402.689,821.301,0.819237,448.091,904.303,0.845877,427.552,1011.98,0.840106,435.775,813.272,0.837239,411.027,912.605,0.89923,381.893,1012.2,0.841731,435.803,626.542,0.79531,443.978,630.602,0.259366,410.739,638.9,0.843797,904.252,643.042,0.0,419.23,1036.82,0.289626,415.01,1036.84,0.27095,373.474,1028.63,0.545869,477.093,1032.71,0.863644,456.466,1040.85,0.86936,415.101,1024.47,0.709823,320.7864412658366
P02_Med_Side_2,92,0,444.099,638.949,0.892963,410.976,684.573,0.955995,377.77,684.681,0.9113,352.967,755.108,0.86668,352.889,825.465,0.900916,444.128,684.619,0.926721,448.283,751.012,0.911921,493.843,796.548,0.849349,415.047,817.254,0.89165,402.689,821.301,0.813241,448.091,904.303,0.879625,427.552,1011.98,0.849595,435.775,813.272,0.826721,411.027,912.605,0.903109,381.893,1012.2,0.895717,435.803,626.542,0.799331,443.978,630.602,0.28066,410.739,638.9,0.885317,904.252,643.042,0.0,419.23,1036.82,0.248207,415.01,1036.84,0.194395,373.474,1028.63,0.760778,477.093,1032.71,0.878323,456.466,1040.85,0.870656,415.101,1024.47,0.75925,331.0632612130196
P02_Med_Side_2,93,0,451.006,640.3243333333334,0.889043,419.24,687.3416666666667,0.963969,387.401,688.758,0.90097,361.23633333333333,756.4653333333333,0.841188,361.12533333333334,826.8776666666666,0.855967,451.0183333333333,687.345,0.937142,457.9526666666667,752.3816666666667,0.919748,503.50666666666666,795.1476666666666,0.857982,424.65700000000004,818.6203333333333,0.834218,408.1876666666667,822.6963333333333,0.839217,456.44733333333335,907.0966666666667,0.776375,446.913,1013.44,0.661645,441.2903333333333,814.6226666666666,0.867841,412.43966666666665,912.664,0.774317,380.57099999999997,1012.2066666666667,0.541833,441.30466666666666,629.3083333333334,0.86561,452.27366666666666,631.963,0.135225,416.3566666666666,640.2323333333334,0.884364,904.252,643.042,0.0,420.62600000000003,1038.1699999999998,0.441545,415.048,1032.7433333333333,0.376813,370.7323333333333,1027.2733333333333,0.0,497.8813333333333,1027.2433333333333,0.646628,479.96166666666664,1038.1833333333332,0.623025,437.17266666666666,1029.9633333333334,0.531013,329.4005417011332
P02_Med_Side_2,94,0,457.913,641.6996666666666,0.882638,427.50399999999996,690.1103333333333,0.902312,397.032,692.835,0.849142,369.5056666666666,757.8226666666666,0.88567,369.3616666666667,828.2903333333334,0.862777,457.90866666666665,690.071,0.894522,467.6223333333333,753.7513333333333,0.878339,513.1703333333332,793.7473333333334,0.909553,434.267,819.9866666666667,0.841707,413.6863333333333,824.0916666666667,0.860263,464.8036666666667,909.8903333333333,0.847348,466.274,1014.9,0.880743,446.8056666666667,815.9733333333334,0.891995,413.8523333333333,912.7230000000001,0.933586,379.249,1012.2133333333334,0.940367,446.8063333333333,632.0746666666666,0.868242,460.56933333333336,633.324,0.321145,421.97433333333333,641.5646666666667,0.890479,904.252,643.042,0.0,422.022,1039.52,0.699157,415.086,1028.6466666666665,0.621911,367.9906666666667,1025.9166666666667,0.791977,518.6696666666667,1021.7766666666666,0.792386,503.45733333333334,1035.5166666666667,0.836676,459.2443333333333,1035.4566666666667,0.840695,338.7790186316148
P02_Med_Side_2,95,0,464.82,643.075,0.861923,435.768,692.879,0.865821,406.663,696.912,0.852579,377.775,759.18,0.899664,377.598,829.703,0.905278,464.799,692.797,0.841403,477.292,755.121,0.910164,522.834,792.347,0.840452,443.877,821.353,0.876301,419.185,825.487,0.843173,473.16,912.684,0.879261,485.635,1016.36,0.868559,452.321,817.324,0.868612,415.265,912.782,0.910386,377.927,1012.22,0.964117,452.308,634.841,0.831082,468.865,634.685,0.372275,427.592,642.897,0.844297,904.252,643.042,0.0,423.418,1040.87,0.761054,415.124,1024.55,0.690332,365.249,1024.56,0.793194,539.458,1016.31,0.800781,526.953,1032.85,0.811543,481.316,1040.95,0.924734,329.06473753351327
P02_Med_Side_2,96,0,473.069,643.12,0.865227,444.018,692.853,0.902007,410.925,696.928,0.883539,382.005,767.447,0.892814,377.878,837.996,0.958567,477.099,692.798,0.882295,481.341,754.986,0.889663,535.356,796.54,0.853519,444.111,833.717,0.89675,423.453,833.831,0.819606,477.391,916.653,0.892298,510.309,1016.32,0.901351,452.494,833.671,0.829035,419.223,916.856,0.870053,381.776,1012.23,0.96473,456.512,638.805,0.792338,473.173,634.805,0.487841,439.857,642.941,0.848084,904.252,643.042,0.0,435.75,1040.95,0.79195,419.214,1028.58,0.681712,365.295,1024.49,0.790519,555.971,1016.12,0.808587,543.741,1032.71,0.861423,502.196,1040.92,0.865284,334.4972781952045
P02_Med_Side_2,97,0,481.39,647.083,0.906578,448.124,696.98,0.916729,415.087,701.083,0.890352,386.175,767.431,0.859766,381.91,837.807,0.9594,477.431,696.913,0.903433,485.574,755.124,0.845246,543.574,800.652,0.926948,448.074,837.875,0.911215,435.855,838.012,0.850447,481.557,916.733,0.891221,522.847,1016.34,0.870952,456.495,837.822,0.826782,423.453,920.948,0.834692,381.791,1012.23,0.949452,477.08,642.839,0.849657,481.338,638.823,0.356265,444.215,643.055,0.906414,904.252,643.042,0.0,427.508,1040.88,0.704779,415.245,1028.55,0.642307,365.237,1024.45,0.79929,572.673,1011.99,0.845638,564.378,1024.43,0.808419,518.714,1040.96,0.865134,333.1654148452388
P02_Med_Side_2,98,0,481.509,647.33,0.845917,452.394,701.121,0.89773,419.368,705.134,0.856623,406.654,771.532,0.876552,386.224,837.906,0.917093,481.581,701.054,0.898005,497.922,759.194,0.832815,547.76,800.537,0.913186,448.282,837.91,0.897336,443.879,841.892,0.875254,489.802,916.689,0.842241,543.45,1016.23,0.912328,464.766,837.806,0.807338,423.407,933.172,0.828194,381.729,1012.25,0.95038,477.277,643.083,0.842068,481.584,643.055,0.521881,448.34,643.221,0.876108,904.252,643.042,0.0,423.36,1040.95,0.71715,415.153,1028.66,0.653331,361.117,1024.42,0.801603,585.029,1007.94,0.818719,580.772,1016.3,0.854437,539.483,1040.88,0.832409,334.92844600003747
P02_Med_Side_2,99,0,497.909,647.078,0.864156,464.753,705.284,0.887251,435.762,705.318,0.868104,410.835,771.601,0.907821,402.597,837.957,0.896609,493.789,705.257,0.865822,510.357,767.383,0.889033,556.045,804.606,0.871242,456.575,841.86,0.865336,448.091,841.919,0.903102,502.082,916.694,0.835266,551.929,1012.26,0.918549,477.19,837.924,0.86785,427.546,933.176,0.818367,381.717,1012.19,0.95954,481.633,639.022,0.850681,493.874,638.951,0.309776,460.675,643.203,0.846954,904.252,643.042,0.0,419.286,1040.89,0.771175,415.073,1028.66,0.710094,361.182,1020.41,0.832186,605.653,1003.8,0.813791,593.411,1012.1,0.859864,551.896,1036.91,0.880224,328.1892186727041
P02_Med_Side_2,100,0,506.258,647.126,0.820293,477.104,709.246,0.952691,444.074,709.313,0.930166,410.989,771.655,0.920128,406.832,841.983,0.942082,506.333,709.185,0.891565,510.477,771.455,0.904021,564.323,796.544,0.841723,468.953,842.048,0.880991,448.343,842.085,0.888168,506.338,916.731,0.853613,572.48,1016.11,0.91128,481.293,841.974,0.907754,431.701,933.267,0.81557,381.736,1012.22,0.949771,485.715,642.882,0.771482,506.168,642.857,0.363273,468.946,647.09,0.82522,904.252,643.042,0.0,419.264,1041.01,0.768751,415.118,1032.76,0.700005,361.145,1020.39,0.812076,609.936,1003.71,0.813428,609.773,1012.01,0.902831,572.46,1036.92,0.869807,332.5845757773502
