TD_Kneeflexion_1,TD_Hipflexion_1,TD_Ankledorsiflexion_1,TD_Kneeflexion_2,TD_Hipflexion_2,TD_Ankledorsiflexion_2,TD_Kneeflexion_3,TD_Hipflexion_3,TD_Ankledorsiflexion_3,TO_Kneeflexion_1,TO_Hipflexion_1,TO_Ankledorsiflexion_1,TO_Kneeflexion_2,TO_Hipflexion_2,TO_Ankledorsiflexion_2,TO_Kneeflexion_3,TO_Hipflexion_3,TO_Ankledorsiflexion_3,TD_Kneeadduction_1,TD_Kneeadduction_2,TD_Kneeadduction_3,TD_Kneeadduction_4,TO_Kneeadduction_1,TO_Kneeadduction_2,TO_Kneeadduction_3,TO_Kneeadduction_4,TD_Kneeflexion_4,TD_Hipflexion_4,TD_Ankledorsiflexion_4,TO_Kneeflexion_4,TO_Hipflexion_4,TO_Ankledorsiflexion_4
4.0853361599996845,24.985007610336737,-4.353426392944186,7.767193094117289,29.15424309453709,-8.871048901674513,2.992583359671613,25.928154655199336,-11.8765948313263,32.55020078573054,-20.20104800173405,-2.694732065814464,37.87233788796115,-11.725973113194442,3.30098224137312,32.67662847671639,-16.5047114545589,4.801883986429274,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.0172791824823548,3.7552912634482993,-2.0325338631031684,-0.2990108553743766,0.6687534611515957,-7.291767162722778,-7.898915818797235,-16.408953699067922,,,,,,
2.623281108992728,24.07857078435987,-5.101123903063879,4.806515232885204,27.03709901231241,-12.092604250394174,5.469246606389646,25.349346810094858,-11.491701030749738,33.6468035349298,-29.43230618768257,3.83152906684667,36.979951862273,-12.294353507721354,8.380174500262996,32.605923723963144,-13.578775884639612,7.215455559014629,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-0.587938535019731,1.2788700364866088,-0.6586138602548317,,-0.694015291480099,0.7914058301452087,-7.489760495025479,,,,,,,
,,,,,,,,,,,,,,,,,,1.2634636277480524,-1.6349648919483002,-4.623351875245618,,-0.8267253721101611,-10.518172182840004,-5.291250584566001,,,,,,,
7.554197985812095,22.96588362594616,-7.075588349628376,4.58053350307938,25.857480894340117,-11.16149645662965,2.6877827107919927,27.19708968714949,-11.620093044518924,30.373987296781,-25.577446701695575,-1.4479652744951323,34.5486612965864,-14.329490807767996,4.447870582964043,37.23092114558909,-13.947124638159863,1.1196591723823417,,,,,,,,,1.2813612157065677,24.160665325914863,-12.299065664873185,32.90429939050796,-16.267522839568727,5.061273850585636
