video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P13_Med_Side_2,1,0,0.0,0.0,0.0,1057.6,709.346,0.914185,1078.48,709.392,0.963497,1094.94,746.583,0.863892,1103.17,771.673,0.72251,1036.98,709.236,0.935068,1016.17,746.561,0.909943,1003.83,771.644,0.857161,1053.53,779.749,0.920238,1074.28,779.719,0.960648,1074.34,841.854,0.938047,1078.39,895.956,0.859259,1041.13,779.729,0.960716,1041.02,841.854,0.918272,1045.19,891.832,0.915453,0.0,0.0,0.0,0.0,0.0,0.0,1074.26,676.411,0.652591,1045.15,676.263,0.82705,1040.9,900.15,0.698867,1032.85,904.138,0.750978,1045.46,904.163,0.91353,1074.34,904.158,0.462752,1082.56,900.158,0.469144,1078.49,904.279,0.843228
P13_Med_Side_2,1,1,1691.93,750.823,0.0746793,1642.15,775.688,0.500626,1671.09,775.752,0.383495,1696.02,784.055,0.220785,1704.56,750.861,0.28068,1613.17,771.478,0.392841,1567.61,808.817,0.13675,0.0,0.0,0.0,1633.8,858.66,0.337733,1642.2,862.836,0.343995,1671.16,866.942,0.159504,1629.72,900.087,0.15805,1609.06,858.675,0.283922,0.0,0.0,0.0,0.0,0.0,0.0,1683.64,746.597,0.079709,0.0,0.0,0.0,1671.13,746.576,0.327041,1642.08,742.513,0.206418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.49,895.987,0.141839
P13_Med_Side_2,2,0,0.0,0.0,0.0,1057.61,709.357,0.916245,1078.48,709.425,0.965114,1094.97,746.591,0.880121,1099.14,775.521,0.695233,1037.01,709.205,0.939101,1016.21,742.757,0.923451,1003.82,771.461,0.84032,1053.46,779.74,0.933274,1074.2,779.729,0.969798,1074.28,837.992,0.941821,1078.39,891.754,0.856669,1041.1,779.711,0.9694,1040.97,837.996,0.910974,1045.19,887.721,0.913431,0.0,0.0,0.0,0.0,0.0,0.0,1074.24,680.244,0.613348,1045.16,676.292,0.836111,1040.98,900.063,0.693625,1036.81,900.171,0.728423,1045.46,900.117,0.894834,1074.38,900.122,0.477254,1082.6,896.041,0.481141,1078.5,904.1,0.835772
P13_Med_Side_2,3,0,0.0,0.0,0.0,1053.5,709.285,0.91653,1078.35,709.337,0.96487,1090.75,746.579,0.862763,1094.95,775.549,0.667496,1036.89,705.337,0.91629,1016.12,742.704,0.911406,1003.79,771.551,0.85469,1049.45,779.75,0.932649,1074.12,779.726,0.956843,1074.26,841.876,0.948926,1078.42,891.871,0.850498,1041.03,779.722,0.960298,1040.96,841.896,0.915139,1045.17,891.796,0.905929,0.0,0.0,0.0,0.0,0.0,0.0,1074.11,676.354,0.589131,1045.03,676.18,0.830881,1040.9,900.086,0.690252,1032.85,904.102,0.727654,1045.44,904.113,0.903126,1074.33,900.151,0.451205,1082.55,900.031,0.460325,1078.52,904.18,0.833416
P13_Med_Side_2,3,1,0.0,0.0,0.0,1642.31,775.79,0.391105,1671.15,775.766,0.288106,1696.06,784.065,0.150741,1708.49,746.891,0.163142,1617.34,771.668,0.314232,1571.71,804.779,0.125525,0.0,0.0,0.0,1642.1,858.669,0.288718,1658.79,862.752,0.260651,0.0,0.0,0.0,0.0,0.0,0.0,1629.76,862.816,0.23737,1638.08,883.503,0.135052,1638.14,958.17,0.158389,0.0,0.0,0.0,0.0,0.0,0.0,1671.16,746.601,0.261576,1642.25,742.622,0.185811,1638.04,966.465,0.121189,1629.75,966.402,0.109528,1642.13,970.513,0.165188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13_Med_Side_2,4,0,0.0,0.0,0.0,1049.52,709.287,0.926373,1078.36,709.304,0.949339,1086.76,742.744,0.85503,1094.96,775.625,0.721739,1032.83,709.176,0.896312,1012.15,742.764,0.931343,1003.65,771.54,0.820902,1049.44,779.8,0.930458,1074.15,779.775,0.950948,1074.28,838.004,0.935267,1078.43,887.713,0.857262,1040.97,779.771,0.954505,1040.93,841.888,0.918674,1045.09,891.774,0.911077,0.0,0.0,0.0,0.0,0.0,0.0,1074.0,676.288,0.693714,1041.15,676.204,0.809304,1040.86,896.051,0.677593,1032.73,900.095,0.730132,1045.33,904.13,0.932592,1074.39,900.048,0.466943,1082.61,895.908,0.476806,1078.49,900.115,0.824492
P13_Med_Side_2,4,1,1696.01,746.905,0.0697642,1642.29,775.708,0.485204,1671.24,775.856,0.37903,1700.24,784.069,0.213844,1708.49,750.882,0.281348,1613.18,771.444,0.396719,1571.69,800.595,0.148113,0.0,0.0,0.0,1629.75,858.629,0.312223,1642.23,866.875,0.321927,1658.76,875.235,0.11656,0.0,0.0,0.0,1604.98,858.622,0.273559,0.0,0.0,0.0,0.0,0.0,0.0,1683.7,746.588,0.0776354,0.0,0.0,0.0,1671.3,746.573,0.365362,1642.18,742.565,0.257252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13_Med_Side_2,5,0,0.0,0.0,0.0,1049.46,709.214,0.919463,1078.28,709.217,0.93311,1082.7,742.657,0.845694,1090.89,775.685,0.731048,1032.81,705.257,0.887469,1012.14,742.663,0.936469,1003.76,771.512,0.830917,1049.35,779.785,0.935559,1074.07,779.763,0.934865,1074.17,837.906,0.908541,1078.25,883.612,0.876621,1040.91,779.756,0.950005,1040.95,837.964,0.909682,1045.07,887.633,0.91245,0.0,0.0,0.0,1032.82,676.16,0.0557679,1070.1,676.195,0.557017,1041.1,676.074,0.824642,1036.99,895.925,0.635768,1032.74,896.037,0.690387,1045.33,900.061,0.90267,1074.22,895.902,0.465553,1078.57,887.78,0.478211,1078.3,895.978,0.816666
P13_Med_Side_2,5,1,0.0,0.0,0.0,1642.1,775.703,0.491178,1671.1,775.752,0.37619,1696.12,779.933,0.219144,1708.43,750.833,0.283812,1613.13,771.505,0.404386,1580.05,792.307,0.136344,0.0,0.0,0.0,1633.79,850.423,0.341121,1642.26,854.59,0.334345,1667.04,866.921,0.121857,0.0,0.0,0.0,1609.0,854.479,0.300546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.05,746.585,0.306197,1638.16,742.585,0.246417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P13_Med_Side_2,6,0,0.0,0.0,0.0,1049.4,709.19,0.925191,1078.24,709.175,0.930318,1082.69,742.592,0.84746,1082.68,771.497,0.670035,1032.73,705.233,0.880988,1012.12,742.614,0.931011,1003.64,767.485,0.812658,1045.45,779.737,0.948658,1070.15,779.727,0.932139,1070.14,837.931,0.88589,1074.32,883.597,0.884539,1040.85,775.93,0.948513,1040.87,838.002,0.902083,1045.12,887.686,0.913999,0.0,0.0,0.0,0.0,0.0,0.0,1070.08,676.19,0.581497,1041.09,676.106,0.7848,1028.71,900.129,0.663643,1028.62,904.146,0.748193,1045.47,900.045,0.892787,1070.05,895.967,0.438124,1074.37,891.797,0.445938,1074.39,895.906,0.806457
