video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P05_Med_Side_2,63,0,216.32,613.987,0.87937,191.162,676.055,0.909526,149.671,676.168,0.941457,141.536,750.992,0.861335,145.667,817.282,0.935891,240.913,676.038,0.909249,249.465,742.48,0.930306,282.245,788.208,0.916803,203.634,813.0,0.872825,178.732,813.09,0.881202,203.68,912.476,0.85679,178.82,1016.2,0.885126,220.243,812.927,0.887841,224.32,912.406,0.860481,182.948,1008.01,0.834594,212.034,609.708,0.855274,220.184,605.765,0.438134,182.994,609.986,0.865676,0.0,0.0,0.0,220.348,1032.84,0.501108,220.202,1020.37,0.490525,162.216,1016.28,0.378702,216.238,1041.01,0.836296,203.608,1041.2,0.833144,166.372,1036.82,0.762795,341.2791016528847
P05_Med_Side_2,64,0,228.473,613.943,0.849533,203.59,676.149,0.916659,153.944,676.273,0.906133,145.527,751.003,0.900174,149.606,821.316,0.933021,244.987,676.048,0.922928,257.594,742.428,0.898757,286.537,792.266,0.872458,211.715,813.005,0.909837,182.971,813.075,0.870407,236.719,908.292,0.857776,187.063,1011.95,0.861998,224.398,812.95,0.864812,211.783,912.475,0.870872,182.853,1012.03,0.790964,216.167,609.721,0.83981,228.515,605.784,0.406646,191.185,613.882,0.838127,0.0,0.0,0.0,244.952,1036.9,0.326271,236.854,1024.52,0.289163,153.831,1020.4,0.446713,245.252,1040.86,0.877629,224.458,1041.09,0.854905,174.605,1024.47,0.744022,337.3068580536127
P05_Med_Side_2,65,0,240.907,610.094,0.803617,211.781,676.173,0.9536,166.273,676.328,0.887548,149.649,754.958,0.920298,153.808,825.44,0.913691,249.104,676.097,0.946233,274.111,742.615,0.924763,307.183,800.655,0.874871,216.04,813.052,0.920061,195.313,813.128,0.842112,232.598,908.562,0.869229,187.135,1012.13,0.801951,240.967,812.949,0.889376,216.201,912.467,0.859198,203.558,1012.23,0.775494,220.363,605.741,0.734002,240.884,601.619,0.294099,203.537,610.063,0.824464,0.0,0.0,0.0,261.723,1041.1,0.631448,253.496,1036.88,0.565397,174.608,1032.72,0.41828,249.338,1041.08,0.704151,224.46,1045.09,0.670141,174.633,1032.75,0.678171,336.44941112743834
P05_Med_Side_2,66,0,245.25,610.055,0.910731,215.913,676.216,0.964072,174.535,676.364,0.911858,149.932,750.997,0.903343,154.009,821.454,0.882612,253.33,676.122,0.931018,278.351,742.559,0.961372,311.539,796.463,0.904349,220.146,813.218,0.882282,207.646,817.163,0.846725,245.261,908.443,0.907366,245.046,1016.32,0.878702,245.013,813.096,0.896826,211.724,912.622,0.893538,178.9,1016.18,0.915431,240.781,605.69,0.800289,245.223,601.691,0.253973,207.829,610.028,0.885229,0.0,0.0,0.0,216.081,1036.88,0.387436,211.865,1028.63,0.310028,166.353,1028.61,0.771784,282.522,1036.98,0.882387,273.97,1041.2,0.883025,236.792,1036.93,0.796299,347.1914213470719
P05_Med_Side_2,67,0,249.45,613.971,0.918721,216.262,676.204,0.955139,178.769,676.324,0.954401,154.036,751.048,0.86193,162.237,829.662,0.84941,261.743,676.145,0.89876,282.446,742.535,0.96836,315.797,796.423,0.882473,224.415,817.24,0.84064,211.78,817.326,0.852702,249.369,912.473,0.905739,257.595,1024.51,0.828424,249.121,817.152,0.891415,211.925,916.859,0.890018,178.672,1012.28,0.91415,245.103,609.719,0.880606,249.362,605.777,0.231117,215.918,613.923,0.912193,0.0,0.0,0.0,216.198,1036.9,0.608509,211.955,1020.36,0.523314,158.1,1024.51,0.766891,311.239,1036.76,0.807739,286.689,1041.14,0.87246,249.29,1041.2,0.88921,356.99723930585236
P05_Med_Side_2,68,0,249.397,614.101,0.917595,224.338,676.253,0.932886,182.818,676.374,0.955007,166.307,751.025,0.833993,174.608,825.571,0.866743,274.08,676.23,0.93209,290.707,742.503,0.9088,327.968,784.121,0.841932,232.714,817.235,0.839399,211.907,817.304,0.860563,253.443,908.464,0.865329,282.349,1028.56,0.86334,249.473,817.172,0.877048,215.922,912.796,0.919769,178.738,1012.23,0.932006,245.053,609.882,0.903025,249.457,609.781,0.586631,216.029,613.99,0.908427,0.0,0.0,0.0,220.338,1041.02,0.736827,216.08,1028.7,0.642986,158.074,1024.52,0.769815,327.981,1024.54,0.76039,311.577,1040.89,0.864938,278.158,1041.24,0.869985,365.98005212989403
P05_Med_Side_2,69,0,261.739,613.975,0.858316,236.866,676.314,0.935995,191.184,680.21,0.909475,174.635,755.023,0.867319,178.609,821.343,0.906953,278.189,676.209,0.939342,303.187,742.478,0.890203,344.442,784.167,0.896009,245.031,817.257,0.899215,216.244,817.343,0.855255,261.77,908.506,0.842172,298.912,1020.33,0.81889,265.772,817.144,0.841083,216.044,912.588,0.935031,178.823,1012.16,0.965447,249.372,609.785,0.853631,261.633,605.83,0.372114,224.431,614.041,0.840823,0.0,0.0,0.0,236.742,1040.89,0.800022,220.242,1024.47,0.697314,158.11,1024.47,0.798686,348.747,1016.26,0.806983,340.333,1036.81,0.825475,286.651,1041.1,0.82812,356.7729479430861
P05_Med_Side_2,70,0,274.014,618.189,0.83923,244.966,680.23,0.970376,203.614,680.42,0.898531,178.836,755.11,0.891873,178.83,825.496,0.920218,282.283,676.338,0.973824,311.215,742.535,0.923938,348.744,784.193,0.883585,245.23,829.619,0.88317,224.351,833.761,0.819573,274.136,920.904,0.846592,315.544,1020.43,0.883105,269.88,821.424,0.80379,216.176,912.78,0.889236,178.901,1012.27,0.956031,253.499,613.906,0.857679,273.979,610.021,0.472261,228.496,618.127,0.841468,0.0,0.0,0.0,240.807,1040.93,0.814384,220.337,1024.54,0.690847,162.192,1024.5,0.801849,365.302,1012.12,0.810299,348.83,1028.61,0.843242,311.549,1041.14,0.835897,357.95966951599445
P05_Med_Side_2,71,0,282.235,614.264,0.933864,249.133,680.254,0.984136,207.843,680.395,0.937919,183.079,755.11,0.889466,183.032,825.555,0.91799,286.569,676.382,0.934802,315.435,742.62,0.967524,353.005,784.169,0.856045,249.281,829.637,0.87264,232.728,833.723,0.817636,278.207,920.859,0.869118,332.125,1020.31,0.838692,274.115,825.448,0.821555,220.263,916.628,0.865314,178.941,1012.22,0.951046,274.046,610.048,0.899399,278.395,609.929,0.239384,241.012,614.286,0.888076,0.0,0.0,0.0,236.717,1037.0,0.765201,220.266,1024.5,0.700303,162.213,1020.44,0.814722,377.678,1008.07,0.814394,369.393,1020.35,0.798046,328.031,1041.03,0.771715,361.9229513984986
P05_Med_Side_2,72,0,286.641,614.173,0.862962,253.368,680.294,0.954241,212.017,680.431,0.953595,187.118,759.147,0.867352,183.108,829.686,0.911559,303.081,676.432,0.902895,315.729,742.643,0.953783,365.282,783.989,0.85726,253.54,825.538,0.822803,240.956,829.575,0.824805,282.429,916.679,0.868669,344.461,1016.21,0.896218,282.234,821.448,0.852282,232.578,912.73,0.843128,178.969,1012.26,0.941082,282.283,609.983,0.880693,282.478,609.919,0.0978074,249.449,614.223,0.878879,0.0,0.0,0.0,228.501,1040.85,0.681141,216.248,1028.55,0.62975,162.182,1020.42,0.80883,381.874,1008.03,0.819045,377.567,1020.31,0.82426,344.421,1040.92,0.808474,360.95560665682973
