video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P07_Med_Side_1,67,0,385.986,663.788,0.829905,348.705,709.326,0.975438,315.389,709.552,0.962277,294.819,779.756,0.88878,311.365,846.11,0.98016,381.891,709.223,0.961769,394.422,767.507,0.853076,435.775,813.223,0.923193,353.017,838.001,0.865604,344.562,841.979,0.897322,381.996,912.541,0.91305,369.505,1020.28,0.825288,377.67,837.822,0.856411,348.943,924.971,0.845005,340.429,1024.42,0.810306,381.741,651.379,0.862666,382.08,651.368,0.186728,352.88,655.462,0.828844,0.0,0.0,0.0,381.755,1041.02,0.292743,377.776,1040.95,0.254705,315.774,1040.93,0.703546,410.886,1041.13,0.965918,390.125,1045.19,0.921546,352.838,1037.0,0.763226,315.4051861336461
P07_Med_Side_1,68,0,394.403,663.763,0.801262,348.978,709.294,0.944411,315.702,709.539,0.945069,307.285,780.026,0.903839,311.573,846.314,0.961455,385.994,709.177,0.923373,406.841,767.47,0.87536,444.253,817.341,0.91691,369.468,841.898,0.865754,348.595,841.989,0.910263,377.757,912.742,0.892618,340.447,1016.28,0.855599,382.071,837.923,0.872562,398.464,924.94,0.812931,386.202,1016.34,0.872896,382.108,651.323,0.863853,390.273,647.409,0.130994,361.161,651.549,0.820956,0.0,0.0,0.0,435.739,1041.1,0.839257,431.576,1036.88,0.753693,381.873,1036.84,0.689635,382.016,1041.15,0.675662,369.457,1045.06,0.703388,319.807,1036.77,0.81632,307.73747920264765
P07_Med_Side_1,69,0,406.798,663.767,0.845485,365.251,709.435,0.91986,332.139,713.414,0.906409,311.295,780.077,0.873297,315.391,846.077,0.948721,394.285,709.247,0.885693,414.872,771.44,0.928489,452.383,813.295,0.891776,377.716,842.195,0.915973,352.822,846.114,0.877451,373.562,929.091,0.805744,340.325,1016.3,0.860569,394.396,842.058,0.840314,410.747,925.051,0.823447,411.002,1020.39,0.86437,390.203,651.303,0.836145,406.689,647.353,0.206924,365.364,655.479,0.817281,0.0,0.0,0.0,448.211,1041.01,0.802803,444.191,1036.83,0.721982,406.672,1036.97,0.688385,382.018,1040.93,0.705413,369.425,1041.23,0.738707,319.685,1036.79,0.806591,302.9965999677224
P07_Med_Side_1,70,0,410.959,667.95,0.884994,373.608,709.554,0.962579,340.445,713.479,0.942146,315.55,780.059,0.925974,315.698,846.216,0.962734,406.695,709.473,0.920338,419.175,771.526,0.898581,472.947,812.979,0.917173,381.747,842.084,0.928035,365.344,842.221,0.852252,414.955,920.85,0.880583,427.528,1028.69,0.832033,394.376,841.985,0.82945,373.563,929.163,0.840478,340.431,1016.36,0.883911,402.695,651.483,0.818481,411.019,651.376,0.343891,373.656,655.552,0.822545,0.0,0.0,0.0,381.776,1041.01,0.808572,377.624,1032.69,0.680517,319.724,1032.83,0.783521,469.028,1032.72,0.747534,452.435,1041.03,0.830169,419.173,1041.25,0.858739,327.01899548802976
P07_Med_Side_1,71,0,415.012,671.975,0.883475,377.754,709.613,0.997005,344.536,713.581,0.971674,319.748,788.176,0.856206,319.745,850.471,0.901098,410.845,709.514,0.956202,423.467,767.492,0.848038,477.265,812.872,0.972046,386.03,846.066,0.902891,377.609,846.227,0.903912,415.232,933.229,0.847298,448.241,1024.56,0.883628,406.831,842.142,0.866618,373.648,937.41,0.883434,340.458,1016.36,0.881397,410.789,655.54,0.842711,415.001,651.491,0.252937,377.824,663.721,0.848559,0.0,0.0,0.0,382.017,1041.2,0.821949,377.852,1036.81,0.741178,319.679,1032.74,0.767164,489.625,1020.32,0.760747,477.377,1036.89,0.839076,444.225,1041.12,0.876269,327.81498664033035
P07_Med_Side_1,72,0,419.25,672.035,0.878489,381.91,709.582,0.993486,348.706,713.549,0.985377,323.865,788.118,0.853541,323.806,850.332,0.898806,415.024,709.505,0.967083,439.862,767.359,0.855613,481.342,808.686,0.958124,390.3,846.109,0.870213,381.82,846.233,0.909579,427.498,933.343,0.823889,468.883,1024.49,0.835826,410.845,842.185,0.876891,373.699,937.479,0.893824,340.453,1020.3,0.883733,414.932,655.626,0.883165,419.264,655.459,0.254834,382.137,663.873,0.844254,0.0,0.0,0.0,386.144,1041.18,0.825481,381.805,1032.78,0.759241,315.788,1032.8,0.775223,510.341,1016.22,0.817189,498.027,1032.84,0.823972,460.613,1041.05,0.826359,333.3568910492177
P07_Med_Side_1,73,0,431.66,672.053,0.855958,386.168,713.54,0.94943,353.028,713.801,0.906389,340.395,788.207,0.874586,336.345,850.379,0.896106,419.298,713.446,0.937606,448.064,771.586,0.925556,493.853,808.782,0.892955,406.662,846.419,0.863207,382.097,850.37,0.86961,439.857,933.279,0.814197,481.304,1016.32,0.909471,415.134,846.31,0.861455,377.673,941.396,0.901185,340.384,1016.33,0.874301,419.155,659.605,0.856873,431.58,655.6,0.170338,390.264,667.883,0.832168,0.0,0.0,0.0,382.036,1041.13,0.80684,377.831,1032.78,0.71499,315.727,1028.69,0.79027,518.72,1012.18,0.816364,510.578,1028.6,0.842158,481.244,1040.89,0.835665,328.59165774103275
P07_Med_Side_1,74,0,439.974,672.008,0.886802,402.535,713.655,0.921935,369.508,717.719,0.874572,344.517,788.184,0.89614,340.518,846.454,0.920925,431.652,713.499,0.917301,452.401,771.651,0.907856,506.207,808.687,0.907424,410.977,846.341,0.93283,394.312,850.326,0.831541,444.063,937.499,0.877188,493.796,1016.21,0.873384,423.341,846.233,0.854163,377.898,937.382,0.868374,340.526,1016.12,0.911705,427.435,659.632,0.816903,439.878,659.61,0.209519,402.633,667.983,0.834676,0.0,0.0,0.0,381.972,1040.94,0.816736,377.802,1028.64,0.738436,319.659,1024.42,0.798062,535.315,1008.01,0.812384,527.05,1016.23,0.828021,489.803,1036.92,0.818318,323.33323990118924
P07_Med_Side_1,75,0,443.948,676.045,0.909294,410.723,713.718,0.970117,377.671,717.798,0.925549,344.768,788.299,0.897374,344.561,850.332,0.961796,439.888,713.518,0.932782,460.734,775.533,0.867492,510.531,808.708,0.940302,414.96,850.415,0.911812,402.624,854.501,0.823931,448.228,941.508,0.922091,510.231,1016.29,0.910752,431.635,846.42,0.833307,382.011,941.347,0.88089,344.492,1012.15,0.954085,431.604,663.877,0.80294,444.036,659.737,0.454383,406.743,672.059,0.86902,0.0,0.0,0.0,382.082,1040.95,0.838013,381.796,1028.67,0.760595,319.823,1020.3,0.820538,543.549,1007.99,0.820715,539.514,1016.26,0.863621,510.273,1040.89,0.859057,326.60316542250473
P07_Med_Side_1,76,0,448.101,676.115,0.920187,411.108,713.668,1.00429,381.763,717.792,0.936529,352.818,788.263,0.881699,348.653,850.373,0.982418,444.145,713.486,0.970466,469.015,771.674,0.891398,514.742,804.847,0.947191,419.295,850.365,0.860332,410.907,854.47,0.871068,460.672,941.669,0.862857,514.548,1020.3,0.917086,443.903,846.343,0.87184,386.096,941.41,0.877811,344.53,1012.12,0.962929,440.021,667.862,0.833401,448.155,663.734,0.495856,410.945,672.011,0.884789,0.0,0.0,0.0,381.845,1040.94,0.831468,377.725,1028.7,0.75278,319.84,1016.28,0.838289,547.877,1012.05,0.829523,547.593,1020.41,0.87347,514.565,1040.88,0.877544,330.3678953666654
P07_Med_Side_1,77,0,448.454,676.179,0.927899,419.142,717.629,0.952187,386.056,721.781,0.895342,361.154,792.283,0.847227,348.931,850.508,0.930952,452.313,713.673,0.966392,477.335,775.559,0.96924,527.074,804.757,0.882882,435.76,854.5,0.831331,415.223,858.615,0.846082,473.016,945.569,0.870723,518.672,1020.45,0.874954,448.062,850.417,0.872437,390.286,937.479,0.844148,344.651,1011.97,0.96914,444.237,667.92,0.892185,448.485,663.856,0.575993,415.205,672.166,0.909105,0.0,0.0,0.0,385.99,1040.95,0.847593,381.77,1032.67,0.760962,323.925,1016.16,0.855169,551.98,1012.13,0.76433,547.858,1024.46,0.827488,518.712,1041.02,0.869041,326.78766044176155
P07_Med_Side_1,78,0,468.875,676.037,0.872992,427.509,717.648,0.906158,394.392,721.79,0.845476,373.695,796.41,0.875853,373.524,854.502,0.870487,460.635,713.672,0.917481,485.574,775.552,0.917446,543.47,804.849,0.92612,444.053,854.544,0.897149,423.332,858.674,0.816002,477.403,945.645,0.908014,518.871,1028.62,0.863725,452.515,854.437,0.839006,402.671,933.346,0.837152,344.784,1011.93,0.967135,452.403,663.8,0.846071,464.863,663.843,0.209905,423.461,671.98,0.8562,0.0,0.0,0.0,381.947,1041.02,0.908671,377.816,1036.76,0.799954,328.067,1012.23,0.851799,564.297,1012.26,0.778497,552.005,1028.64,0.820293,518.729,1041.15,0.877533,331.11881604795576
