TD_Kneeadduction_1,TD_Kneeadduction_2,TD_Kneeadduction_3,TD_Kneeadduction_4,TO_Kneeadduction_1,TO_Kneeadduction_2,TO_Kneeadduction_3,TO_Kneeadduction_4,TD_Kneeflexion_1,TD_Hipflexion_1,TD_Ankledorsiflexion_1,TD_Kneeflexion_2,TD_Hipflexion_2,TD_Ankledorsiflexion_2,TD_Kneeflexion_3,TD_Hipflexion_3,TD_Ankledorsiflexion_3,TD_Kneeflexion_4,TD_Hipflexion_4,TD_Ankledorsiflexion_4,TO_Kneeflexion_1,TO_Hipflexion_1,TO_Ankledorsiflexion_1,TO_Kneeflexion_2,TO_Hipflexion_2,TO_Ankledorsiflexion_2,TO_Kneeflexion_3,TO_Hipflexion_3,TO_Ankledorsiflexion_3,TO_Kneeflexion_4,TO_Hipflexion_4,TO_Ankledorsiflexion_4
7.004622238188745,8.378820619306964,7.496974858151219,4.580911198213101,-2.7016820776723875,-7.076226696243367,-4.613791653573543,-9.19635574354018,,,,,,,,,,,,,,,,,,,,,,,,
2.8737578531535632,3.9183902543960585,1.8788266266895164,5.502938895992372,-1.813043951999589,-1.068898559672192,-2.085117905636679,-3.9393669989794944,,,,,,,,,,,,,,,,,,,,,,,,
3.89180754457584,3.973612714913117,6.342542597533111,5.461849377596224,-0.3471270560469008,0.6135136125376164,-0.7516394952009762,-3.568524015915159,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-7.873419652395057,14.649266233988245,-1.3904429715338011,-3.40088953283626,20.45927327165168,0.7403316577688628,0.4809578615692373,26.097074517876564,3.3692157802901197,-5.1341344078009,28.77747273305556,-0.6276053392700476,26.525629705767894,-24.7143964761259,-0.8414870458273072,22.846814767941797,-29.159572725954547,-4.732308433218691,39.4818906632606,-16.2458324093476,-9.30146836720084,47.96733389420169,-0.9111944454047888,-8.889087609917922
,,,,,,,,-2.9485495510704998,15.953737851091772,1.4431779976855663,-2.8502836685928514,19.310499952749325,3.5569337552250744,-2.1944798883702106,23.504392296637462,0.4125308648420258,-7.751613782517353,22.753831442988314,-0.3747366701932861,31.026675106380797,-23.504873093906497,1.2062635837714737,26.20064699269872,-29.08631987871098,-5.646016189698244,31.99516819552605,-16.36991991707424,-6.6494203872339455,36.46047671409883,-5.963051297801854,-2.7424070190942587
,,,,,,,,-4.538233082948892,15.95923385369997,2.497477698245646,-3.1786520297226275,23.38446445933093,2.0280070490018574,-6.882403531662135,19.891680253981463,0.3166581088528772,-3.669106215689567,28.404022643430608,0.940288911023572,24.885469261948717,-27.275772146032097,-7.133646376383112,34.805225801686134,-18.531154307274164,-7.35506768601482,38.264717282079744,-11.92610323365659,-6.868623537550889,40.67595829742996,-0.5013588485993239,-8.222089772885923
