video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P01_Med_Side_2,1,0,929.179,713.701,0.866126,941.325,742.559,0.961063,912.452,742.557,0.976614,900.081,775.681,0.77106,912.522,775.683,0.705717,954.029,742.498,0.886753,970.664,775.702,0.886155,941.415,771.656,0.802007,941.386,808.724,0.798692,916.82,808.731,0.777777,912.526,846.359,0.43752,937.436,883.617,0.323733,945.926,808.718,0.79778,933.318,842.219,0.476477,954.033,879.347,0.362707,920.881,713.448,0.831822,937.408,713.395,0.901855,916.789,713.474,0.451655,941.744,713.463,0.874539,949.878,887.743,0.309387,962.288,883.628,0.30586,962.246,879.409,0.30131,933.251,904.253,0.269349,925.043,904.192,0.270621,937.475,887.745,0.272689
P01_Med_Side_2,2,0,924.93,713.752,0.870057,941.316,742.561,0.948834,912.495,742.514,0.955972,900.186,775.671,0.74677,912.503,775.853,0.623773,953.986,742.523,0.888217,970.514,775.81,0.872207,937.468,775.659,0.780934,941.351,808.714,0.788015,916.848,808.682,0.763215,912.599,846.353,0.379718,941.493,883.47,0.267824,945.837,808.737,0.80879,933.23,846.114,0.482305,962.292,875.401,0.376471,916.811,713.479,0.830075,933.294,713.436,0.91045,916.689,713.552,0.23053,941.7,713.493,0.92254,953.975,887.718,0.312665,966.36,883.613,0.321318,970.479,875.372,0.322296,933.296,904.234,0.223658,925.051,904.162,0.222051,941.551,887.648,0.222277
P01_Med_Side_2,3,0,924.93,713.746,0.871585,937.503,742.595,0.955515,912.453,742.566,0.968301,895.991,775.741,0.748315,912.405,775.798,0.613917,953.998,742.55,0.887146,970.543,775.791,0.875806,937.473,775.517,0.758257,941.359,808.765,0.78014,916.814,808.757,0.761799,912.482,850.433,0.371956,920.879,895.983,0.257747,945.875,808.777,0.797123,933.338,846.184,0.484034,949.956,883.558,0.344077,916.811,713.462,0.832123,933.314,713.426,0.907073,916.659,713.519,0.263808,941.697,713.496,0.911049,945.766,896.047,0.304996,953.989,900.018,0.2974,954.066,887.652,0.288383,916.741,908.347,0.244949,916.664,908.277,0.243178,920.886,900.114,0.230745
P01_Med_Side_2,4,0,929.053,713.807,0.860795,941.351,742.589,0.965002,912.525,742.546,0.961296,900.135,775.581,0.74257,912.647,771.673,0.60802,954.034,742.564,0.88992,970.546,775.778,0.871674,937.495,775.543,0.758403,937.499,804.805,0.754498,916.795,804.783,0.74597,912.485,846.378,0.370912,929.101,883.638,0.215013,945.815,808.682,0.779798,929.063,846.1,0.461508,958.126,875.402,0.314796,920.817,713.525,0.834919,937.324,713.489,0.911346,916.721,713.575,0.337032,941.719,713.562,0.895759,949.935,883.615,0.278075,962.261,879.587,0.2766,966.36,875.393,0.256153,916.737,908.213,0.189649,912.655,904.244,0.191316,0.0,0.0,0.0
P01_Med_Side_2,4,1,713.486,713.585,0.223633,713.627,738.511,0.287258,684.677,742.418,0.239792,680.357,775.847,0.179356,688.697,779.983,0.125797,742.462,742.386,0.273306,746.66,775.743,0.172443,734.261,784.009,0.121383,717.754,813.101,0.253645,705.295,813.139,0.239734,651.398,846.187,0.140695,667.915,879.566,0.123541,738.449,813.04,0.257417,742.662,821.433,0.239367,784.011,879.515,0.217414,709.423,709.548,0.195287,713.7,709.449,0.186495,705.221,713.503,0.135698,725.941,709.526,0.138887,788.223,900.031,0.153339,796.47,895.902,0.147965,788.257,883.664,0.185151,672.074,891.828,0.114569,663.825,895.953,0.116624,0.0,0.0,0.0
P01_Med_Side_2,5,0,924.993,717.627,0.858867,941.327,742.607,0.958976,912.481,742.536,0.95921,904.097,775.612,0.72372,912.482,775.77,0.560518,953.99,742.589,0.887231,974.504,775.856,0.866051,941.452,775.658,0.721136,941.463,808.688,0.781458,920.846,804.846,0.74925,912.698,850.376,0.352309,937.341,887.763,0.231493,949.814,808.717,0.777497,937.306,846.183,0.466737,949.863,883.475,0.323507,916.86,713.535,0.831582,937.262,713.503,0.901309,916.659,713.586,0.331104,941.675,713.573,0.893527,945.689,895.941,0.270707,945.83,900.02,0.265161,953.988,883.573,0.263683,920.897,908.285,0.209752,916.797,908.253,0.21238,933.331,895.953,0.205452
P01_Med_Side_2,6,0,929.057,713.683,0.866764,941.321,742.563,0.956746,912.479,742.519,0.955747,900.07,775.634,0.704649,912.528,775.739,0.520511,954.007,742.536,0.885876,970.624,775.799,0.866389,941.487,775.611,0.734903,941.373,804.841,0.707934,916.832,804.834,0.69725,912.574,842.161,0.236978,933.285,883.519,0.160905,945.892,808.685,0.727123,929.147,842.106,0.325315,945.826,879.567,0.231404,920.792,713.415,0.828712,937.326,713.37,0.905895,916.715,713.492,0.33054,941.718,713.435,0.897438,945.662,895.944,0.176526,945.764,900.032,0.172129,949.851,883.63,0.17738,916.694,908.216,0.125194,912.627,904.32,0.125107,929.129,891.763,0.148062
P01_Med_Side_2,7,0,920.962,713.711,0.876803,941.36,742.637,0.961157,912.491,742.588,0.967292,900.087,775.802,0.730285,912.557,775.842,0.611876,954.056,742.604,0.889241,970.592,775.912,0.883135,941.384,775.681,0.793676,941.421,808.75,0.755815,920.779,808.752,0.73095,912.518,846.176,0.282558,925.034,887.728,0.193054,945.951,808.761,0.764874,929.173,842.167,0.408327,945.813,883.523,0.277307,916.814,713.44,0.818839,933.293,713.398,0.915028,916.72,713.556,0.198243,941.727,713.481,0.931047,941.63,896.017,0.231331,945.698,900.077,0.222843,949.841,883.652,0.220793,912.614,908.331,0.189924,912.572,908.259,0.185544,929.089,891.846,0.179337
P01_Med_Side_2,8,0,924.918,713.641,0.879583,941.364,742.608,0.961463,912.464,742.586,0.970258,900.067,775.832,0.737272,912.515,775.879,0.621672,954.088,742.559,0.880828,970.626,775.888,0.872924,941.414,775.633,0.774762,941.444,808.86,0.778794,920.802,808.874,0.754052,912.496,854.442,0.302186,920.909,895.931,0.211728,949.811,808.856,0.776904,933.35,846.308,0.413464,949.863,887.748,0.278278,916.796,709.612,0.807664,933.313,709.593,0.914734,916.723,713.479,0.181019,941.763,713.404,0.931121,945.763,900.151,0.239789,949.919,904.176,0.231128,949.934,895.926,0.23312,916.706,908.366,0.193122,912.681,908.271,0.19031,924.964,900.033,0.192745
P01_Med_Side_2,8,1,726.028,721.87,0.147056,746.672,750.841,0.237427,725.974,746.903,0.185773,721.826,788.203,0.112071,717.71,796.492,0.0831169,763.328,750.935,0.245813,775.608,792.335,0.19341,771.615,808.984,0.164003,754.967,817.297,0.263159,746.696,817.312,0.25254,738.47,825.568,0.224232,780.095,879.261,0.258615,771.465,817.199,0.274983,742.529,829.645,0.278036,784.089,879.359,0.293036,721.88,717.726,0.129035,738.329,717.652,0.141492,721.859,721.888,0.087109,742.706,717.809,0.126814,792.335,896.029,0.204486,796.488,891.764,0.208072,792.327,879.604,0.251463,0.0,0.0,0.0,0.0,0.0,0.0,784.183,879.481,0.221357
P01_Med_Side_2,9,0,920.939,713.723,0.873635,941.325,742.593,0.952052,912.455,742.573,0.969345,900.026,775.823,0.765952,912.511,775.925,0.67698,954.004,742.536,0.883417,970.622,775.788,0.872558,941.465,775.662,0.783832,941.455,804.847,0.760603,920.831,808.688,0.733655,912.617,842.112,0.288879,937.339,883.512,0.197209,949.816,804.852,0.756589,933.327,842.059,0.408754,949.938,879.502,0.26864,916.783,713.456,0.820355,933.263,713.405,0.908886,916.669,713.545,0.234624,941.678,713.476,0.919628,949.857,891.785,0.233176,954.049,891.811,0.227616,954.05,883.539,0.211833,933.265,904.256,0.158846,925.023,904.154,0.160202,933.29,887.714,0.174081
P01_Med_Side_2,10,0,924.944,713.667,0.877019,941.374,742.615,0.960063,912.474,742.579,0.970355,896.031,775.843,0.766256,912.494,775.88,0.657687,954.105,742.591,0.883569,970.639,779.691,0.875828,941.42,775.722,0.787271,941.403,808.882,0.758604,916.815,808.872,0.744057,912.518,854.517,0.288259,920.843,891.894,0.2043,949.792,808.899,0.769116,933.28,850.386,0.386277,941.667,896.0,0.268659,916.828,713.394,0.81318,933.325,713.357,0.91123,916.739,713.508,0.209649,941.753,713.433,0.927093,937.468,908.263,0.235661,941.618,908.345,0.228323,945.633,900.165,0.224198,912.58,908.325,0.191525,912.537,908.269,0.193491,920.883,900.043,0.189031
P01_Med_Side_2,11,0,920.952,713.639,0.876348,941.364,742.599,0.951718,912.532,742.567,0.962767,900.137,775.836,0.754871,912.551,775.849,0.663915,953.997,742.539,0.883558,974.528,775.836,0.890645,941.513,775.592,0.795929,941.51,808.674,0.783107,920.922,808.68,0.743853,908.458,842.12,0.339636,925.025,887.658,0.247238,949.903,808.696,0.773172,920.862,842.061,0.475073,945.759,879.506,0.354671,916.818,713.372,0.785232,933.283,709.597,0.904217,916.735,713.479,0.214317,941.693,713.447,0.907134,941.58,895.995,0.304025,941.656,900.032,0.29221,945.839,883.568,0.284324,916.69,908.239,0.223768,912.645,904.326,0.221876,929.087,891.822,0.217548
P01_Med_Side_2,12,0,920.931,713.613,0.881026,941.345,742.552,0.951433,912.576,742.518,0.964084,900.136,775.777,0.777726,912.52,775.927,0.656386,950.022,742.514,0.887799,970.467,775.821,0.872419,941.444,775.764,0.809146,937.45,804.704,0.755396,916.75,804.671,0.749097,908.302,841.959,0.336905,924.981,883.542,0.226941,945.79,804.757,0.790454,916.842,841.959,0.490007,941.699,883.49,0.348048,916.815,709.601,0.779869,933.267,709.587,0.908757,916.706,713.498,0.170746,941.685,713.413,0.912373,937.48,900.073,0.297889,941.619,900.108,0.294702,945.712,887.647,0.282433,916.684,904.277,0.195823,912.646,904.143,0.190349,925.02,887.75,0.198239
P01_Med_Side_2,12,1,730.15,713.724,0.116981,746.707,742.604,0.223033,734.301,742.515,0.183451,730.144,779.822,0.100515,0.0,0.0,0.0,763.24,742.66,0.22217,763.342,779.826,0.16674,763.28,804.66,0.122059,750.939,808.995,0.258101,746.759,809.035,0.241865,742.519,829.629,0.233962,784.033,879.36,0.263627,763.296,808.975,0.259069,742.703,829.615,0.269097,788.136,879.427,0.272392,726.07,713.564,0.10135,738.389,713.495,0.105756,734.289,713.583,0.0862235,746.68,713.497,0.106132,784.125,900.126,0.208893,796.469,895.985,0.198703,800.6,883.533,0.241665,779.909,904.18,0.167348,779.958,900.083,0.166463,788.263,879.549,0.227554
P01_Med_Side_2,13,0,924.979,713.646,0.873108,941.314,742.592,0.949764,912.465,742.553,0.973504,900.073,775.88,0.790361,912.575,775.878,0.726042,953.95,742.552,0.887268,970.573,775.845,0.879374,941.453,775.654,0.803088,941.382,804.82,0.778927,916.828,804.811,0.758058,908.4,841.905,0.38357,925.024,879.514,0.283352,945.926,804.831,0.781317,925.05,837.995,0.457751,945.705,879.407,0.367747,916.857,713.393,0.819171,933.355,709.603,0.90501,916.694,713.487,0.292118,941.703,713.446,0.897313,941.568,891.825,0.303322,945.709,891.82,0.295094,945.828,883.47,0.293745,912.681,904.178,0.238812,912.589,900.143,0.237516,925.039,883.623,0.238486
P01_Med_Side_2,14,0,924.966,713.67,0.87812,941.31,742.6,0.952805,912.409,742.593,0.979417,900.045,775.885,0.78042,912.605,775.849,0.696481,954.014,742.532,0.883283,970.662,775.745,0.868436,941.515,775.62,0.795773,941.436,808.766,0.788162,916.855,808.788,0.766805,912.504,846.337,0.330473,929.094,891.883,0.221323,949.832,808.754,0.777211,937.397,846.165,0.411413,945.752,887.763,0.256617,916.834,713.4,0.838966,937.25,709.617,0.912595,916.667,713.484,0.291326,941.728,713.448,0.907754,941.653,900.133,0.213706,945.773,904.253,0.205453,945.795,896.008,0.210067,916.746,908.277,0.19958,916.696,908.214,0.203343,929.108,896.02,0.202533
P01_Med_Side_2,15,0,920.934,713.663,0.883207,941.317,742.583,0.952955,912.463,742.548,0.972306,900.035,775.706,0.746954,912.411,775.831,0.646049,953.998,742.536,0.89109,970.62,775.814,0.878706,941.488,775.736,0.792359,937.482,808.738,0.808681,916.735,808.719,0.795757,908.497,846.309,0.465671,920.894,891.866,0.327217,945.836,808.749,0.827131,933.187,842.16,0.543349,949.909,879.553,0.429164,916.781,713.399,0.832151,933.283,709.618,0.914697,916.625,713.502,0.234409,941.706,713.417,0.932666,945.71,896.012,0.364675,949.946,895.975,0.358879,954.015,883.53,0.356712,916.703,908.258,0.314097,912.638,908.252,0.309821,924.974,895.985,0.281255
P01_Med_Side_2,16,0,924.914,713.735,0.874017,941.337,742.557,0.954409,912.531,742.554,0.968737,900.179,775.717,0.765055,912.442,775.927,0.661994,953.938,742.522,0.88583,970.548,775.748,0.868673,941.442,775.693,0.798326,941.404,804.644,0.756677,920.795,804.627,0.731586,908.476,837.877,0.324832,920.838,879.476,0.215423,945.917,804.685,0.765512,925.018,837.879,0.455155,945.783,879.464,0.303554,916.793,713.465,0.826371,933.291,713.41,0.909114,916.62,713.563,0.250682,941.676,713.482,0.901679,941.681,891.841,0.257286,945.798,891.864,0.245991,949.838,883.556,0.244989,912.64,904.124,0.179501,912.53,900.089,0.181376,920.827,883.634,0.192049
P01_Med_Side_2,17,0,924.924,713.711,0.88537,941.317,742.598,0.957726,912.457,742.588,0.979279,900.035,775.823,0.758675,908.539,779.796,0.607628,954.011,742.547,0.885412,970.569,775.805,0.884283,941.482,775.691,0.811368,941.371,804.752,0.784162,916.811,804.717,0.761143,908.341,841.937,0.401509,920.844,883.542,0.295298,945.909,804.778,0.791509,920.944,837.97,0.528534,945.747,879.466,0.434457,916.789,713.448,0.857818,933.316,713.392,0.919869,912.777,713.541,0.283094,941.717,713.466,0.922231,941.578,896.047,0.364961,945.745,896.005,0.360831,945.834,883.532,0.356658,912.565,904.282,0.259556,912.478,904.127,0.24981,920.881,887.734,0.251454
P01_Med_Side_2,17,1,713.706,717.828,0.185525,713.563,742.471,0.253192,684.663,742.56,0.211759,676.36,775.836,0.168584,692.888,784.001,0.112096,742.532,742.474,0.225668,750.885,775.748,0.141788,0.0,0.0,0.0,721.816,813.118,0.219083,709.36,813.174,0.209281,742.468,829.676,0.175247,784.029,879.563,0.170386,738.467,813.083,0.21705,750.83,825.498,0.212178,792.358,883.506,0.188484,713.451,713.669,0.174228,721.795,713.652,0.146737,705.321,713.648,0.142476,726.063,713.533,0.10391,796.513,900.147,0.146551,808.807,900.154,0.145105,804.657,887.728,0.163463,0.0,0.0,0.0,0.0,0.0,0.0,792.329,883.64,0.154003
P01_Med_Side_2,18,0,924.921,713.724,0.871752,941.341,742.56,0.96306,912.488,742.521,0.966957,904.109,775.553,0.706225,912.467,775.63,0.55613,954.014,742.53,0.888189,970.587,775.718,0.872559,941.394,775.544,0.776293,937.433,804.844,0.727942,916.72,804.811,0.728998,908.421,846.363,0.270375,916.775,900.056,0.183689,945.774,808.711,0.769479,916.826,846.221,0.419982,945.615,887.659,0.275834,916.8,713.436,0.82631,933.304,713.404,0.910621,916.652,713.538,0.224791,941.701,713.473,0.920457,941.564,904.176,0.246278,945.687,904.206,0.238354,945.726,891.885,0.225184,912.575,908.521,0.177231,912.547,908.402,0.1713,920.822,900.166,0.172898
P01_Med_Side_2,19,0,920.955,713.678,0.870118,941.382,742.607,0.968667,912.516,742.601,0.977523,904.096,775.811,0.758963,912.57,775.814,0.644444,954.065,742.539,0.886816,970.661,775.776,0.88284,941.432,775.572,0.794488,941.49,808.673,0.793261,920.871,808.691,0.758055,908.469,842.118,0.336487,925.04,883.653,0.22663,949.878,808.682,0.779821,929.195,841.983,0.471289,949.83,883.539,0.334523,916.803,713.413,0.806169,933.288,713.374,0.90521,916.711,713.517,0.205194,941.701,713.458,0.921751,945.695,896.023,0.274249,949.886,900.056,0.267666,949.947,887.685,0.274377,916.655,908.204,0.19651,912.6,904.225,0.194627,925.041,891.786,0.203956
P01_Med_Side_2,19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8261,676.194,0.135459,10.7801,738.449,0.456629,41.8026,812.882,0.534083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P01_Med_Side_2,19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8095,813.276,0.130923,10.7807,813.19,0.25356,10.8025,871.072,0.173077,10.7894,941.562,0.237375,10.8066,813.292,0.17965,10.7789,871.043,0.162121,10.789,941.679,0.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7504,954.068,0.112192,10.7558,949.849,0.109142,10.7453,949.977,0.16254,10.7724,966.481,0.143461,10.7519,958.157,0.112769,10.7291,945.852,0.189169
P01_Med_Side_2,20,0,920.878,713.667,0.878067,941.385,742.625,0.963279,912.544,742.596,0.964833,900.179,775.84,0.744446,912.541,775.886,0.625808,954.008,742.578,0.891791,970.603,775.86,0.881955,941.358,775.66,0.773179,941.421,808.829,0.762831,920.802,808.836,0.739942,908.522,850.42,0.296498,916.715,895.954,0.197426,945.943,808.842,0.770417,920.867,846.261,0.404912,941.613,887.637,0.264949,916.755,713.381,0.788042,933.229,709.615,0.903731,916.677,713.489,0.155775,941.702,713.446,0.918984,937.455,900.093,0.218143,941.518,904.143,0.209528,941.659,891.798,0.209912,908.454,908.385,0.177424,908.456,908.289,0.175731,916.711,900.084,0.184105
P01_Med_Side_2,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8171,680.469,0.246357,10.7523,738.507,0.810706,50.0936,808.991,0.887254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
