video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c
P01_Med_Front_1,1,0,2006.94,742.409,0.89199,2023.56,750.956,0.87067,2006.87,750.918,0.951146,1994.5,779.885,0.774208,1986.35,784.196,0.629164,2036.24,750.947,0.946169,2036.13,788.284,0.833022,2006.99,792.336,0.757837,2011.22,812.878,0.863164,2002.99,809.019,0.884564,1969.68,817.296,0.5644,1969.76,862.775,0.551209,2031.79,812.997,0.871609,1994.64,821.423,0.655874,1998.63,871.094,0.593192,2003.05,738.393,0.506011,2007.19,734.337,0.85826,2002.85,742.435,0.074432,2027.67,738.313,0.81329,1986.24,879.238,0.444051,1986.32,875.341,0.461653,1998.67,875.136,0.49957,1957.25,871.049,0.373693,1961.34,870.973,0.385883,1969.76,870.958,0.442689
P01_Med_Front_1,1,1,1418.38,643.15,0.799059,1430.74,663.847,0.843147,1410.06,663.845,0.892109,1405.85,684.563,0.910055,1405.77,709.439,0.838922,1443.14,659.735,0.901422,1447.52,684.504,0.80041,1451.43,709.465,0.742813,1430.7,713.578,0.905415,1414.19,713.541,0.935893,1414.12,746.928,0.924691,1414.35,784.036,0.835698,1439.04,713.588,0.970997,1439.02,750.849,0.8865,1438.98,784.146,0.882081,1414.3,642.993,0.733153,1426.66,642.953,0.779607,1414.15,643.089,0.453599,1434.94,643.052,0.727346,1438.88,804.76,0.712089,1439.19,800.578,0.752302,1438.92,792.335,0.712984,1414.18,800.551,0.72443,1410.16,796.441,0.733801,1414.36,788.259,0.704621
P01_Med_Front_1,1,2,1841.11,713.353,0.957628,1845.27,730.163,0.854414,1836.97,726.075,0.877162,1816.41,746.908,0.694496,1812.22,763.234,0.527147,1869.96,734.202,0.841496,1870.1,755.083,0.803204,1837.14,771.431,0.657017,1841.21,775.933,0.762481,1836.85,775.856,0.751806,1803.91,784.108,0.380286,1803.97,837.96,0.249825,1853.64,779.728,0.715189,1828.79,800.606,0.396357,1820.49,842.017,0.265731,1840.97,709.337,0.877865,1841.4,709.401,0.914648,1837.17,709.577,0.314176,1849.62,709.523,0.777236,1808.17,850.411,0.186853,1812.2,846.416,0.210359,1820.49,842.179,0.206289,1803.73,850.417,0.173489,1799.77,846.365,0.176758,1803.88,842.137,0.22323
P01_Med_Front_1,1,3,344.429,775.859,0.886335,311.314,812.859,0.901451,282.252,813.174,0.918198,282.632,871.08,0.758924,340.498,875.18,0.864211,336.301,808.731,0.85384,352.867,842.207,0.766238,377.691,866.832,0.465326,348.698,891.732,0.574642,319.749,904.1,0.607377,0.0,0.0,0.0,0.0,0.0,0.0,390.15,866.96,0.627369,427.476,912.553,0.740811,464.872,1003.84,0.663542,328.1,775.557,0.854192,336.37,775.583,0.245336,311.467,775.73,0.894461,0.0,0.0,0.0,506.334,1011.96,0.621481,506.117,1007.75,0.598782,464.788,1012.14,0.423806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P01_Med_Front_1,1,4,406.642,742.608,0.702831,377.667,775.714,0.803495,373.625,775.767,0.92764,377.65,813.257,0.916908,414.937,809.02,0.904995,373.464,779.81,0.780562,0.0,0.0,0.0,0.0,0.0,0.0,386.064,862.875,0.601522,377.871,866.998,0.645753,419.199,912.722,0.696128,423.392,1036.91,0.707106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.192,738.527,0.705275,0.0,0.0,0.0,377.88,742.618,0.863393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.254,1045.15,0.691859,456.494,1053.58,0.654405,419.204,1045.3,0.663251
P01_Med_Front_1,2,0,2007.01,742.366,0.886357,2023.51,751.003,0.863033,2002.98,750.941,0.935836,1990.5,780.01,0.721281,1990.44,792.262,0.592157,2040.01,750.963,0.944009,2040.14,788.19,0.824288,2011.09,792.356,0.742947,2011.1,813.079,0.855975,2002.85,813.02,0.86547,1969.76,837.862,0.489306,1973.78,875.047,0.419951,2031.74,813.214,0.849819,2006.98,846.138,0.635332,2007.11,887.749,0.408989,2006.83,738.269,0.64755,2011.09,734.287,0.85363,1998.8,738.503,0.106805,2027.75,738.285,0.801924,2002.87,916.678,0.3241,2007.1,920.813,0.301452,2007.11,887.726,0.323547,1965.52,879.279,0.275507,1965.49,875.27,0.296048,1973.8,875.282,0.355717
P01_Med_Front_1,2,1,1418.37,643.178,0.739973,1430.82,667.845,0.854243,1410.12,663.884,0.883375,1405.87,684.672,0.915866,1405.78,713.48,0.882924,1443.17,663.739,0.896619,1451.52,684.601,0.811962,1455.66,709.526,0.753966,1430.79,713.679,0.902753,1414.33,713.626,0.912858,1414.28,750.834,0.897024,1414.31,784.2,0.846336,1439.07,713.681,0.967608,1439.01,750.99,0.868932,1438.81,784.207,0.858767,1414.3,643.025,0.623953,1426.67,642.975,0.71092,1414.24,643.06,0.439436,1434.88,643.043,0.71737,1434.8,804.741,0.682125,1438.98,800.585,0.721146,1434.92,796.397,0.704408,1414.15,800.601,0.747001,1410.15,796.555,0.754033,1414.28,796.413,0.736571
P01_Med_Front_1,2,2,1841.09,709.616,0.969513,1845.28,730.175,0.858161,1836.95,726.075,0.886431,1816.34,746.991,0.710195,1812.1,763.349,0.583119,1870.06,734.245,0.873488,1870.11,759.156,0.815105,1837.02,771.561,0.701105,1841.25,779.813,0.803529,1836.89,779.723,0.786242,1804.03,784.184,0.456602,1808.1,841.865,0.355471,1853.69,779.864,0.757859,1837.12,804.621,0.572378,1836.89,842.125,0.519554,1837.25,709.306,0.875582,1841.38,709.369,0.930796,1837.15,709.523,0.278224,1853.6,709.488,0.794221,1824.64,850.523,0.400189,1828.8,850.396,0.447544,1836.93,846.094,0.433323,1807.92,846.349,0.272915,1803.99,846.222,0.270223,1808.08,842.127,0.299279
P01_Med_Front_1,2,3,340.448,775.898,0.896449,311.274,812.905,0.90446,282.205,813.213,0.927404,282.612,866.976,0.764036,340.493,875.111,0.870213,332.232,808.786,0.862231,352.854,842.216,0.786439,373.663,862.773,0.497929,340.473,900.017,0.635575,319.662,904.221,0.676914,0.0,0.0,0.0,0.0,0.0,0.0,352.998,883.586,0.667664,423.373,912.606,0.726969,460.599,1003.69,0.639057,328.01,775.569,0.875709,340.302,775.539,0.253505,311.398,775.739,0.906137,0.0,0.0,0.0,502.157,1011.99,0.612196,498.029,1007.76,0.600654,452.472,1012.12,0.425629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P01_Med_Front_1,2,4,402.547,742.664,0.597658,377.582,775.746,0.779551,373.458,775.803,0.898451,377.677,813.281,0.886651,414.994,809.098,0.890481,369.426,779.943,0.758523,0.0,0.0,0.0,0.0,0.0,0.0,386.07,858.751,0.579621,381.88,862.857,0.617948,423.284,912.698,0.606569,419.242,1036.93,0.706388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.791,742.653,0.630662,0.0,0.0,0.0,377.914,742.593,0.828809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.15,1045.3,0.636387,448.402,1061.75,0.640093,419.192,1045.22,0.663096
P01_Med_Front_1,3,0,2007.0,738.517,0.86644,2019.53,750.994,0.859106,2002.95,750.936,0.93545,1986.3,779.952,0.740583,1986.29,788.234,0.598989,2040.0,750.964,0.939148,2040.02,788.292,0.814974,2007.07,796.396,0.760026,2007.24,812.962,0.861326,2002.85,812.873,0.868193,1965.58,817.241,0.561318,1969.73,858.681,0.535083,2027.77,813.094,0.846559,1998.79,833.669,0.645808,2002.7,871.106,0.571125,2006.83,734.365,0.578384,2011.1,734.268,0.836472,1994.49,738.446,0.127307,2027.73,738.291,0.796242,1994.52,875.371,0.415252,1994.63,875.281,0.437771,2002.74,875.142,0.492334,1957.28,871.008,0.380712,1957.32,866.98,0.390619,1969.75,866.989,0.430263
P01_Med_Front_1,3,1,1841.13,709.586,0.974881,1845.27,730.168,0.860944,1836.92,726.06,0.880065,1816.28,746.959,0.735565,1808.12,763.376,0.612798,1870.16,734.302,0.88835,1870.11,759.164,0.821024,1836.99,771.481,0.682437,1841.25,779.794,0.802872,1836.87,775.937,0.781251,1803.83,783.991,0.472522,1808.01,837.844,0.336739,1853.7,779.861,0.756276,1828.79,800.526,0.516861,1832.82,841.992,0.447424,1837.26,709.287,0.909684,1841.43,709.344,0.92558,1837.11,709.476,0.338753,1853.71,709.5,0.794228,1816.35,850.309,0.340193,1820.47,846.345,0.381479,1832.88,842.195,0.363078,1803.86,846.209,0.252811,1803.83,846.087,0.251197,1807.97,841.969,0.284292
P01_Med_Front_1,3,2,1410.31,643.076,0.104726,1434.78,667.959,0.879769,1443.21,667.902,0.877028,1451.57,688.669,0.706359,1447.37,709.612,0.557065,1410.17,667.904,0.890239,1405.98,688.693,0.805372,1405.93,709.418,0.695684,1430.74,713.622,0.909495,1439.03,713.658,0.95208,1438.89,750.895,0.888628,1434.92,788.161,0.82708,1414.26,713.568,0.928767,1414.27,750.951,0.871478,1414.31,788.149,0.823252,0.0,0.0,0.0,1414.28,643.057,0.10248,1439.02,643.078,0.511123,1418.34,643.073,0.763898,1414.3,800.652,0.592294,1418.28,800.598,0.587512,1418.29,800.587,0.697093,1434.94,804.799,0.535247,1438.88,800.651,0.539563,1430.81,800.531,0.696993
