TD_Kneeadduction_1,TD_Kneeadduction_2,TD_Kneeadduction_3,TD_Kneeadduction_4,TO_Kneeadduction_1,TO_Kneeadduction_2,TO_Kneeadduction_3,TO_Kneeadduction_4,TD_Kneeflexion_1,TD_Hipflexion_1,TD_Ankledorsiflexion_1,TD_Kneeflexion_2,TD_Hipflexion_2,TD_Ankledorsiflexion_2,TD_Kneeflexion_3,TD_Hipflexion_3,TD_Ankledorsiflexion_3,TD_Kneeflexion_4,TD_Hipflexion_4,TD_Ankledorsiflexion_4,TO_Kneeflexion_1,TO_Hipflexion_1,TO_Ankledorsiflexion_1,TO_Kneeflexion_2,TO_Hipflexion_2,TO_Ankledorsiflexion_2,TO_Kneeflexion_3,TO_Hipflexion_3,TO_Ankledorsiflexion_3,TO_Kneeflexion_4,TO_Hipflexion_4,TO_Ankledorsiflexion_4
3.724501891469629,7.10784873758584,5.905884953441188,2.3108639723102726,-7.873249319024467,-11.499426468742456,-9.97201530234409,-18.460609671947367,,,,,,,,,,,,,,,,,,,,,,,,
4.192594323871674,8.827545134948963,4.268244415068892,3.925277585620506,-8.032671624506463,-9.618655718606334,-7.91222726324483,-13.72493505267522,,,,,,,,,,,,,,,,,,,,,,,,
2.572034404109047,7.264710320902822,2.684484240684469,3.542482087707413,-7.586629054991846,-6.108525325128738,-8.28682175666674,-14.468201417084884,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2.6997871010980248,21.177256933558223,5.80166878942677,-1.6499023343364172,18.33500025147984,5.981959966799195,-2.009042780531587,21.534624503543316,2.235322200476673,-5.715652353932853,20.888089532703475,5.046374661469656,35.83727879997059,-17.349170431289195,-0.4517702767054032,27.05088000671995,-23.421984161028973,-2.2689605121737486,28.46640027042062,-21.87181467909093,-2.9840563229581534,31.519521908566247,-14.031669911121751,-4.3878603996734
,,,,,,,,4.322521865772018,21.01454890254917,3.248851441810885,-1.9854127330938525,18.82684136074431,3.1885257055047878,-2.168472478662665,20.69533069502248,5.034353220288523,-7.123396224116249,20.742587643981523,3.910273019446578,28.481455745899893,-20.992311710743053,3.021091933957805,27.681286861035037,-22.00137696452643,-7.31947218961777,29.86023663478321,-20.77235695996839,-7.121471263209372,37.6866278551764,-9.749191254857266,-11.529116408860588
,,,,,,,,-0.9183350583780624,18.65350420150699,3.531682215765344,-2.6568519748301185,17.75162634429455,5.352913846568399,-3.484264121428197,21.44007941795664,4.269825618267888,-1.267177910180976,20.986407525341832,6.879776706216035,34.94057889155124,-19.872807633798715,-2.1076447658311395,30.34347809594115,-22.712903150231085,-0.9694656678378096,28.440765039429465,-25.148996238697464,-11.74434087767662,30.958320838115725,-15.798619762632342,-9.100062692326802
