video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P06_Med_Side_1,81,0,315.679,642.99,0.886651,282.33,697.021,0.905095,245.053,701.091,0.85541,212.037,771.443,0.904361,211.987,841.913,0.955139,319.645,692.91,0.906242,348.627,755.08,0.856818,377.74,813.129,0.886401,282.486,829.652,0.871087,265.75,833.709,0.800513,311.188,912.557,0.835304,278.266,1020.3,0.826141,311.273,825.563,0.835986,298.952,924.942,0.76354,282.266,1020.32,0.732902,311.447,634.783,0.782729,315.573,634.72,0.174936,282.404,642.961,0.878216,705.311,639.024,0.0,332.104,1041.01,0.399764,319.843,1036.88,0.403,257.501,1040.85,0.35408,328.017,1041.08,0.872446,311.437,1045.21,0.862322,261.697,1040.89,0.757837,325.0844945564153
P06_Med_Side_1,82,0,315.679,642.99,0.900964,282.33,697.021,0.912921,245.053,701.091,0.881627,212.037,771.443,0.899305,211.987,841.913,0.973389,319.645,692.91,0.895264,348.627,755.08,0.898794,377.74,813.129,0.935971,282.486,829.652,0.859186,265.75,833.709,0.799382,311.188,912.557,0.902021,278.266,1020.3,0.843161,311.273,825.563,0.833769,298.952,924.942,0.765736,282.266,1020.32,0.798659,311.447,634.783,0.83241,315.573,634.72,0.172987,282.404,642.961,0.879213,705.311,639.024,0.0,332.104,1041.01,0.4794,319.843,1036.88,0.458578,257.501,1040.85,0.385009,328.017,1041.08,0.830038,311.437,1045.21,0.835113,261.697,1040.89,0.779637,320.9322187783582
P06_Med_Side_1,83,0,319.744,643.095,0.897042,286.533,701.057,0.899421,249.2,701.115,0.902929,216.231,767.524,0.898489,215.899,841.9,0.980595,328.03,701.024,0.858517,353.028,763.239,0.862418,386.069,813.263,0.904614,290.661,833.761,0.829036,274.181,833.813,0.842903,311.451,912.521,0.905176,290.722,1016.17,0.80564,315.418,829.697,0.858508,307.247,925.021,0.787886,278.375,1016.25,0.798029,315.418,638.808,0.870625,319.672,634.828,0.30896,282.636,643.003,0.894637,705.311,639.024,0.0,336.321,1036.98,0.328613,336.208,1032.72,0.323493,253.361,1036.78,0.534217,344.734,1040.9,0.898082,319.859,1041.26,0.876476,278.334,1036.95,0.709079,317.7793723780698
P06_Med_Side_1,84,0,323.948,643.076,0.786166,303.046,705.177,0.887442,253.534,705.277,0.87311,220.385,771.587,0.891953,216.011,841.919,0.990455,344.377,701.18,0.883622,361.225,759.189,0.842265,394.373,812.963,0.920615,298.98,833.682,0.821692,278.34,833.695,0.864193,323.812,908.475,0.868044,319.685,1016.25,0.862648,315.595,829.68,0.863321,286.697,924.943,0.803891,278.075,1020.31,0.878183,315.626,638.787,0.779645,323.866,634.77,0.295409,290.694,643.094,0.850134,705.311,639.024,0.0,303.105,1040.95,0.37118,294.889,1040.88,0.310917,257.491,1036.9,0.830392,373.495,1040.92,0.942698,348.762,1045.07,0.941051,311.446,1036.94,0.807456,317.9310641161067
P06_Med_Side_1,85,0,333.5683333333333,644.4686666666666,0.806981,308.60833333333335,705.2333333333333,0.926005,263.188,705.2966666666667,0.862648,228.644,770.2253333333333,0.881238,217.43133333333333,841.9023333333333,0.972041,348.62433333333337,703.8523333333333,0.910849,369.50433333333336,760.5433333333333,0.875124,402.68533333333335,811.64,0.958307,304.587,835.1006666666667,0.848489,288.0036666666667,836.412,0.847546,332.14133333333336,913.9816666666667,0.869923,341.8353333333333,1021.74,0.807925,323.88233333333335,832.4203333333332,0.851,293.55,924.9863333333333,0.77429,276.77299999999997,1021.7099999999999,0.77649,325.332,640.2180000000001,0.745039,332.233,637.5013333333334,0.298354,299.06333333333333,644.4466666666667,0.825897,705.311,639.024,0.0,307.3186666666667,1042.3233333333333,0.669707,301.7296666666667,1039.5533333333335,0.612113,256.126,1036.91,0.565022,396.99033333333335,1034.0533333333333,0.585284,373.659,1043.6599999999999,0.71313,334.98833333333334,1039.71,0.763279,307.40654283537947
P06_Med_Side_1,86,0,343.1886666666667,645.8613333333334,0.887334,314.17066666666665,705.2896666666667,0.955532,272.842,705.3163333333333,0.925014,236.903,768.8636666666666,0.905133,218.85166666666666,841.8856666666667,0.958929,352.87166666666667,706.5246666666667,0.927772,377.78366666666665,761.8976666666666,0.916061,410.99766666666665,810.317,0.98424,310.194,836.5193333333333,0.917113,297.6673333333333,839.129,0.839736,340.47066666666666,919.4883333333333,0.90301,363.9856666666667,1027.23,0.847238,332.16966666666667,835.1606666666667,0.828987,300.40299999999996,925.0296666666667,0.847286,275.471,1023.11,0.883211,335.038,641.649,0.814735,340.59999999999997,640.2326666666667,0.354832,307.4326666666667,645.7993333333334,0.876744,705.311,639.024,0.0,311.5323333333333,1043.6966666666667,0.896247,308.57033333333334,1038.2266666666667,0.789658,254.761,1036.92,0.792228,420.48566666666665,1027.1866666666667,0.790348,398.556,1042.25,0.842931,358.53066666666666,1042.48,0.823165,333.4009098757831
P06_Med_Side_1,87,0,352.809,647.254,0.905916,319.733,705.346,0.933414,282.496,705.336,0.922372,245.162,767.502,0.914255,220.272,841.869,0.930892,357.119,709.197,0.896493,386.063,763.252,0.875246,419.31,808.994,0.933621,315.801,837.938,0.895027,307.331,841.846,0.877025,348.8,924.995,0.881403,386.136,1032.72,0.862647,340.457,837.901,0.842321,307.256,925.073,0.836957,274.169,1024.51,0.877564,344.744,643.08,0.905399,348.967,642.964,0.324484,315.802,647.152,0.909353,705.311,639.024,0.0,315.746,1045.07,0.83423,315.411,1036.9,0.787656,253.396,1036.93,0.800718,443.981,1020.32,0.81596,423.453,1040.84,0.854727,382.073,1045.25,0.881038,343.39704870018903
P06_Med_Side_1,88,0,361.193,647.097,0.869365,328.09,709.243,0.91837,286.663,709.271,0.903948,249.358,771.482,0.918192,232.644,837.798,0.881543,373.535,709.243,0.90904,398.457,763.362,0.846978,439.773,809.024,0.919174,323.787,837.891,0.86642,311.335,837.892,0.884073,352.979,916.834,0.844157,410.847,1028.57,0.862166,344.617,837.899,0.8905,311.406,924.974,0.875357,278.036,1016.22,0.907113,348.872,642.914,0.879894,357.121,638.96,0.284837,323.911,647.147,0.880574,705.311,639.024,0.0,319.668,1041.16,0.816406,315.46,1032.78,0.729639,253.366,1028.62,0.795975,452.438,1012.22,0.795138,444.115,1032.75,0.84537,406.825,1045.08,0.809047,342.5981863013872
P06_Med_Side_1,89,0,373.603,647.234,0.874324,340.502,709.354,0.952366,299.05,709.414,0.884911,257.536,771.637,0.878193,240.825,841.853,0.9124,377.782,709.308,0.945059,406.837,767.499,0.879514,444.137,813.094,0.953126,340.339,841.95,0.902455,315.571,841.968,0.921899,369.366,929.142,0.807166,423.412,1024.53,0.842405,348.949,841.975,0.899038,311.438,933.251,0.857261,278.108,1016.18,0.914324,357.063,643.035,0.830586,373.457,642.97,0.284788,336.301,647.333,0.854831,705.311,639.024,0.0,315.718,1041.11,0.791852,315.523,1032.78,0.732499,253.444,1024.49,0.803489,473.049,1011.95,0.830512,460.672,1020.42,0.820696,423.349,1041.23,0.807521,338.76835817413644
P06_Med_Side_1,90,0,377.753,647.379,0.879482,344.654,709.375,0.986885,307.331,709.484,0.928266,269.952,775.551,0.895342,244.938,842.134,0.969672,381.859,709.343,0.962229,411.025,767.352,0.902461,448.132,812.933,0.956613,344.518,841.917,0.946222,319.722,841.928,0.885284,373.557,920.806,0.818064,443.846,1028.57,0.854435,357.026,841.953,0.872597,315.69,925.033,0.847287,278.186,1012.28,0.934804,369.387,643.185,0.830688,377.678,643.09,0.346402,340.454,647.414,0.873748,705.311,639.024,0.0,315.623,1041.05,0.772185,315.418,1032.78,0.7177,257.485,1020.41,0.81478,477.354,1007.89,0.77897,477.141,1016.3,0.816916,443.866,1045.14,0.828756,347.0622719642686
