video_name,frame,person_idx,nose_x,nose_y,nose_c,neck_x,neck_y,neck_c,right_shoulder_x,right_shoulder_y,right_shoulder_c,right_elbow_x,right_elbow_y,right_elbow_c,right_wrist_x,right_wrist_y,right_wrist_c,left_shoulder_x,left_shoulder_y,left_shoulder_c,left_elbow_x,left_elbow_y,left_elbow_c,left_wrist_x,left_wrist_y,left_wrist_c,mid_hip_x,mid_hip_y,mid_hip_c,right_hip_x,right_hip_y,right_hip_c,right_knee_x,right_knee_y,right_knee_c,right_ankle_x,right_ankle_y,right_ankle_c,left_hip_x,left_hip_y,left_hip_c,left_knee_x,left_knee_y,left_knee_c,left_ankle_x,left_ankle_y,left_ankle_c,right_eye_x,right_eye_y,right_eye_c,left_eye_x,left_eye_y,left_eye_c,right_ear_x,right_ear_y,right_ear_c,left_ear_x,left_ear_y,left_ear_c,left_big_toe_x,left_big_toe_y,left_big_toe_c,left_small_toe_x,left_small_toe_y,left_small_toe_c,left_heel_x,left_heel_y,left_heel_c,right_big_toe_x,right_big_toe_y,right_big_toe_c,right_small_toe_x,right_small_toe_y,right_small_toe_c,right_heel_x,right_heel_y,right_heel_c,person_height
P08_Med_Front_1,46,0,0.0,0.0,0.0,1372.92,551.966,0.926105,1393.47,552.017,0.858911,1405.78,584.97,0.920443,1405.98,613.885,0.874528,1360.24,551.848,0.856357,1343.89,580.944,0.835017,1348.0,609.696,0.689333,1372.92,610.09,0.975946,1380.98,613.865,0.952705,1377.03,647.447,0.913588,1372.88,688.786,0.855219,1368.58,610.103,0.920612,1372.54,651.359,0.812499,1372.46,684.658,0.765053,0.0,0.0,0.0,0.0,0.0,0.0,1380.95,535.236,0.645058,1372.51,535.327,0.464613,1372.7,701.115,0.436703,1372.63,692.809,0.451063,1368.53,701.052,0.601706,1377.04,705.236,0.625898,1377.04,705.199,0.640171,1372.68,701.196,0.780626,138.31018567336235
P08_Med_Front_1,47,0,1376.96,539.354,0.334731,1376.8,551.83,0.927906,1376.91,547.984,0.860426,1393.41,580.897,0.651468,1376.85,605.687,0.550846,1376.81,551.86,0.788022,1380.99,580.747,0.509431,1389.32,605.808,0.478579,1376.79,610.08,0.961237,1376.84,610.054,0.965548,1372.87,651.428,0.858823,1372.62,692.795,0.797591,1376.8,610.102,0.901596,1376.71,651.465,0.81493,1372.69,688.771,0.745972,1376.98,531.168,0.306692,1376.95,535.232,0.247698,1376.92,535.265,0.623314,1376.77,535.323,0.428488,1376.9,705.214,0.491083,1376.92,701.11,0.483283,1372.58,701.135,0.591809,1376.89,709.181,0.606494,1376.73,705.268,0.618228,1368.63,701.159,0.70572,144.8745313055403
P08_Med_Front_1,48,0,1376.79,539.475,0.560973,1376.76,551.878,0.948743,1368.55,551.81,0.856252,1348.0,580.711,0.803552,1347.93,605.726,0.803683,1385.22,551.933,0.827975,1405.83,580.807,0.835661,1405.82,609.695,0.820313,1376.82,613.867,0.951823,1372.79,610.089,0.961571,1372.57,651.425,0.844037,1372.51,692.842,0.794372,1381.02,613.885,0.897977,1376.96,651.43,0.851118,1372.84,692.834,0.809473,1376.74,535.335,0.500589,1376.9,535.32,0.474535,1376.68,539.283,0.538496,1376.98,539.346,0.496878,1376.83,705.312,0.549353,1376.94,705.199,0.562387,1372.75,701.166,0.658364,1372.73,709.192,0.631876,1368.6,705.219,0.614004,1368.6,701.123,0.681552,141.08758493928516
P08_Med_Front_1,49,0,1376.76,539.52,0.754781,1376.76,551.964,0.951171,1360.34,551.903,0.859907,1347.8,580.765,0.899017,1343.95,605.828,0.889134,1393.45,552.006,0.848933,1405.91,580.913,0.916223,1405.87,609.723,0.895539,1376.75,613.878,0.992825,1368.65,610.121,0.967701,1368.61,651.517,0.840886,1368.67,692.825,0.820795,1381.18,613.916,0.942423,1377.12,651.468,0.864581,1372.91,692.866,0.851303,1372.91,535.364,0.698037,1376.93,535.352,0.676271,1372.71,539.365,0.575603,1380.96,539.397,0.567444,1376.87,709.239,0.602017,1377.02,705.299,0.612822,1372.81,701.163,0.683899,1372.64,709.204,0.657571,1368.47,705.21,0.635809,1368.57,701.117,0.698002,141.16798144055193
P08_Med_Front_1,50,0,1376.75,543.445,0.424743,1376.73,556.001,0.918746,1372.62,552.02,0.814536,1351.96,580.876,0.748759,1347.92,609.716,0.78951,1381.07,556.01,0.797404,1405.67,580.988,0.744833,1401.78,609.83,0.735955,1376.73,613.948,0.960952,1372.82,613.903,0.963939,1372.69,651.43,0.86179,1372.56,692.823,0.834038,1376.97,613.965,0.914246,1376.83,651.43,0.835983,1372.75,688.788,0.805236,1376.79,539.405,0.364035,1376.81,539.397,0.355517,1376.79,539.501,0.533252,1376.83,539.517,0.503057,1376.9,705.264,0.543293,1376.97,701.147,0.536943,1372.65,701.13,0.641587,1376.78,709.177,0.665605,1372.72,705.257,0.666274,1368.6,701.155,0.729047,140.80301278381793
P08_Med_Front_1,51,0,1376.77,543.506,0.165203,1376.83,560.124,0.909504,1381.17,556.101,0.795723,1401.78,585.042,0.731628,1397.54,609.882,0.639743,1372.61,556.095,0.768252,1352.08,580.972,0.604669,1372.65,609.788,0.581019,1376.79,613.982,0.976062,1376.98,613.971,0.968405,1376.81,651.389,0.887271,1372.73,692.791,0.846243,1372.86,613.994,0.912562,1372.91,651.429,0.8248,1372.68,688.673,0.787665,1377.01,539.364,0.128459,1376.7,539.44,0.13179,1377.06,539.444,0.578067,1372.78,539.46,0.532217,1376.91,705.122,0.505543,1376.86,696.957,0.494579,1372.58,701.064,0.613994,1376.95,705.341,0.649571,1376.89,705.273,0.656036,1372.55,701.173,0.767016,136.95031836399656
P08_Med_Front_1,52,0,0.0,0.0,0.0,1376.74,560.183,0.901434,1393.45,560.145,0.820311,1405.81,585.063,0.849703,1401.79,609.922,0.716169,1364.43,560.101,0.817737,1347.87,584.982,0.751836,1356.11,609.81,0.580182,1376.75,613.997,0.993344,1380.95,614.005,0.969091,1376.97,651.478,0.885459,1372.8,692.846,0.862644,1372.59,614.003,0.941792,1372.74,651.497,0.824822,1372.58,688.713,0.778947,0.0,0.0,0.0,0.0,0.0,0.0,1377.12,539.511,0.571756,1372.57,543.35,0.571029,1376.84,705.16,0.501363,1376.71,696.99,0.492006,1372.51,701.114,0.61238,1377.02,709.199,0.67564,1376.97,705.324,0.682041,1372.6,705.151,0.796635,134.29809343769557
P08_Med_Front_1,53,0,1372.78,543.681,0.382067,1376.76,560.219,0.917896,1372.64,560.134,0.806362,1348.0,581.102,0.756229,1347.93,609.786,0.714806,1381.14,560.194,0.79926,1405.79,581.07,0.817165,1401.82,609.715,0.765085,1376.8,614.062,0.969718,1372.81,614.024,0.978214,1372.71,651.492,0.837174,1372.63,692.808,0.811815,1377.1,614.06,0.923792,1376.86,655.491,0.853911,1372.8,692.838,0.83259,1372.91,543.545,0.271368,1372.86,543.488,0.342803,1376.8,543.581,0.400521,1376.76,543.519,0.579613,1376.73,705.282,0.62315,1376.81,705.128,0.630459,1372.69,701.154,0.70305,1372.8,709.186,0.599329,1372.67,705.217,0.594937,1372.57,701.141,0.704711,132.67400037686357
P08_Med_Front_1,54,0,1372.89,543.755,0.222288,1376.82,564.283,0.912763,1381.04,560.269,0.79504,1393.38,585.082,0.619756,1372.78,609.816,0.569603,1372.75,564.297,0.781077,1372.73,585.036,0.555795,1376.97,609.834,0.52291,1376.82,614.081,0.981823,1376.93,614.059,0.97973,1376.8,651.5,0.855399,1372.76,692.893,0.825353,1376.76,614.077,0.917751,1376.7,655.499,0.829333,1372.7,692.848,0.775007,1376.88,543.451,0.15221,1372.87,543.519,0.192259,1377.03,543.534,0.522771,1372.81,543.531,0.594925,1376.8,705.272,0.552977,1376.78,701.164,0.549945,1372.59,705.104,0.635247,1376.86,709.259,0.624282,1376.77,705.348,0.626593,1372.61,705.137,0.746156,132.8822176816748
P08_Med_Front_1,55,0,0.0,0.0,0.0,1376.73,564.389,0.909444,1397.52,564.39,0.836839,1405.81,585.212,0.850745,1401.84,609.791,0.719839,1360.28,564.369,0.830903,1347.86,585.142,0.776199,1356.12,609.873,0.607235,1376.69,614.042,1.00541,1381.01,614.075,0.969924,1377.11,651.425,0.885325,1376.72,692.896,0.875085,1368.65,614.015,0.947445,1372.62,651.419,0.838887,1372.57,688.791,0.788954,0.0,0.0,0.0,0.0,0.0,0.0,1381.08,543.612,0.603455,1372.51,543.595,0.618327,1372.85,705.157,0.535501,1372.68,696.999,0.530528,1372.53,705.108,0.649674,1377.0,709.268,0.647799,1380.95,705.333,0.644713,1372.78,705.186,0.830965,130.17846225854717
P08_Med_Front_1,56,0,1372.73,547.609,0.152111,1376.74,564.402,0.913702,1381.17,564.37,0.80181,1401.72,585.142,0.714928,1397.52,609.817,0.600215,1368.58,568.378,0.802877,1356.21,589.133,0.582962,1372.74,609.991,0.534089,1376.77,614.15,0.978194,1377.01,614.126,0.980502,1376.94,655.492,0.857111,1372.84,692.908,0.841093,1372.77,614.143,0.91025,1372.88,655.546,0.824712,1372.7,692.844,0.780474,1376.91,543.612,0.0843496,1372.67,543.659,0.129252,1377.05,543.585,0.520199,1372.66,543.589,0.605963,1376.73,705.22,0.543838,1372.83,701.127,0.535559,1372.62,705.145,0.647114,1376.85,709.285,0.631081,1376.83,709.217,0.63262,1372.65,705.159,0.766424,128.80763309680063
P08_Med_Front_1,57,0,1372.75,547.651,0.712106,1376.68,568.348,0.9316,1360.3,568.359,0.821348,1347.85,585.156,0.851643,1343.94,614.067,0.873315,1389.37,564.354,0.830048,1405.96,585.032,0.888371,1405.82,609.86,0.921971,1376.81,614.24,0.961717,1372.46,614.236,0.948233,1372.58,663.718,0.823122,1372.65,696.895,0.834054,1385.2,614.224,0.916949,1377.1,663.817,0.857445,1376.81,701.017,0.876335,1372.69,543.725,0.603976,1372.94,543.705,0.657147,1372.61,547.521,0.45727,1376.95,543.653,0.677191,1376.89,709.413,0.699136,1377.04,709.286,0.712305,1376.71,705.208,0.732376,1372.81,709.27,0.65621,1372.6,705.317,0.655396,1372.61,705.157,0.696454,129.12794351340065
P08_Med_Front_1,58,0,1372.78,547.64,0.752687,1376.69,564.392,0.932287,1360.3,564.372,0.82647,1347.82,585.114,0.866808,1343.83,613.989,0.914368,1393.37,564.382,0.829019,1405.88,585.146,0.87418,1405.76,609.919,0.920731,1376.77,614.226,0.972483,1368.61,614.208,0.951513,1372.51,659.666,0.812036,1372.65,692.823,0.832808,1385.15,614.225,0.926998,1377.08,663.811,0.86584,1376.77,697.032,0.894269,1372.7,543.705,0.645356,1376.69,543.689,0.691818,1372.59,547.527,0.485627,1376.97,543.663,0.685865,1376.72,709.451,0.741553,1376.9,709.327,0.76898,1376.7,705.2,0.751782,1372.72,709.264,0.619657,1372.57,705.287,0.62248,1372.63,701.154,0.682366,129.04333342331174
P08_Med_Front_1,59,0,1372.88,547.686,0.145837,1372.93,572.438,0.924619,1385.18,572.438,0.815376,1405.71,593.339,0.765952,1397.66,610.028,0.700796,1364.41,572.51,0.807422,1352.01,593.278,0.600488,1372.62,609.979,0.496992,1376.76,614.323,0.936683,1377.13,614.316,0.931515,1376.98,659.628,0.851731,1372.91,696.931,0.85488,1372.65,614.285,0.870261,1372.74,659.627,0.819938,1372.7,696.915,0.779592,1376.95,543.595,0.108568,1372.68,547.593,0.0943437,1376.99,543.739,0.615658,1372.57,543.739,0.544939,1372.74,705.302,0.575413,1372.67,705.148,0.561042,1372.69,705.253,0.680389,1376.74,709.342,0.618668,1376.78,709.249,0.612892,1372.75,705.234,0.767927,125.09620277610352
P08_Med_Front_1,60,0,1372.85,547.659,0.151174,1372.91,572.461,0.932192,1385.18,572.472,0.819865,1405.69,593.309,0.767045,1397.66,610.052,0.695558,1364.38,572.54,0.80683,1351.99,593.3,0.597162,1368.5,610.085,0.519943,1376.73,618.163,0.928889,1377.11,618.157,0.926563,1376.97,659.692,0.852794,1372.89,697.039,0.855894,1372.62,618.134,0.860315,1372.73,659.672,0.825289,1372.65,697.027,0.773537,1376.92,543.622,0.112796,1372.66,547.564,0.100806,1376.96,543.725,0.636976,1372.55,543.724,0.57105,1372.69,709.196,0.571287,1372.62,705.203,0.562175,1372.65,705.325,0.67745,1372.86,709.357,0.604309,1376.76,709.249,0.597861,1372.76,705.312,0.76447,125.17180828365467
P08_Med_Front_1,61,0,1372.7,547.666,0.292425,1376.69,572.475,0.941217,1377.02,568.544,0.79356,1385.15,597.394,0.546322,1372.74,613.909,0.548225,1372.72,572.569,0.811479,1397.52,593.304,0.579617,1393.42,613.874,0.611185,1376.79,618.282,0.908053,1376.89,618.264,0.913935,1376.78,667.854,0.835546,1372.82,701.171,0.802136,1376.75,618.262,0.852468,1372.89,667.854,0.837824,1372.78,705.099,0.795383,1376.69,543.7,0.193598,1372.73,543.682,0.266977,1376.85,543.773,0.487954,1372.75,543.711,0.644239,1372.66,709.358,0.611517,1372.69,709.27,0.625768,1372.76,709.236,0.705768,1372.77,709.407,0.558011,1372.78,709.317,0.562338,1372.77,709.224,0.703092,132.6934856313603
P08_Med_Front_1,62,0,1372.58,547.663,0.783182,1372.9,568.521,0.949627,1356.19,572.455,0.833175,1347.82,589.152,0.832573,1347.84,614.207,0.845726,1389.33,568.459,0.838256,1405.87,589.218,0.883775,1405.84,610.103,0.95016,1376.75,618.228,0.934543,1368.57,618.241,0.908122,1372.48,667.962,0.825737,1372.54,701.14,0.824576,1385.16,618.2,0.892395,1377.03,667.98,0.886956,1376.76,705.209,0.904546,1372.46,543.709,0.630315,1372.8,543.687,0.765233,1368.59,547.538,0.3802,1376.85,543.676,0.762451,1372.79,713.451,0.740846,1376.82,709.542,0.770443,1376.71,709.267,0.775674,1368.63,709.482,0.608859,1368.48,709.348,0.624738,1372.54,705.347,0.683505,129.7195117358988
P08_Med_Front_1,63,0,1372.63,547.645,0.821298,1372.89,568.525,0.950816,1356.14,572.459,0.837659,1347.78,589.204,0.838586,1347.8,614.277,0.83641,1389.33,568.443,0.841599,1405.85,589.223,0.883553,1405.78,613.905,0.935818,1376.71,618.257,0.931823,1368.52,618.28,0.89935,1368.64,668.003,0.83146,1372.52,701.177,0.835971,1385.1,618.235,0.89118,1377.05,667.977,0.884869,1376.75,705.205,0.90054,1372.48,543.683,0.683059,1372.85,543.675,0.793391,1368.59,543.785,0.426061,1376.89,543.665,0.743344,1372.84,713.43,0.708956,1376.89,709.51,0.739736,1372.91,709.25,0.761367,1372.56,709.519,0.643124,1368.48,709.391,0.652181,1372.52,709.24,0.697374,129.75603232220078
